,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,Feeling Good,Nina Simone,I Put A Spell On You,"{'danceability': 0.318, 'energy': 0.334, 'key': 7, 'loudness': -9.267, 'mode': 0, 'speechiness': 0.0487, 'acousticness': 0.854, 'instrumentalness': 0, 'liveness': 0.188, 'valence': 0.541, 'tempo': 78.508, 'type': 'audio_features', 'id': '1VKsbTJ78G5bnfyoPz46LA', 'uri': 'spotify:track:1VKsbTJ78G5bnfyoPz46LA', 'track_href': 'https://api.spotify.com/v1/tracks/1VKsbTJ78G5bnfyoPz46LA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1VKsbTJ78G5bnfyoPz46LA', 'duration_ms': 174000, 'time_signature': 4}",65,0,jazz blues,174000,1965-06
11,I Put A Spell On You,Annie Lennox,Nostalgia,"{'danceability': 0.567, 'energy': 0.366, 'key': 2, 'loudness': -8.013, 'mode': 0, 'speechiness': 0.0359, 'acousticness': 0.442, 'instrumentalness': 1.23e-05, 'liveness': 0.12, 'valence': 0.299, 'tempo': 174.014, 'type': 'audio_features', 'id': '3sesq9P6ndjuqaq5om7sxT', 'uri': 'spotify:track:3sesq9P6ndjuqaq5om7sxT', 'track_href': 'https://api.spotify.com/v1/tracks/3sesq9P6ndjuqaq5om7sxT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3sesq9P6ndjuqaq5om7sxT', 'duration_ms': 212047, 'time_signature': 3}",68,58,new romantic,212047,2014-10-21
12,Make It Rain - Live,Foy Vance,Live At Bangor Abbey,"{'danceability': 0.496, 'energy': 0.295, 'key': 9, 'loudness': -10.271, 'mode': 0, 'speechiness': 0.0598, 'acousticness': 0.185, 'instrumentalness': 1.32e-05, 'liveness': 0.408, 'valence': 0.227, 'tempo': 87.424, 'type': 'audio_features', 'id': '3dAusIPpjqVVk0iiM7dYeL', 'uri': 'spotify:track:3dAusIPpjqVVk0iiM7dYeL', 'track_href': 'https://api.spotify.com/v1/tracks/3dAusIPpjqVVk0iiM7dYeL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3dAusIPpjqVVk0iiM7dYeL', 'duration_ms': 566653, 'time_signature': 3}",49,0,british singer-songwriter,566653,2014-01-01
13,The Thrill Is Gone,B.B. King,Deuces Wild,"{'danceability': 0.693, 'energy': 0.489, 'key': 9, 'loudness': -9.709, 'mode': 0, 'speechiness': 0.0316, 'acousticness': 0.0854, 'instrumentalness': 0.00234, 'liveness': 0.131, 'valence': 0.262, 'tempo': 87.085, 'type': 'audio_features', 'id': '6gRGLfswEsfpy1UxHEyP6X', 'uri': 'spotify:track:6gRGLfswEsfpy1UxHEyP6X', 'track_href': 'https://api.spotify.com/v1/tracks/6gRGLfswEsfpy1UxHEyP6X', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6gRGLfswEsfpy1UxHEyP6X', 'duration_ms': 301133, 'time_signature': 4}",58,0,blues,301133,1997-01-01
14,"I'm Trapped, Pt. 1",Carl Sims,House of Love,"{'danceability': 0.535, 'energy': 0.473, 'key': 11, 'loudness': -14.876, 'mode': 1, 'speechiness': 0.0533, 'acousticness': 0.0166, 'instrumentalness': 0, 'liveness': 0.0459, 'valence': 0.817, 'tempo': 163.926, 'type': 'audio_features', 'id': '1Vf0BkOzwIWS6Vkfn7giL5', 'uri': 'spotify:track:1Vf0BkOzwIWS6Vkfn7giL5', 'track_href': 'https://api.spotify.com/v1/tracks/1Vf0BkOzwIWS6Vkfn7giL5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Vf0BkOzwIWS6Vkfn7giL5', 'duration_ms': 461946, 'time_signature': 4}",20,33,memphis soul,461946,1995
15,Make It Rain,Ed Sheeran,x (Wembley Edition),"{'danceability': 0.618, 'energy': 0.239, 'key': 8, 'loudness': -8.371, 'mode': 0, 'speechiness': 0.0274, 'acousticness': 0.791, 'instrumentalness': 0, 'liveness': 0.1, 'valence': 0.327, 'tempo': 96.846, 'type': 'audio_features', 'id': '5puU24G3lHVsUXPAWW2ZpV', 'uri': 'spotify:track:5puU24G3lHVsUXPAWW2ZpV', 'track_href': 'https://api.spotify.com/v1/tracks/5puU24G3lHVsUXPAWW2ZpV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5puU24G3lHVsUXPAWW2ZpV', 'duration_ms': 404480, 'time_signature': 3}",84,47,pop,404480,2013
16,Forget What I Said,Noora Noor,Soul Deep,"{'danceability': 0.422, 'energy': 0.407, 'key': 11, 'loudness': -7.303, 'mode': 0, 'speechiness': 0.0383, 'acousticness': 0.603, 'instrumentalness': 4.9e-06, 'liveness': 0.0455, 'valence': 0.516, 'tempo': 170.548, 'type': 'audio_features', 'id': '12tomJynzttjC14htb6SBE', 'uri': 'spotify:track:12tomJynzttjC14htb6SBE', 'track_href': 'https://api.spotify.com/v1/tracks/12tomJynzttjC14htb6SBE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/12tomJynzttjC14htb6SBE', 'duration_ms': 199307, 'time_signature': 3}",25,0,norwegian blues,199306,2009-03-16
17,Caught Out In The Rain,Beth Hart,Bang Bang Boom Boom,"{'danceability': 0.379, 'energy': 0.279, 'key': 2, 'loudness': -11.842, 'mode': 0, 'speechiness': 0.0429, 'acousticness': 0.651, 'instrumentalness': 0.0595, 'liveness': 0.0823, 'valence': 0.139, 'tempo': 150.761, 'type': 'audio_features', 'id': '7yu8AMzJIp4HHBXEnP2u6Z', 'uri': 'spotify:track:7yu8AMzJIp4HHBXEnP2u6Z', 'track_href': 'https://api.spotify.com/v1/tracks/7yu8AMzJIp4HHBXEnP2u6Z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7yu8AMzJIp4HHBXEnP2u6Z', 'duration_ms': 433200, 'time_signature': 3}",47,0,modern blues,433200,2012-10-05
18,Mannish Boy,Muddy Waters,King Of The Electric Blues,"{'danceability': 0.598, 'energy': 0.735, 'key': 2, 'loudness': -10.882, 'mode': 1, 'speechiness': 0.0973, 'acousticness': 0.44, 'instrumentalness': 0.000215, 'liveness': 0.681, 'valence': 0.615, 'tempo': 111.129, 'type': 'audio_features', 'id': '58PSYdY0GFg0LFb2PxYk4T', 'uri': 'spotify:track:58PSYdY0GFg0LFb2PxYk4T', 'track_href': 'https://api.spotify.com/v1/tracks/58PSYdY0GFg0LFb2PxYk4T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/58PSYdY0GFg0LFb2PxYk4T', 'duration_ms': 321133, 'time_signature': 3}",51,62,blues,321133,1977
19,The Thrill Is Gone,B.B. King,Deuces Wild,"{'danceability': 0.693, 'energy': 0.489, 'key': 9, 'loudness': -9.709, 'mode': 0, 'speechiness': 0.0316, 'acousticness': 0.0854, 'instrumentalness': 0.00234, 'liveness': 0.131, 'valence': 0.262, 'tempo': 87.085, 'type': 'audio_features', 'id': '6gRGLfswEsfpy1UxHEyP6X', 'uri': 'spotify:track:6gRGLfswEsfpy1UxHEyP6X', 'track_href': 'https://api.spotify.com/v1/tracks/6gRGLfswEsfpy1UxHEyP6X', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6gRGLfswEsfpy1UxHEyP6X', 'duration_ms': 301133, 'time_signature': 4}",58,0,blues,301133,1997-01-01
20,Boom Boom,John Lee Hooker,Burnin',"{'danceability': 0.441, 'energy': 0.455, 'key': 10, 'loudness': -14.207, 'mode': 1, 'speechiness': 0.0485, 'acousticness': 0.62, 'instrumentalness': 0.00187, 'liveness': 0.135, 'valence': 0.918, 'tempo': 160.9, 'type': 'audio_features', 'id': '2Mr1bGI2E10K7Mt1UJZ6Mw', 'uri': 'spotify:track:2Mr1bGI2E10K7Mt1UJZ6Mw', 'track_href': 'https://api.spotify.com/v1/tracks/2Mr1bGI2E10K7Mt1UJZ6Mw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Mr1bGI2E10K7Mt1UJZ6Mw', 'duration_ms': 152351, 'time_signature': 4}",53,62,blues,152350,1962-01-01
21,Lonely Fool,John Lyons,John Lyons Band,"{'danceability': 0.73, 'energy': 0.289, 'key': 0, 'loudness': -12.337, 'mode': 0, 'speechiness': 0.0433, 'acousticness': 0.358, 'instrumentalness': 0.0171, 'liveness': 0.0978, 'valence': 0.174, 'tempo': 83.257, 'type': 'audio_features', 'id': '0CcySM3v6xGWPdqkYFPZWZ', 'uri': 'spotify:track:0CcySM3v6xGWPdqkYFPZWZ', 'track_href': 'https://api.spotify.com/v1/tracks/0CcySM3v6xGWPdqkYFPZWZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0CcySM3v6xGWPdqkYFPZWZ', 'duration_ms': 438204, 'time_signature': 3}",17,37,,438204,2008-02-01
22,Lucille,B.B. King,Lucille,"{'danceability': 0.6, 'energy': 0.496, 'key': 3, 'loudness': -9.537, 'mode': 1, 'speechiness': 0.062, 'acousticness': 0.759, 'instrumentalness': 0, 'liveness': 0.0564, 'valence': 0.621, 'tempo': 114.451, 'type': 'audio_features', 'id': '4ZSJs1cqeincEi2KjUGmZC', 'uri': 'spotify:track:4ZSJs1cqeincEi2KjUGmZC', 'track_href': 'https://api.spotify.com/v1/tracks/4ZSJs1cqeincEi2KjUGmZC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ZSJs1cqeincEi2KjUGmZC', 'duration_ms': 616560, 'time_signature': 3}",58,49,blues,616560,1968-01-01
23,I'll Play The Blues For You (Pts 1 & 2),Albert King,I'll Play The Blues For You [Stax Remasters],"{'danceability': 0.671, 'energy': 0.454, 'key': 7, 'loudness': -12.265, 'mode': 0, 'speechiness': 0.0308, 'acousticness': 0.0457, 'instrumentalness': 0.0207, 'liveness': 0.128, 'valence': 0.57, 'tempo': 96.445, 'type': 'audio_features', 'id': '7kNSk6zNnnktkezDViTfYH', 'uri': 'spotify:track:7kNSk6zNnnktkezDViTfYH', 'track_href': 'https://api.spotify.com/v1/tracks/7kNSk6zNnnktkezDViTfYH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7kNSk6zNnnktkezDViTfYH', 'duration_ms': 439880, 'time_signature': 4}",46,24,blues,439880,2012-01-01
24,Caught Out In The Rain,Beth Hart,Bang Bang Boom Boom,"{'danceability': 0.379, 'energy': 0.279, 'key': 2, 'loudness': -11.842, 'mode': 0, 'speechiness': 0.0429, 'acousticness': 0.651, 'instrumentalness': 0.0595, 'liveness': 0.0823, 'valence': 0.139, 'tempo': 150.761, 'type': 'audio_features', 'id': '7yu8AMzJIp4HHBXEnP2u6Z', 'uri': 'spotify:track:7yu8AMzJIp4HHBXEnP2u6Z', 'track_href': 'https://api.spotify.com/v1/tracks/7yu8AMzJIp4HHBXEnP2u6Z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7yu8AMzJIp4HHBXEnP2u6Z', 'duration_ms': 433200, 'time_signature': 3}",47,0,modern blues,433200,2012-10-05
25,Don't Worry About Me,Mighty Sam McClain,Keep On Movin',"{'danceability': 0.504, 'energy': 0.24, 'key': 10, 'loudness': -17.327, 'mode': 0, 'speechiness': 0.0443, 'acousticness': 0.622, 'instrumentalness': 0.00863, 'liveness': 0.449, 'valence': 0.275, 'tempo': 147.668, 'type': 'audio_features', 'id': '1uPb7QAH2vycKlWdGp6ZlY', 'uri': 'spotify:track:1uPb7QAH2vycKlWdGp6ZlY', 'track_href': 'https://api.spotify.com/v1/tracks/1uPb7QAH2vycKlWdGp6ZlY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1uPb7QAH2vycKlWdGp6ZlY', 'duration_ms': 427693, 'time_signature': 3}",26,1,soul blues,427693,1995-02-15
26,Your Heart Is As Black As Night,"Beth Hart, Joe Bonamassa",Don't Explain,"{'danceability': 0.386, 'energy': 0.439, 'key': 0, 'loudness': -8.234, 'mode': 0, 'speechiness': 0.0276, 'acousticness': 0.428, 'instrumentalness': 0.000757, 'liveness': 0.107, 'valence': 0.178, 'tempo': 104.278, 'type': 'audio_features', 'id': '5pjQtnAoVLWChCwIZEL2C1', 'uri': 'spotify:track:5pjQtnAoVLWChCwIZEL2C1', 'track_href': 'https://api.spotify.com/v1/tracks/5pjQtnAoVLWChCwIZEL2C1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5pjQtnAoVLWChCwIZEL2C1', 'duration_ms': 300880, 'time_signature': 3}",42,43,,300880,2011-09-27
27,Smokestack Lightnin',Howlin' Wolf,Moanin' In The Moonlight,"{'danceability': 0.669, 'energy': 0.334, 'key': 9, 'loudness': -16.205, 'mode': 0, 'speechiness': 0.0425, 'acousticness': 0.83, 'instrumentalness': 9.61e-05, 'liveness': 0.289, 'valence': 0.592, 'tempo': 146.178, 'type': 'audio_features', 'id': '35ydSuNJn9z4eTjhWp2xUJ', 'uri': 'spotify:track:35ydSuNJn9z4eTjhWp2xUJ', 'track_href': 'https://api.spotify.com/v1/tracks/35ydSuNJn9z4eTjhWp2xUJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/35ydSuNJn9z4eTjhWp2xUJ', 'duration_ms': 188400, 'time_signature': 4}",48,0,acoustic blues,188400,1958-01-01
28,What Kind Of Woman Is This?,Buddy Guy,Bring 'Em In,"{'danceability': 0.769, 'energy': 0.586, 'key': 4, 'loudness': -6.047, 'mode': 0, 'speechiness': 0.0412, 'acousticness': 0.45, 'instrumentalness': 0.0243, 'liveness': 0.11, 'valence': 0.882, 'tempo': 93.374, 'type': 'audio_features', 'id': '0BrmbJnPYcd7gnvLYqxw0r', 'uri': 'spotify:track:0BrmbJnPYcd7gnvLYqxw0r', 'track_href': 'https://api.spotify.com/v1/tracks/0BrmbJnPYcd7gnvLYqxw0r', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0BrmbJnPYcd7gnvLYqxw0r', 'duration_ms': 317320, 'time_signature': 4}",49,43,blues,317320,2005-09-01
29,The Bluest Blues,Alvin Lee,The Anthology,"{'danceability': 0.368, 'energy': 0.484, 'key': 9, 'loudness': -6.214, 'mode': 0, 'speechiness': 0.026, 'acousticness': 0.523, 'instrumentalness': 0.174, 'liveness': 0.0792, 'valence': 0.217, 'tempo': 73.35, 'type': 'audio_features', 'id': '3H2LrcYZk56ahcsYvFCar1', 'uri': 'spotify:track:3H2LrcYZk56ahcsYvFCar1', 'track_href': 'https://api.spotify.com/v1/tracks/3H2LrcYZk56ahcsYvFCar1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3H2LrcYZk56ahcsYvFCar1', 'duration_ms': 446240, 'time_signature': 4}",34,0,blues,446240,2002-01-06
30,Fire On The Floor,Beth Hart,Fire on the Floor,"{'danceability': 0.598, 'energy': 0.629, 'key': 4, 'loudness': -2.766, 'mode': 0, 'speechiness': 0.0332, 'acousticness': 0.0581, 'instrumentalness': 0, 'liveness': 0.158, 'valence': 0.213, 'tempo': 79.369, 'type': 'audio_features', 'id': '2FX5U6bbMwpy3VBn4sErbW', 'uri': 'spotify:track:2FX5U6bbMwpy3VBn4sErbW', 'track_href': 'https://api.spotify.com/v1/tracks/2FX5U6bbMwpy3VBn4sErbW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2FX5U6bbMwpy3VBn4sErbW', 'duration_ms': 311227, 'time_signature': 3}",47,0,modern blues,311226,2016-10-14
31,Rocky Mountain Way,Joe Walsh,You Can't Argue With A Sick Mind,"{'danceability': 0.325, 'energy': 0.674, 'key': 11, 'loudness': -14.169, 'mode': 0, 'speechiness': 0.0397, 'acousticness': 0.00608, 'instrumentalness': 0.172, 'liveness': 0.917, 'valence': 0.696, 'tempo': 83.18, 'type': 'audio_features', 'id': '7GNf8GN66LzBmENFQWxBKb', 'uri': 'spotify:track:7GNf8GN66LzBmENFQWxBKb', 'track_href': 'https://api.spotify.com/v1/tracks/7GNf8GN66LzBmENFQWxBKb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7GNf8GN66LzBmENFQWxBKb', 'duration_ms': 460760, 'time_signature': 4}",51,0,album rock,460760,1976-01-01
32,Loneliest Road That I Know,Guy Davis,Give In Kind,"{'danceability': 0.518, 'energy': 0.293, 'key': 2, 'loudness': -11.53, 'mode': 0, 'speechiness': 0.0411, 'acousticness': 0.51, 'instrumentalness': 0.00959, 'liveness': 0.104, 'valence': 0.464, 'tempo': 182.965, 'type': 'audio_features', 'id': '4oeQhUurNXd48uf2wHQLGD', 'uri': 'spotify:track:4oeQhUurNXd48uf2wHQLGD', 'track_href': 'https://api.spotify.com/v1/tracks/4oeQhUurNXd48uf2wHQLGD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4oeQhUurNXd48uf2wHQLGD', 'duration_ms': 257440, 'time_signature': 3}",23,0,acoustic blues,257440,2002-04-09
33,It's a Man's Man's Man's World,Etta James,All The Way,"{'danceability': 0.616, 'energy': 0.512, 'key': 9, 'loudness': -6.544, 'mode': 0, 'speechiness': 0.0323, 'acousticness': 0.36, 'instrumentalness': 3.16e-06, 'liveness': 0.203, 'valence': 0.496, 'tempo': 146.092, 'type': 'audio_features', 'id': '4hab3fgJBmHFTCNvfIbO7W', 'uri': 'spotify:track:4hab3fgJBmHFTCNvfIbO7W', 'track_href': 'https://api.spotify.com/v1/tracks/4hab3fgJBmHFTCNvfIbO7W', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4hab3fgJBmHFTCNvfIbO7W', 'duration_ms': 293080, 'time_signature': 3}",65,40,jazz blues,293080,2006-05-14
34,Since I've Been Loving You,Too Mutz Blues Band,Lady In Black (And Other Blue Pieces),"{'danceability': 0.523, 'energy': 0.32, 'key': 5, 'loudness': -11.847, 'mode': 0, 'speechiness': 0.0297, 'acousticness': 0.472, 'instrumentalness': 0.000414, 'liveness': 0.0895, 'valence': 0.178, 'tempo': 116.339, 'type': 'audio_features', 'id': '4SsNyVhMKLocA6nTF7nLc2', 'uri': 'spotify:track:4SsNyVhMKLocA6nTF7nLc2', 'track_href': 'https://api.spotify.com/v1/tracks/4SsNyVhMKLocA6nTF7nLc2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4SsNyVhMKLocA6nTF7nLc2', 'duration_ms': 438653, 'time_signature': 3}",7,23,,438653,2017-01-25
35,Stop!,Joe Bonamassa,The Ballad of John Henry,"{'danceability': 0.349, 'energy': 0.523, 'key': 11, 'loudness': -7.749, 'mode': 0, 'speechiness': 0.0382, 'acousticness': 0.362, 'instrumentalness': 0.000598, 'liveness': 0.386, 'valence': 0.311, 'tempo': 169.283, 'type': 'audio_features', 'id': '3WFfqRoJhJeHIZzKdW5xXZ', 'uri': 'spotify:track:3WFfqRoJhJeHIZzKdW5xXZ', 'track_href': 'https://api.spotify.com/v1/tracks/3WFfqRoJhJeHIZzKdW5xXZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3WFfqRoJhJeHIZzKdW5xXZ', 'duration_ms': 408467, 'time_signature': 3}",53,44,blues,408466,2009-02-24
36,Lonesome In My Bedroom,Luther Johnson,They Call Me the Popcorn Man (France 1975) [Blues Reference],"{'danceability': 0.676, 'energy': 0.249, 'key': 0, 'loudness': -13.598, 'mode': 0, 'speechiness': 0.0349, 'acousticness': 0.471, 'instrumentalness': 0.00712, 'liveness': 0.128, 'valence': 0.48, 'tempo': 79.828, 'type': 'audio_features', 'id': '4xu0LW34dFEoHG1x65tQPx', 'uri': 'spotify:track:4xu0LW34dFEoHG1x65tQPx', 'track_href': 'https://api.spotify.com/v1/tracks/4xu0LW34dFEoHG1x65tQPx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4xu0LW34dFEoHG1x65tQPx', 'duration_ms': 385600, 'time_signature': 3}",36,51,chicago blues,385600,1975
37,I'm Tired of These Blues,Mighty Sam McClain,Give it Up to Love,"{'danceability': 0.473, 'energy': 0.183, 'key': 0, 'loudness': -16.006, 'mode': 0, 'speechiness': 0.0394, 'acousticness': 0.11, 'instrumentalness': 0.00299, 'liveness': 0.0973, 'valence': 0.248, 'tempo': 123.346, 'type': 'audio_features', 'id': '7tXVTjc7OpVMGPXXkxK7GI', 'uri': 'spotify:track:7tXVTjc7OpVMGPXXkxK7GI', 'track_href': 'https://api.spotify.com/v1/tracks/7tXVTjc7OpVMGPXXkxK7GI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7tXVTjc7OpVMGPXXkxK7GI', 'duration_ms': 419373, 'time_signature': 3}",26,2,soul blues,419373,1992-10-31
