,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,Tummy,Tamino,Amir,"{'danceability': 0.651, 'energy': 0.47, 'key': 2, 'loudness': -9.153, 'mode': 1, 'speechiness': 0.0329, 'acousticness': 0.559, 'instrumentalness': 0.00425, 'liveness': 0.0919, 'valence': 0.364, 'tempo': 98.957, 'type': 'audio_features', 'id': '3McYbdoWDLg4UynlqfAugA', 'uri': 'spotify:track:3McYbdoWDLg4UynlqfAugA', 'track_href': 'https://api.spotify.com/v1/tracks/3McYbdoWDLg4UynlqfAugA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3McYbdoWDLg4UynlqfAugA', 'duration_ms': 190147, 'time_signature': 4}",51,46,belgian indie,190146,2018-10-19
11,Take This Waltz - Paris Version,Leonard Cohen,I'm Your Man,"{'danceability': 0.439, 'energy': 0.155, 'key': 11, 'loudness': -17.463, 'mode': 1, 'speechiness': 0.0317, 'acousticness': 0.754, 'instrumentalness': 0.0148, 'liveness': 0.101, 'valence': 0.304, 'tempo': 142.034, 'type': 'audio_features', 'id': '4QbvmYYVLl8LNUsOXstLft', 'uri': 'spotify:track:4QbvmYYVLl8LNUsOXstLft', 'track_href': 'https://api.spotify.com/v1/tracks/4QbvmYYVLl8LNUsOXstLft', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4QbvmYYVLl8LNUsOXstLft', 'duration_ms': 359427, 'time_signature': 3}",61,50,canadian singer-songwriter,359426,1988-02-02
12,The Greatest,Cat Power,The Greatest,"{'danceability': 0.508, 'energy': 0.362, 'key': 0, 'loudness': -9.688, 'mode': 1, 'speechiness': 0.0262, 'acousticness': 0.738, 'instrumentalness': 0.000998, 'liveness': 0.0922, 'valence': 0.328, 'tempo': 107.459, 'type': 'audio_features', 'id': '6CAG3rBGPTAinoqgVD7fBJ', 'uri': 'spotify:track:6CAG3rBGPTAinoqgVD7fBJ', 'track_href': 'https://api.spotify.com/v1/tracks/6CAG3rBGPTAinoqgVD7fBJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6CAG3rBGPTAinoqgVD7fBJ', 'duration_ms': 202560, 'time_signature': 4}",52,0,art pop,202560,2006-01-24
13,Een Vriend Zien Huilen,Herman van Veen,20 Jaar Herman Van Veen - In Vogelvlucht,"{'danceability': 0.233, 'energy': 0.0445, 'key': 4, 'loudness': -22.619, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.981, 'instrumentalness': 0.0326, 'liveness': 0.1, 'valence': 0.139, 'tempo': 81.185, 'type': 'audio_features', 'id': '6HKpvyX8kQJ68yj6b3rzmz', 'uri': 'spotify:track:6HKpvyX8kQJ68yj6b3rzmz', 'track_href': 'https://api.spotify.com/v1/tracks/6HKpvyX8kQJ68yj6b3rzmz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6HKpvyX8kQJ68yj6b3rzmz', 'duration_ms': 231867, 'time_signature': 4}",43,25,dutch pop,231866,1987-10-01
14,Dance The Way I Feel,Ou Est Le Swimming Pool,Dance The Way I Feel,"{'danceability': 0.711, 'energy': 0.959, 'key': 8, 'loudness': -5.452, 'mode': 1, 'speechiness': 0.0409, 'acousticness': 0.0114, 'instrumentalness': 5.5e-06, 'liveness': 0.119, 'valence': 0.482, 'tempo': 118.023, 'type': 'audio_features', 'id': '5CC5UhgupjkXjjzwYVJspc', 'uri': 'spotify:track:5CC5UhgupjkXjjzwYVJspc', 'track_href': 'https://api.spotify.com/v1/tracks/5CC5UhgupjkXjjzwYVJspc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5CC5UhgupjkXjjzwYVJspc', 'duration_ms': 205587, 'time_signature': 4}",27,25,australian dance,205586,2010-01-01
15,"Dagen Van Gras, Dagen van Stro",Spinvis,"Dagen Van Gras, Dagen Van Stro","{'danceability': 0.596, 'energy': 0.344, 'key': 0, 'loudness': -14.921, 'mode': 0, 'speechiness': 0.0343, 'acousticness': 0.267, 'instrumentalness': 0.74, 'liveness': 0.0814, 'valence': 0.299, 'tempo': 120.037, 'type': 'audio_features', 'id': '2Qivjd3DH1rxuX2N7xL9Xd', 'uri': 'spotify:track:2Qivjd3DH1rxuX2N7xL9Xd', 'track_href': 'https://api.spotify.com/v1/tracks/2Qivjd3DH1rxuX2N7xL9Xd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Qivjd3DH1rxuX2N7xL9Xd', 'duration_ms': 177973, 'time_signature': 4}",41,0,dutch indie,177973,2005-11-28
16,Voor ik vergeet,Spinvis,Spinvis,"{'danceability': 0.404, 'energy': 0.69, 'key': 11, 'loudness': -7.883, 'mode': 1, 'speechiness': 0.0341, 'acousticness': 0.0517, 'instrumentalness': 0.0708, 'liveness': 0.0797, 'valence': 0.515, 'tempo': 212.004, 'type': 'audio_features', 'id': '4mcCy4w9Ec6QmWKSxizwjB', 'uri': 'spotify:track:4mcCy4w9Ec6QmWKSxizwjB', 'track_href': 'https://api.spotify.com/v1/tracks/4mcCy4w9Ec6QmWKSxizwjB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4mcCy4w9Ec6QmWKSxizwjB', 'duration_ms': 265040, 'time_signature': 4}",41,0,dutch indie,265040,2002
17,Ooit was ik een soldaat - Live,Gorki,Boterhammen,"{'danceability': 0.61, 'energy': 0.435, 'key': 7, 'loudness': -13.157, 'mode': 1, 'speechiness': 0.0408, 'acousticness': 0.577, 'instrumentalness': 0, 'liveness': 0.788, 'valence': 0.487, 'tempo': 123.945, 'type': 'audio_features', 'id': '4MHq6xYQpuuODZqkQeH9h3', 'uri': 'spotify:track:4MHq6xYQpuuODZqkQeH9h3', 'track_href': 'https://api.spotify.com/v1/tracks/4MHq6xYQpuuODZqkQeH9h3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4MHq6xYQpuuODZqkQeH9h3', 'duration_ms': 272227, 'time_signature': 4}",35,26,belgian rock,272226,1992-07-01
18,Mia,Gorki,Gorky,"{'danceability': 0.697, 'energy': 0.298, 'key': 0, 'loudness': -16.929, 'mode': 1, 'speechiness': 0.0319, 'acousticness': 0.0411, 'instrumentalness': 0.000123, 'liveness': 0.103, 'valence': 0.233, 'tempo': 113.571, 'type': 'audio_features', 'id': '1AvAl5fj5mhoLHVo0to1xr', 'uri': 'spotify:track:1AvAl5fj5mhoLHVo0to1xr', 'track_href': 'https://api.spotify.com/v1/tracks/1AvAl5fj5mhoLHVo0to1xr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1AvAl5fj5mhoLHVo0to1xr', 'duration_ms': 332200, 'time_signature': 4}",35,49,belgian rock,332200,1992-01-01
19,Je t'attends,Axelle Red,Sans plus attendre,"{'danceability': 0.709, 'energy': 0.307, 'key': 9, 'loudness': -13.996, 'mode': 0, 'speechiness': 0.0319, 'acousticness': 0.672, 'instrumentalness': 4.16e-05, 'liveness': 0.108, 'valence': 0.351, 'tempo': 119.997, 'type': 'audio_features', 'id': '0j4wQ5As9HCR0Tq6GzfkLv', 'uri': 'spotify:track:0j4wQ5As9HCR0Tq6GzfkLv', 'track_href': 'https://api.spotify.com/v1/tracks/0j4wQ5As9HCR0Tq6GzfkLv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0j4wQ5As9HCR0Tq6GzfkLv', 'duration_ms': 215693, 'time_signature': 4}",50,28,belgian indie,215693,1993-09-01
20,Snuff,Slipknot,All Hope Is Gone,"{'danceability': 0.544, 'energy': 0.69, 'key': 6, 'loudness': -5.723, 'mode': 0, 'speechiness': 0.0425, 'acousticness': 0.012, 'instrumentalness': 0.0095, 'liveness': 0.0615, 'valence': 0.219, 'tempo': 123.962, 'type': 'audio_features', 'id': '3RptaQ5Xb8WvtpItZ2f9Hi', 'uri': 'spotify:track:3RptaQ5Xb8WvtpItZ2f9Hi', 'track_href': 'https://api.spotify.com/v1/tracks/3RptaQ5Xb8WvtpItZ2f9Hi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3RptaQ5Xb8WvtpItZ2f9Hi', 'duration_ms': 276147, 'time_signature': 4}",76,69,alternative metal,276146,2008-08-22
21,Circle,Edie Brickell & New Bohemians,Shooting Rubberbands At The Stars,"{'danceability': 0.607, 'energy': 0.317, 'key': 2, 'loudness': -13.605, 'mode': 1, 'speechiness': 0.0318, 'acousticness': 0.53, 'instrumentalness': 6.86e-06, 'liveness': 0.185, 'valence': 0.429, 'tempo': 82.005, 'type': 'audio_features', 'id': '3ykCBUy37D9J4jHhQid7l1', 'uri': 'spotify:track:3ykCBUy37D9J4jHhQid7l1', 'track_href': 'https://api.spotify.com/v1/tracks/3ykCBUy37D9J4jHhQid7l1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ykCBUy37D9J4jHhQid7l1', 'duration_ms': 190907, 'time_signature': 4}",42,50,ectofolk,190906,1988-01-01
22,Lover,Taylor Swift,Lover,"{'danceability': 0.359, 'energy': 0.543, 'key': 7, 'loudness': -7.582, 'mode': 1, 'speechiness': 0.0919, 'acousticness': 0.492, 'instrumentalness': 1.58e-05, 'liveness': 0.118, 'valence': 0.453, 'tempo': 68.534, 'type': 'audio_features', 'id': '1dGr1c8CrMLDpV6mPbImSI', 'uri': 'spotify:track:1dGr1c8CrMLDpV6mPbImSI', 'track_href': 'https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI', 'duration_ms': 221307, 'time_signature': 4}",100,88,pop,221306,2019-08-23
23,No Sound But The Wind (Live at Rock Werchter 2010),Editors,No Sound But The Wind (Live at Rock Werchter 2010),"{'danceability': 0.446, 'energy': 0.295, 'key': 9, 'loudness': -9.28, 'mode': 1, 'speechiness': 0.0331, 'acousticness': 0.889, 'instrumentalness': 0, 'liveness': 0.532, 'valence': 0.118, 'tempo': 85.523, 'type': 'audio_features', 'id': '3oP6Zjru6CNJn7thAYIvV1', 'uri': 'spotify:track:3oP6Zjru6CNJn7thAYIvV1', 'track_href': 'https://api.spotify.com/v1/tracks/3oP6Zjru6CNJn7thAYIvV1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3oP6Zjru6CNJn7thAYIvV1', 'duration_ms': 228653, 'time_signature': 4}",50,0,british indie rock,228653,2010-07-11
24,O Telefone Tocou Novamente,Jorge Ben Jor,Força Bruta,"{'danceability': 0.536, 'energy': 0.731, 'key': 4, 'loudness': -6.967, 'mode': 0, 'speechiness': 0.0433, 'acousticness': 0.599, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.558, 'tempo': 88.161, 'type': 'audio_features', 'id': '2OmW34Xkvsy1VCOZ4OZhKv', 'uri': 'spotify:track:2OmW34Xkvsy1VCOZ4OZhKv', 'track_href': 'https://api.spotify.com/v1/tracks/2OmW34Xkvsy1VCOZ4OZhKv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2OmW34Xkvsy1VCOZ4OZhKv', 'duration_ms': 228947, 'time_signature': 4}",61,58,bossa nova,228946,1970-01-12
25,Shallow - Radio Edit,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),"{'danceability': 0.575, 'energy': 0.33, 'key': 7, 'loudness': -6.557, 'mode': 1, 'speechiness': 0.031, 'acousticness': 0.416, 'instrumentalness': 0, 'liveness': 0.0872, 'valence': 0.276, 'tempo': 95.799, 'type': 'audio_features', 'id': '6QfS2wq5sSC1xAJCQsTSlj', 'uri': 'spotify:track:6QfS2wq5sSC1xAJCQsTSlj', 'track_href': 'https://api.spotify.com/v1/tracks/6QfS2wq5sSC1xAJCQsTSlj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6QfS2wq5sSC1xAJCQsTSlj', 'duration_ms': 217213, 'time_signature': 4}",81,70,art pop,217212,2018-10-05
26,Blinded by the Lights,The Streets,A Grand Don't Come for Free,"{'danceability': 0.599, 'energy': 0.701, 'key': 9, 'loudness': -5.718, 'mode': 0, 'speechiness': 0.568, 'acousticness': 0.315, 'instrumentalness': 0, 'liveness': 0.102, 'valence': 0.669, 'tempo': 133.046, 'type': 'audio_features', 'id': '6DoenX36UcAKSp6wR9UKxM', 'uri': 'spotify:track:6DoenX36UcAKSp6wR9UKxM', 'track_href': 'https://api.spotify.com/v1/tracks/6DoenX36UcAKSp6wR9UKxM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6DoenX36UcAKSp6wR9UKxM', 'duration_ms': 284600, 'time_signature': 4}",54,53,birmingham hip hop,284600,2004
27,when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","{'danceability': 0.367, 'energy': 0.111, 'key': 4, 'loudness': -14.084, 'mode': 1, 'speechiness': 0.0972, 'acousticness': 0.978, 'instrumentalness': 3.97e-05, 'liveness': 0.0897, 'valence': 0.198, 'tempo': 82.642, 'type': 'audio_features', 'id': '43zdsphuZLzwA9k4DJhU0I', 'uri': 'spotify:track:43zdsphuZLzwA9k4DJhU0I', 'track_href': 'https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I', 'duration_ms': 196077, 'time_signature': 4}",86,85,art pop,196077,2019-03-29
28,Six Feet Under,Billie Eilish,Six Feet Under,"{'danceability': 0.576, 'energy': 0.307, 'key': 11, 'loudness': -12.732, 'mode': 0, 'speechiness': 0.0428, 'acousticness': 0.807, 'instrumentalness': 0.000355, 'liveness': 0.0792, 'valence': 0.157, 'tempo': 67.513, 'type': 'audio_features', 'id': '2VlLbhGLVJgdOW7kKdWWFc', 'uri': 'spotify:track:2VlLbhGLVJgdOW7kKdWWFc', 'track_href': 'https://api.spotify.com/v1/tracks/2VlLbhGLVJgdOW7kKdWWFc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2VlLbhGLVJgdOW7kKdWWFc', 'duration_ms': 189613, 'time_signature': 4}",86,73,art pop,189613,2016-11-17
29,Horizon,Tourist LeMC,En Route,"{'danceability': 0.672, 'energy': 0.375, 'key': 7, 'loudness': -11.404, 'mode': 1, 'speechiness': 0.0389, 'acousticness': 0.775, 'instrumentalness': 4.76e-05, 'liveness': 0.115, 'valence': 0.251, 'tempo': 99.847, 'type': 'audio_features', 'id': '4PsohxvstXN2aaYCNQrCvm', 'uri': 'spotify:track:4PsohxvstXN2aaYCNQrCvm', 'track_href': 'https://api.spotify.com/v1/tracks/4PsohxvstXN2aaYCNQrCvm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4PsohxvstXN2aaYCNQrCvm', 'duration_ms': 213340, 'time_signature': 4}",44,50,belgian hip hop,213339,2015-03-20
30,Siretzi Yares Daran (They Have Taken the One I Love),Lévon Minassian,The Doudouk - Beyond Borders,"{'danceability': 0.0645, 'energy': 0.0246, 'key': 4, 'loudness': -28.176, 'mode': 0, 'speechiness': 0.0468, 'acousticness': 0.991, 'instrumentalness': 0.958, 'liveness': 0.107, 'valence': 0.035, 'tempo': 65.9, 'type': 'audio_features', 'id': '2W2AKnHmEN76MnVYBRtos8', 'uri': 'spotify:track:2W2AKnHmEN76MnVYBRtos8', 'track_href': 'https://api.spotify.com/v1/tracks/2W2AKnHmEN76MnVYBRtos8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2W2AKnHmEN76MnVYBRtos8', 'duration_ms': 419707, 'time_signature': 3}",33,0,duduk,419706,2000-06-01
31,True Sorry,Ibrahim Maalouf,Illusions,"{'danceability': 0.288, 'energy': 0.454, 'key': 4, 'loudness': -7.639, 'mode': 0, 'speechiness': 0.0369, 'acousticness': 0.585, 'instrumentalness': 0.882, 'liveness': 0.177, 'valence': 0.0792, 'tempo': 123.143, 'type': 'audio_features', 'id': '5EzGOkUwkRUXYAyvjlEHah', 'uri': 'spotify:track:5EzGOkUwkRUXYAyvjlEHah', 'track_href': 'https://api.spotify.com/v1/tracks/5EzGOkUwkRUXYAyvjlEHah', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5EzGOkUwkRUXYAyvjlEHah', 'duration_ms': 291303, 'time_signature': 4}",50,53,arabic jazz,291303,2013-11-05
32,Sahara,Rabih Abou-Khalil,Blue Camel,"{'danceability': 0.528, 'energy': 0.154, 'key': 9, 'loudness': -18.138, 'mode': 1, 'speechiness': 0.0457, 'acousticness': 0.943, 'instrumentalness': 0.746, 'liveness': 0.116, 'valence': 0.283, 'tempo': 88.533, 'type': 'audio_features', 'id': '1fT7C5rvPuWKaxWMMbX2lw', 'uri': 'spotify:track:1fT7C5rvPuWKaxWMMbX2lw', 'track_href': 'https://api.spotify.com/v1/tracks/1fT7C5rvPuWKaxWMMbX2lw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1fT7C5rvPuWKaxWMMbX2lw', 'duration_ms': 498360, 'time_signature': 3}",32,0,arab folk,498360,1992-01-01
33,Let Me Love You,DJ Snake,Encore,"{'danceability': 0.475, 'energy': 0.715, 'key': 8, 'loudness': -5.371, 'mode': 1, 'speechiness': 0.058, 'acousticness': 0.0863, 'instrumentalness': 2.67e-05, 'liveness': 0.135, 'valence': 0.159, 'tempo': 199.892, 'type': 'audio_features', 'id': '0lYBSQXN6rCTvUZvg9S0lU', 'uri': 'spotify:track:0lYBSQXN6rCTvUZvg9S0lU', 'track_href': 'https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU', 'duration_ms': 205947, 'time_signature': 4}",75,84,edm,205946,2016-08-05
34,I Took A Pill In Ibiza,Mike Posner,"At Night, Alone.","{'danceability': 0.637, 'energy': 0.318, 'key': 10, 'loudness': -10.07, 'mode': 1, 'speechiness': 0.0716, 'acousticness': 0.622, 'instrumentalness': 1.58e-06, 'liveness': 0.125, 'valence': 0.383, 'tempo': 74.11, 'type': 'audio_features', 'id': '7zzoxJbgjme3366mOp5UnH', 'uri': 'spotify:track:7zzoxJbgjme3366mOp5UnH', 'track_href': 'https://api.spotify.com/v1/tracks/7zzoxJbgjme3366mOp5UnH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7zzoxJbgjme3366mOp5UnH', 'duration_ms': 280800, 'time_signature': 4}",67,56,dance pop,280800,2016-05-06
35,Firestone,Kygo,Cloud Nine,"{'danceability': 0.704, 'energy': 0.634, 'key': 11, 'loudness': -7.374, 'mode': 0, 'speechiness': 0.0428, 'acousticness': 0.393, 'instrumentalness': 3.17e-05, 'liveness': 0.0952, 'valence': 0.411, 'tempo': 113.927, 'type': 'audio_features', 'id': '1I8tHoNBFTuoJAlh4hfVVE', 'uri': 'spotify:track:1I8tHoNBFTuoJAlh4hfVVE', 'track_href': 'https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE', 'duration_ms': 271640, 'time_signature': 4}",77,77,edm,271640,2016-05-13
36,Reality,Lost Frequencies,Less Is More,"{'danceability': 0.731, 'energy': 0.639, 'key': 9, 'loudness': -6.597, 'mode': 1, 'speechiness': 0.0359, 'acousticness': 0.0206, 'instrumentalness': 1.29e-05, 'liveness': 0.0789, 'valence': 0.527, 'tempo': 122.08, 'type': 'audio_features', 'id': '6MAF33h7lRCYkf2M0vtx3y', 'uri': 'spotify:track:6MAF33h7lRCYkf2M0vtx3y', 'track_href': 'https://api.spotify.com/v1/tracks/6MAF33h7lRCYkf2M0vtx3y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6MAF33h7lRCYkf2M0vtx3y', 'duration_ms': 158474, 'time_signature': 4}",75,0,belgian edm,158474,2016-10-21
37,Get Free,Major Lazer,Free the Universe,"{'danceability': 0.525, 'energy': 0.65, 'key': 11, 'loudness': -6.961, 'mode': 0, 'speechiness': 0.0683, 'acousticness': 0.0852, 'instrumentalness': 0.133, 'liveness': 0.133, 'valence': 0.787, 'tempo': 175.913, 'type': 'audio_features', 'id': '4p4hyqRFdoiw4EMbEsqBdA', 'uri': 'spotify:track:4p4hyqRFdoiw4EMbEsqBdA', 'track_href': 'https://api.spotify.com/v1/tracks/4p4hyqRFdoiw4EMbEsqBdA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4p4hyqRFdoiw4EMbEsqBdA', 'duration_ms': 289973, 'time_signature': 4}",73,58,dance pop,289973,2013-04-15
