,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),"{'danceability': 0.574, 'energy': 0.512, 'key': 5, 'loudness': -6.664, 'mode': 0, 'speechiness': 0.0503, 'acousticness': 0.234, 'instrumentalness': 0, 'liveness': 0.0946, 'valence': 0.512, 'tempo': 76.899, 'type': 'audio_features', 'id': '4rHZZAmHpZrA3iH5zx8frV', 'uri': 'spotify:track:4rHZZAmHpZrA3iH5zx8frV', 'track_href': 'https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV', 'duration_ms': 484147, 'time_signature': 4}",79,81,dance pop,484146,2013-03-15
11,Suit & Tie,Justin Timberlake,The 20/20 Experience - The Complete Experience,"{'danceability': 0.795, 'energy': 0.596, 'key': 11, 'loudness': -3.799, 'mode': 0, 'speechiness': 0.219, 'acousticness': 0.103, 'instrumentalness': 0, 'liveness': 0.164, 'valence': 0.357, 'tempo': 101.985, 'type': 'audio_features', 'id': '7jDrXytETzwnohhLL3J1A0', 'uri': 'spotify:track:7jDrXytETzwnohhLL3J1A0', 'track_href': 'https://api.spotify.com/v1/tracks/7jDrXytETzwnohhLL3J1A0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jDrXytETzwnohhLL3J1A0', 'duration_ms': 326280, 'time_signature': 4}",79,0,dance pop,326280,2013-09-27
12,My Love,Justin Timberlake,FutureSex/LoveSounds,"{'danceability': 0.771, 'energy': 0.676, 'key': 4, 'loudness': -6.018, 'mode': 0, 'speechiness': 0.223, 'acousticness': 0.285, 'instrumentalness': 4.49e-06, 'liveness': 0.546, 'valence': 0.804, 'tempo': 119.997, 'type': 'audio_features', 'id': '13X42np3KJr0o2LkK1MG76', 'uri': 'spotify:track:13X42np3KJr0o2LkK1MG76', 'track_href': 'https://api.spotify.com/v1/tracks/13X42np3KJr0o2LkK1MG76', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/13X42np3KJr0o2LkK1MG76', 'duration_ms': 276160, 'time_signature': 4}",79,0,dance pop,276160,2006-09-12
13,Unforgettable (feat. Swae Lee) - Latin Remix,French Montana,Unforgettable (feat. Swae Lee) [Latin Remix],"{'danceability': 0.749, 'energy': 0.784, 'key': 8, 'loudness': -5.271, 'mode': 0, 'speechiness': 0.171, 'acousticness': 0.0714, 'instrumentalness': 0.00102, 'liveness': 0.101, 'valence': 0.655, 'tempo': 97.985, 'type': 'audio_features', 'id': '4zii9cq9ZgxYJFnaxM3Tul', 'uri': 'spotify:track:4zii9cq9ZgxYJFnaxM3Tul', 'track_href': 'https://api.spotify.com/v1/tracks/4zii9cq9ZgxYJFnaxM3Tul', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4zii9cq9ZgxYJFnaxM3Tul', 'duration_ms': 214000, 'time_signature': 4}",72,49,hip hop,214000,2017-07-31
14,Best I Ever Had,Drake,So Far Gone,"{'danceability': 0.427, 'energy': 0.861, 'key': 1, 'loudness': -4.874, 'mode': 1, 'speechiness': 0.376, 'acousticness': 0.219, 'instrumentalness': 0, 'liveness': 0.277, 'valence': 0.581, 'tempo': 161.776, 'type': 'audio_features', 'id': '3fyMH1t6UPeR5croea9PrR', 'uri': 'spotify:track:3fyMH1t6UPeR5croea9PrR', 'track_href': 'https://api.spotify.com/v1/tracks/3fyMH1t6UPeR5croea9PrR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3fyMH1t6UPeR5croea9PrR', 'duration_ms': 257760, 'time_signature': 4}",93,0,canadian hip hop,257760,2009-01-01
15,Signs,Drake,Signs,"{'danceability': 0.794, 'energy': 0.735, 'key': 0, 'loudness': -4.204, 'mode': 1, 'speechiness': 0.054, 'acousticness': 0.108, 'instrumentalness': 0.00578, 'liveness': 0.112, 'valence': 0.223, 'tempo': 107.374, 'type': 'audio_features', 'id': '6Na5uKk5SsqZimk0hAWo8y', 'uri': 'spotify:track:6Na5uKk5SsqZimk0hAWo8y', 'track_href': 'https://api.spotify.com/v1/tracks/6Na5uKk5SsqZimk0hAWo8y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Na5uKk5SsqZimk0hAWo8y', 'duration_ms': 234373, 'time_signature': 4}",93,65,canadian hip hop,234373,2017-06-23
16,Fake Love,Drake,Fake Love,"{'danceability': 0.924, 'energy': 0.543, 'key': 9, 'loudness': -7.474, 'mode': 0, 'speechiness': 0.298, 'acousticness': 0.182, 'instrumentalness': 0, 'liveness': 0.103, 'valence': 0.736, 'tempo': 133.907, 'type': 'audio_features', 'id': '6NMNgWgEAzde5M8U3lc6FN', 'uri': 'spotify:track:6NMNgWgEAzde5M8U3lc6FN', 'track_href': 'https://api.spotify.com/v1/tracks/6NMNgWgEAzde5M8U3lc6FN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6NMNgWgEAzde5M8U3lc6FN', 'duration_ms': 207813, 'time_signature': 4}",93,0,canadian hip hop,207813,2016-10-24
17,One Dance,Drake,Views,"{'danceability': 0.791, 'energy': 0.619, 'key': 1, 'loudness': -5.886, 'mode': 1, 'speechiness': 0.0532, 'acousticness': 0.00784, 'instrumentalness': 0.00423, 'liveness': 0.351, 'valence': 0.371, 'tempo': 103.989, 'type': 'audio_features', 'id': '1xznGGDReH1oQq0xzbwXa3', 'uri': 'spotify:track:1xznGGDReH1oQq0xzbwXa3', 'track_href': 'https://api.spotify.com/v1/tracks/1xznGGDReH1oQq0xzbwXa3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1xznGGDReH1oQq0xzbwXa3', 'duration_ms': 173987, 'time_signature': 4}",93,14,canadian hip hop,173986,2016-05-06
18,"Hold On, We're Going Home",Drake,Nothing Was The Same (Deluxe),"{'danceability': 0.776, 'energy': 0.413, 'key': 6, 'loudness': -7.438, 'mode': 0, 'speechiness': 0.0952, 'acousticness': 0.00415, 'instrumentalness': 2.68e-05, 'liveness': 0.0724, 'valence': 0.287, 'tempo': 100.003, 'type': 'audio_features', 'id': '14Rcq31SafFBHNEwXrtR2B', 'uri': 'spotify:track:14Rcq31SafFBHNEwXrtR2B', 'track_href': 'https://api.spotify.com/v1/tracks/14Rcq31SafFBHNEwXrtR2B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/14Rcq31SafFBHNEwXrtR2B', 'duration_ms': 227880, 'time_signature': 4}",93,0,canadian hip hop,227880,2013-01-01
19,Corazón Sin Cara,Prince Royce,Prince Royce,"{'danceability': 0.704, 'energy': 0.83, 'key': 11, 'loudness': -3.139, 'mode': 1, 'speechiness': 0.0297, 'acousticness': 0.0489, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.957, 'tempo': 127.103, 'type': 'audio_features', 'id': '0u4N6w5lBw5xMrzJitRWUo', 'uri': 'spotify:track:0u4N6w5lBw5xMrzJitRWUo', 'track_href': 'https://api.spotify.com/v1/tracks/0u4N6w5lBw5xMrzJitRWUo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0u4N6w5lBw5xMrzJitRWUo', 'duration_ms': 211453, 'time_signature': 4}",73,75,bachata,211453,2010
20,There for You,Martin Garrix,There for You,"{'danceability': 0.611, 'energy': 0.644, 'key': 6, 'loudness': -7.607, 'mode': 0, 'speechiness': 0.0553, 'acousticness': 0.124, 'instrumentalness': 0, 'liveness': 0.124, 'valence': 0.13, 'tempo': 105.969, 'type': 'audio_features', 'id': '6jA8HL9i4QGzsj6fjoxp8Y', 'uri': 'spotify:track:6jA8HL9i4QGzsj6fjoxp8Y', 'track_href': 'https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y', 'duration_ms': 221904, 'time_signature': 4}",72,65,dutch edm,221904,2017-05-26
21,No Lie,Sean Paul,No Lie,"{'danceability': 0.741, 'energy': 0.891, 'key': 7, 'loudness': -2.824, 'mode': 1, 'speechiness': 0.119, 'acousticness': 0.0437, 'instrumentalness': 0, 'liveness': 0.256, 'valence': 0.449, 'tempo': 102.002, 'type': 'audio_features', 'id': '3cFsmM51N5zMAuu1nNY4Tw', 'uri': 'spotify:track:3cFsmM51N5zMAuu1nNY4Tw', 'track_href': 'https://api.spotify.com/v1/tracks/3cFsmM51N5zMAuu1nNY4Tw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3cFsmM51N5zMAuu1nNY4Tw', 'duration_ms': 221176, 'time_signature': 4}",77,2,dance pop,221176,2016-11-18
22,"Sorri, Sou Rei (feat. Claudia Leitte)",Natiruts,Box Natiruts,"{'danceability': 0.783, 'energy': 0.651, 'key': 9, 'loudness': -6.757, 'mode': 0, 'speechiness': 0.0338, 'acousticness': 0.504, 'instrumentalness': 1.31e-05, 'liveness': 0.121, 'valence': 0.643, 'tempo': 101.015, 'type': 'audio_features', 'id': '4UChhDCTtneR0QXN0btEmz', 'uri': 'spotify:track:4UChhDCTtneR0QXN0btEmz', 'track_href': 'https://api.spotify.com/v1/tracks/4UChhDCTtneR0QXN0btEmz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4UChhDCTtneR0QXN0btEmz', 'duration_ms': 332653, 'time_signature': 4}",66,60,brazilian reggae,332653,2012-08-14
23,Praieiro - Ao Vivo,Jammil E Uma Noites,Jammil de Todas As Praias - Ao Vivo,"{'danceability': 0.667, 'energy': 0.933, 'key': 1, 'loudness': -6.065, 'mode': 0, 'speechiness': 0.0601, 'acousticness': 0.0839, 'instrumentalness': 1.75e-06, 'liveness': 0.403, 'valence': 0.566, 'tempo': 129.967, 'type': 'audio_features', 'id': '7iK8Osp7BFdJ6EDqb05s9W', 'uri': 'spotify:track:7iK8Osp7BFdJ6EDqb05s9W', 'track_href': 'https://api.spotify.com/v1/tracks/7iK8Osp7BFdJ6EDqb05s9W', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7iK8Osp7BFdJ6EDqb05s9W', 'duration_ms': 229693, 'time_signature': 4}",39,0,axe,229693,2015-09-18
24,Habits of My Heart,Jaymes Young,Habits of My Heart,"{'danceability': 0.392, 'energy': 0.498, 'key': 9, 'loudness': -7.63, 'mode': 0, 'speechiness': 0.117, 'acousticness': 0.665, 'instrumentalness': 0.000118, 'liveness': 0.34, 'valence': 0.59, 'tempo': 72.048, 'type': 'audio_features', 'id': '0elXIl26ZrovBULLTrEGK6', 'uri': 'spotify:track:0elXIl26ZrovBULLTrEGK6', 'track_href': 'https://api.spotify.com/v1/tracks/0elXIl26ZrovBULLTrEGK6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0elXIl26ZrovBULLTrEGK6', 'duration_ms': 210639, 'time_signature': 4}",63,55,,210639,2014-09-28
25,Habits (Stay High),Tove Lo,Queen Of The Clouds,"{'danceability': 0.733, 'energy': 0.65, 'key': 5, 'loudness': -3.539, 'mode': 1, 'speechiness': 0.0315, 'acousticness': 0.0703, 'instrumentalness': 6.59e-05, 'liveness': 0.0829, 'valence': 0.348, 'tempo': 110.003, 'type': 'audio_features', 'id': '18AJRdgUoO9EYn11N7xzaT', 'uri': 'spotify:track:18AJRdgUoO9EYn11N7xzaT', 'track_href': 'https://api.spotify.com/v1/tracks/18AJRdgUoO9EYn11N7xzaT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/18AJRdgUoO9EYn11N7xzaT', 'duration_ms': 209160, 'time_signature': 4}",69,75,dance pop,209160,2014-09-24
26,Keep on Moving,Michelle Delamor,Keep on Moving,"{'danceability': 0.796, 'energy': 0.677, 'key': 1, 'loudness': -8.58, 'mode': 0, 'speechiness': 0.0559, 'acousticness': 0.00741, 'instrumentalness': 0, 'liveness': 0.0887, 'valence': 0.218, 'tempo': 102.019, 'type': 'audio_features', 'id': '23YHPQBpfuMioFQV5IQCcG', 'uri': 'spotify:track:23YHPQBpfuMioFQV5IQCcG', 'track_href': 'https://api.spotify.com/v1/tracks/23YHPQBpfuMioFQV5IQCcG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/23YHPQBpfuMioFQV5IQCcG', 'duration_ms': 183529, 'time_signature': 4}",7,21,,183529,2017-09-22
27,Diamonds,Rihanna,Unapologetic (Deluxe),"{'danceability': 0.562, 'energy': 0.709, 'key': 11, 'loudness': -4.92, 'mode': 0, 'speechiness': 0.0424, 'acousticness': 0.00124, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.401, 'tempo': 91.958, 'type': 'audio_features', 'id': '6O20JhBJPePEkBdrB5sqRx', 'uri': 'spotify:track:6O20JhBJPePEkBdrB5sqRx', 'track_href': 'https://api.spotify.com/v1/tracks/6O20JhBJPePEkBdrB5sqRx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6O20JhBJPePEkBdrB5sqRx', 'duration_ms': 225147, 'time_signature': 4}",87,76,barbadian pop,225146,2012-12-11
28,Twisted Nerve,Bernard Herrmann,Kill Bill Vol. 1 Original Soundtrack (PA Version),"{'danceability': 0.622, 'energy': 0.166, 'key': 4, 'loudness': -14.063, 'mode': 0, 'speechiness': 0.0588, 'acousticness': 0.982, 'instrumentalness': 0.109, 'liveness': 0.111, 'valence': 0.224, 'tempo': 115.022, 'type': 'audio_features', 'id': '3Y9wdXMh6sNt9fUwUqTqb7', 'uri': 'spotify:track:3Y9wdXMh6sNt9fUwUqTqb7', 'track_href': 'https://api.spotify.com/v1/tracks/3Y9wdXMh6sNt9fUwUqTqb7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Y9wdXMh6sNt9fUwUqTqb7', 'duration_ms': 87667, 'time_signature': 4}",46,52,classic soundtrack,87666,2003-09-23
29,The Killer's Song - The Killer's Song Club Edit,Carolina Marquez,Angel De Fuego (10Th Anniversary),"{'danceability': 0.759, 'energy': 0.974, 'key': 7, 'loudness': -5.178, 'mode': 1, 'speechiness': 0.0512, 'acousticness': 0.0281, 'instrumentalness': 0.0814, 'liveness': 0.231, 'valence': 0.608, 'tempo': 127.984, 'type': 'audio_features', 'id': '36xsgGPL8pgiAO9gzMZwpl', 'uri': 'spotify:track:36xsgGPL8pgiAO9gzMZwpl', 'track_href': 'https://api.spotify.com/v1/tracks/36xsgGPL8pgiAO9gzMZwpl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/36xsgGPL8pgiAO9gzMZwpl', 'duration_ms': 223530, 'time_signature': 4}",48,56,italo dance,223529,2007-04-18
30,Earned It (Fifty Shades Of Grey),The Weeknd,Beauty Behind The Madness,"{'danceability': 0.483, 'energy': 0.278, 'key': 2, 'loudness': -8.461, 'mode': 0, 'speechiness': 0.0372, 'acousticness': 0.438, 'instrumentalness': 0, 'liveness': 0.0767, 'valence': 0.369, 'tempo': 119.98, 'type': 'audio_features', 'id': '5UPwc30oJ4KhQYctNfv34x', 'uri': 'spotify:track:5UPwc30oJ4KhQYctNfv34x', 'track_href': 'https://api.spotify.com/v1/tracks/5UPwc30oJ4KhQYctNfv34x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5UPwc30oJ4KhQYctNfv34x', 'duration_ms': 277680, 'time_signature': 3}",91,0,canadian contemporary r&b,277680,2015-08-28
31,Infinity 2008,Guru Josh Project,SLAM!FM Presents Clubbin' Best of 2008/2009,"{'danceability': 0.493, 'energy': 0.849, 'key': 7, 'loudness': -6.139, 'mode': 0, 'speechiness': 0.0576, 'acousticness': 0.000337, 'instrumentalness': 0.00672, 'liveness': 0.355, 'valence': 0.483, 'tempo': 127.999, 'type': 'audio_features', 'id': '7vseIfb8ooQmXzisuinchZ', 'uri': 'spotify:track:7vseIfb8ooQmXzisuinchZ', 'track_href': 'https://api.spotify.com/v1/tracks/7vseIfb8ooQmXzisuinchZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7vseIfb8ooQmXzisuinchZ', 'duration_ms': 190013, 'time_signature': 4}",56,0,acid house,190013,2011-11-02
32,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte) - Olodum Mix,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte) [Olodum Mix],"{'danceability': 0.404, 'energy': 0.967, 'key': 6, 'loudness': -2.385, 'mode': 0, 'speechiness': 0.124, 'acousticness': 0.0485, 'instrumentalness': 0.0234, 'liveness': 0.0572, 'valence': 0.685, 'tempo': 125.027, 'type': 'audio_features', 'id': '0S2qXOyCf7MJlpxvsmZJVa', 'uri': 'spotify:track:0S2qXOyCf7MJlpxvsmZJVa', 'track_href': 'https://api.spotify.com/v1/tracks/0S2qXOyCf7MJlpxvsmZJVa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0S2qXOyCf7MJlpxvsmZJVa', 'duration_ms': 236813, 'time_signature': 4}",81,48,dance pop,236813,2014-04-15
33,Tumbum,Yemi Alade,Mama Africa (The Diary of an African Woman) [Deluxe Version],"{'danceability': 0.837, 'energy': 0.91, 'key': 9, 'loudness': -2.865, 'mode': 0, 'speechiness': 0.157, 'acousticness': 0.0537, 'instrumentalness': 6.78e-05, 'liveness': 0.081, 'valence': 0.794, 'tempo': 127.98, 'type': 'audio_features', 'id': '1Hw8hcFYE4qsQjDL3f5bf7', 'uri': 'spotify:track:1Hw8hcFYE4qsQjDL3f5bf7', 'track_href': 'https://api.spotify.com/v1/tracks/1Hw8hcFYE4qsQjDL3f5bf7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Hw8hcFYE4qsQjDL3f5bf7', 'duration_ms': 183300, 'time_signature': 4}",49,0,afrobeats,183299,2016-04-06
34,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,The Heist,"{'danceability': 0.781, 'energy': 0.526, 'key': 6, 'loudness': -6.985, 'mode': 0, 'speechiness': 0.293, 'acousticness': 0.0619, 'instrumentalness': 0, 'liveness': 0.0457, 'valence': 0.662, 'tempo': 94.992, 'type': 'audio_features', 'id': '4YMqbFcDIFiCBd02PzUBcM', 'uri': 'spotify:track:4YMqbFcDIFiCBd02PzUBcM', 'track_href': 'https://api.spotify.com/v1/tracks/4YMqbFcDIFiCBd02PzUBcM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4YMqbFcDIFiCBd02PzUBcM', 'duration_ms': 235613, 'time_signature': 4}",69,0,pop rap,235613,2012-10-10
35,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,"{'danceability': 0.641, 'energy': 0.922, 'key': 2, 'loudness': -4.457, 'mode': 1, 'speechiness': 0.0786, 'acousticness': 0.0291, 'instrumentalness': 0, 'liveness': 0.0862, 'valence': 0.847, 'tempo': 146.078, 'type': 'audio_features', 'id': '3bidbhpOYeV4knp8AIu8Xn', 'uri': 'spotify:track:3bidbhpOYeV4knp8AIu8Xn', 'track_href': 'https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn', 'duration_ms': 258343, 'time_signature': 4}",60,80,,258342,2012-10-09
36,Se Preparó,Ozuna,Odisea,"{'danceability': 0.739, 'energy': 0.821, 'key': 1, 'loudness': -4.233, 'mode': 1, 'speechiness': 0.0852, 'acousticness': 0.222, 'instrumentalness': 9.6e-06, 'liveness': 0.311, 'valence': 0.693, 'tempo': 171.077, 'type': 'audio_features', 'id': '1m69ELEgE6k5ZWsap40ozt', 'uri': 'spotify:track:1m69ELEgE6k5ZWsap40ozt', 'track_href': 'https://api.spotify.com/v1/tracks/1m69ELEgE6k5ZWsap40ozt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1m69ELEgE6k5ZWsap40ozt', 'duration_ms': 188080, 'time_signature': 4}",83,79,puerto rican pop,188080,2017-08-25
37,Sweater Weather,The Neighbourhood,I Love You.,"{'danceability': 0.612, 'energy': 0.807, 'key': 10, 'loudness': -2.81, 'mode': 1, 'speechiness': 0.0336, 'acousticness': 0.0495, 'instrumentalness': 0.0177, 'liveness': 0.101, 'valence': 0.398, 'tempo': 124.053, 'type': 'audio_features', 'id': '2QjOHCTQ1Jl3zawyYOpxh6', 'uri': 'spotify:track:2QjOHCTQ1Jl3zawyYOpxh6', 'track_href': 'https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6', 'duration_ms': 240400, 'time_signature': 4}",80,90,modern alternative rock,240400,2013-04-19
