,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,STAY THE NIGHT,AyoDylan,STAY THE NIGHT,"{'danceability': 0.303, 'energy': 0.87, 'key': 1, 'loudness': -4.497, 'mode': 1, 'speechiness': 0.0476, 'acousticness': 0.000185, 'instrumentalness': 0, 'liveness': 0.354, 'valence': 0.245, 'tempo': 179.921, 'type': 'audio_features', 'id': '6jSYxln5gt32forOGjCz05', 'uri': 'spotify:track:6jSYxln5gt32forOGjCz05', 'track_href': 'https://api.spotify.com/v1/tracks/6jSYxln5gt32forOGjCz05', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6jSYxln5gt32forOGjCz05', 'duration_ms': 172112, 'time_signature': 4}",7,24,,172111,2023-09-30
11,I Kissed A Girl,Katy Perry,One Of The Boys,"{'danceability': 0.702, 'energy': 0.76, 'key': 5, 'loudness': -3.174, 'mode': 1, 'speechiness': 0.0684, 'acousticness': 0.00226, 'instrumentalness': 0, 'liveness': 0.132, 'valence': 0.696, 'tempo': 129.996, 'type': 'audio_features', 'id': '14iN3o8ptQ8cFVZTEmyQRV', 'uri': 'spotify:track:14iN3o8ptQ8cFVZTEmyQRV', 'track_href': 'https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/14iN3o8ptQ8cFVZTEmyQRV', 'duration_ms': 179640, 'time_signature': 4}",81,75,pop,179640,2008-06-17
12,Uit Elkaar,Yes-R,Het Beste Van Yes-R,"{'danceability': 0.716, 'energy': 0.712, 'key': 4, 'loudness': -6.247, 'mode': 1, 'speechiness': 0.128, 'acousticness': 0.218, 'instrumentalness': 0, 'liveness': 0.112, 'valence': 0.562, 'tempo': 84.978, 'type': 'audio_features', 'id': '6Z9x2fuHPLjOLbfSiTKxUQ', 'uri': 'spotify:track:6Z9x2fuHPLjOLbfSiTKxUQ', 'track_href': 'https://api.spotify.com/v1/tracks/6Z9x2fuHPLjOLbfSiTKxUQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Z9x2fuHPLjOLbfSiTKxUQ', 'duration_ms': 197107, 'time_signature': 4}",43,0,dutch hip hop,197106,2012-10-26
13,Happier,Ed Sheeran,÷ (Deluxe),"{'danceability': 0.522, 'energy': 0.385, 'key': 0, 'loudness': -7.355, 'mode': 1, 'speechiness': 0.0288, 'acousticness': 0.536, 'instrumentalness': 0, 'liveness': 0.135, 'valence': 0.236, 'tempo': 89.792, 'type': 'audio_features', 'id': '2RttW7RAu5nOAfq6YFvApB', 'uri': 'spotify:track:2RttW7RAu5nOAfq6YFvApB', 'track_href': 'https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB', 'duration_ms': 207520, 'time_signature': 4}",84,76,pop,207520,2017-03-03
14,Higher Power,Madism,Higher Power,"{'danceability': 0.698, 'energy': 0.808, 'key': 11, 'loudness': -5.534, 'mode': 0, 'speechiness': 0.0805, 'acousticness': 0.0196, 'instrumentalness': 0, 'liveness': 0.303, 'valence': 0.729, 'tempo': 130.007, 'type': 'audio_features', 'id': '6GpezGZZBNJOaJiAfDz3pZ', 'uri': 'spotify:track:6GpezGZZBNJOaJiAfDz3pZ', 'track_href': 'https://api.spotify.com/v1/tracks/6GpezGZZBNJOaJiAfDz3pZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6GpezGZZBNJOaJiAfDz3pZ', 'duration_ms': 159231, 'time_signature': 4}",59,64,tropical house,159230,2024-05-03
15,"Hey, Soul Sister",Train,"Hey, Soul Sister","{'danceability': 0.675, 'energy': 0.885, 'key': 1, 'loudness': -4.432, 'mode': 0, 'speechiness': 0.0436, 'acousticness': 0.217, 'instrumentalness': 0, 'liveness': 0.086, 'valence': 0.768, 'tempo': 97.03, 'type': 'audio_features', 'id': '0KpfYajJVVGgQ32Dby7e9i', 'uri': 'spotify:track:0KpfYajJVVGgQ32Dby7e9i', 'track_href': 'https://api.spotify.com/v1/tracks/0KpfYajJVVGgQ32Dby7e9i', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0KpfYajJVVGgQ32Dby7e9i', 'duration_ms': 216667, 'time_signature': 4}",72,0,dance pop,216666,2009-08-06
16,Don't You Worry Child - Radio Edit,Swedish House Mafia,Don't You Worry Child,"{'danceability': 0.612, 'energy': 0.84, 'key': 11, 'loudness': -3.145, 'mode': 0, 'speechiness': 0.0509, 'acousticness': 0.112, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.438, 'tempo': 129.042, 'type': 'audio_features', 'id': '2V65y3PX4DkRhy1djlxd9p', 'uri': 'spotify:track:2V65y3PX4DkRhy1djlxd9p', 'track_href': 'https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p', 'duration_ms': 212862, 'time_signature': 4}",72,82,edm,212862,2012-09-14
17,Love On Repeat,Lucas Estrada,Love On Repeat,"{'danceability': 0.581, 'energy': 0.734, 'key': 3, 'loudness': -5.657, 'mode': 0, 'speechiness': 0.0472, 'acousticness': 0.212, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.39, 'tempo': 132.008, 'type': 'audio_features', 'id': '6JBfByv9Um8aeC8nHKnC0O', 'uri': 'spotify:track:6JBfByv9Um8aeC8nHKnC0O', 'track_href': 'https://api.spotify.com/v1/tracks/6JBfByv9Um8aeC8nHKnC0O', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6JBfByv9Um8aeC8nHKnC0O', 'duration_ms': 138024, 'time_signature': 4}",61,57,covertronica,139063,2024-05-17
18,Tonight Tonight,Hot Chelle Rae,Whatever,"{'danceability': 0.686, 'energy': 0.783, 'key': 4, 'loudness': -4.977, 'mode': 1, 'speechiness': 0.119, 'acousticness': 0.0764, 'instrumentalness': 0, 'liveness': 0.163, 'valence': 0.814, 'tempo': 99.978, 'type': 'audio_features', 'id': '2i0AUcEnsDm3dsqLrFWUCq', 'uri': 'spotify:track:2i0AUcEnsDm3dsqLrFWUCq', 'track_href': 'https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq', 'duration_ms': 200467, 'time_signature': 4}",52,69,dance rock,200466,2011-11-25
19,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,"{'danceability': 0.641, 'energy': 0.922, 'key': 2, 'loudness': -4.457, 'mode': 1, 'speechiness': 0.0786, 'acousticness': 0.0291, 'instrumentalness': 0, 'liveness': 0.0862, 'valence': 0.847, 'tempo': 146.078, 'type': 'audio_features', 'id': '3bidbhpOYeV4knp8AIu8Xn', 'uri': 'spotify:track:3bidbhpOYeV4knp8AIu8Xn', 'track_href': 'https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn', 'duration_ms': 258343, 'time_signature': 4}",61,80,,258342,2012-10-09
20,Sorry,Justin Bieber,Purpose (Deluxe),"{'danceability': 0.655, 'energy': 0.76, 'key': 0, 'loudness': -3.669, 'mode': 0, 'speechiness': 0.045, 'acousticness': 0.0797, 'instrumentalness': 0, 'liveness': 0.299, 'valence': 0.409, 'tempo': 99.947, 'type': 'audio_features', 'id': '09CtPGIpYB4BrO8qb1RGsF', 'uri': 'spotify:track:09CtPGIpYB4BrO8qb1RGsF', 'track_href': 'https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF', 'duration_ms': 200787, 'time_signature': 4}",86,83,canadian pop,200786,2015-11-13
21,Beyond the Sea,IATO,"Family, Vol. 1","{'danceability': 0.679, 'energy': 0.488, 'key': 0, 'loudness': -11.879, 'mode': 1, 'speechiness': 0.0505, 'acousticness': 0.155, 'instrumentalness': 0.235, 'liveness': 0.0693, 'valence': 0.179, 'tempo': 111.99, 'type': 'audio_features', 'id': '0f6ncLc0PjI8EUFsUgMEgD', 'uri': 'spotify:track:0f6ncLc0PjI8EUFsUgMEgD', 'track_href': 'https://api.spotify.com/v1/tracks/0f6ncLc0PjI8EUFsUgMEgD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0f6ncLc0PjI8EUFsUgMEgD', 'duration_ms': 248571, 'time_signature': 4}",5,21,,248571,2024-03-16
22,Bumpy Ride,Mohombi,Bumpy Ride,"{'danceability': 0.709, 'energy': 0.854, 'key': 0, 'loudness': -4.447, 'mode': 0, 'speechiness': 0.0399, 'acousticness': 0.047, 'instrumentalness': 0, 'liveness': 0.0724, 'valence': 0.826, 'tempo': 105.074, 'type': 'audio_features', 'id': '0tBRo4P60DgKmg4jt48upm', 'uri': 'spotify:track:0tBRo4P60DgKmg4jt48upm', 'track_href': 'https://api.spotify.com/v1/tracks/0tBRo4P60DgKmg4jt48upm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0tBRo4P60DgKmg4jt48upm', 'duration_ms': 224402, 'time_signature': 4}",54,0,,224401,2010-01-01
23,We Found Love (feat. Rihanna),Calvin Harris,18 Months,"{'danceability': 0.738, 'energy': 0.776, 'key': 1, 'loudness': -4.808, 'mode': 1, 'speechiness': 0.0392, 'acousticness': 0.0234, 'instrumentalness': 0.0018, 'liveness': 0.0775, 'valence': 0.608, 'tempo': 127.984, 'type': 'audio_features', 'id': '0385HqYimoTQaHZP17KwG1', 'uri': 'spotify:track:0385HqYimoTQaHZP17KwG1', 'track_href': 'https://api.spotify.com/v1/tracks/0385HqYimoTQaHZP17KwG1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0385HqYimoTQaHZP17KwG1', 'duration_ms': 215520, 'time_signature': 4}",84,0,dance pop,215520,2012-10-29
24,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"{'danceability': 0.766, 'energy': 0.873, 'key': 11, 'loudness': -6.381, 'mode': 0, 'speechiness': 0.143, 'acousticness': 0.00627, 'instrumentalness': 0, 'liveness': 0.0764, 'valence': 0.743, 'tempo': 126.988, 'type': 'audio_features', 'id': '2Cd9iWfcOpGDHLz6tVA3G4', 'uri': 'spotify:track:2Cd9iWfcOpGDHLz6tVA3G4', 'track_href': 'https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4', 'duration_ms': 202627, 'time_signature': 4}",84,5,colombian pop,202626,2010-05-07
25,Firework,Katy Perry,Teenage Dream: The Complete Confection,"{'danceability': 0.639, 'energy': 0.826, 'key': 8, 'loudness': -4.968, 'mode': 1, 'speechiness': 0.0479, 'acousticness': 0.139, 'instrumentalness': 0, 'liveness': 0.0803, 'valence': 0.648, 'tempo': 124.075, 'type': 'audio_features', 'id': '4lCv7b86sLynZbXhfScfm2', 'uri': 'spotify:track:4lCv7b86sLynZbXhfScfm2', 'track_href': 'https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4lCv7b86sLynZbXhfScfm2', 'duration_ms': 227880, 'time_signature': 4}",81,70,pop,227880,2012-03-12
26,Feel the Love (feat. John Newman),Rudimental,Feel the Love (feat. John Newman),"{'danceability': 0.385, 'energy': 0.705, 'key': 1, 'loudness': -6.849, 'mode': 1, 'speechiness': 0.0601, 'acousticness': 0.0026, 'instrumentalness': 0.000184, 'liveness': 0.686, 'valence': 0.24, 'tempo': 179.948, 'type': 'audio_features', 'id': '0nypsuS2jtogLaJDcRQ4Ya', 'uri': 'spotify:track:0nypsuS2jtogLaJDcRQ4Ya', 'track_href': 'https://api.spotify.com/v1/tracks/0nypsuS2jtogLaJDcRQ4Ya', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0nypsuS2jtogLaJDcRQ4Ya', 'duration_ms': 245187, 'time_signature': 4}",69,48,pop dance,245186,2012-05-14
27,Trust Flow,Sahara Rose,My Body Is An Altar,"{'danceability': 0.89, 'energy': 0.826, 'key': 3, 'loudness': -6.047, 'mode': 0, 'speechiness': 0.156, 'acousticness': 0.161, 'instrumentalness': 0.407, 'liveness': 0.143, 'valence': 0.45, 'tempo': 103.011, 'type': 'audio_features', 'id': '5YJ6t9KWmkD8PK9oOyD4qB', 'uri': 'spotify:track:5YJ6t9KWmkD8PK9oOyD4qB', 'track_href': 'https://api.spotify.com/v1/tracks/5YJ6t9KWmkD8PK9oOyD4qB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5YJ6t9KWmkD8PK9oOyD4qB', 'duration_ms': 173156, 'time_signature': 4}",32,38,high vibe,173155,2024-03-08
28,Ride It,Regard,Ride It,"{'danceability': 0.88, 'energy': 0.751, 'key': 7, 'loudness': -4.258, 'mode': 0, 'speechiness': 0.0874, 'acousticness': 0.177, 'instrumentalness': 6.43e-05, 'liveness': 0.106, 'valence': 0.884, 'tempo': 117.948, 'type': 'audio_features', 'id': '2tnVG71enUj33Ic2nFN6kZ', 'uri': 'spotify:track:2tnVG71enUj33Ic2nFN6kZ', 'track_href': 'https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ', 'duration_ms': 157606, 'time_signature': 4}",66,82,pop dance,157605,2019-07-26
29,ALL THE TIME,0234,ALL THE TIME,"{'danceability': 0.708, 'energy': 0.708, 'key': 2, 'loudness': -7.558, 'mode': 1, 'speechiness': 0.0322, 'acousticness': 0.00275, 'instrumentalness': 0.392, 'liveness': 0.0666, 'valence': 0.858, 'tempo': 115.006, 'type': 'audio_features', 'id': '4Th3OVqrifMYO8DZiW4KSj', 'uri': 'spotify:track:4Th3OVqrifMYO8DZiW4KSj', 'track_href': 'https://api.spotify.com/v1/tracks/4Th3OVqrifMYO8DZiW4KSj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Th3OVqrifMYO8DZiW4KSj', 'duration_ms': 189391, 'time_signature': 4}",12,30,,189391,2024-03-02
30,One More Night,Maroon 5,Overexposed Track By Track,"{'danceability': 0.716, 'energy': 0.821, 'key': 5, 'loudness': -3.435, 'mode': 0, 'speechiness': 0.0314, 'acousticness': 0.0558, 'instrumentalness': 0, 'liveness': 0.0844, 'valence': 0.618, 'tempo': 92.997, 'type': 'audio_features', 'id': '6cpk00i5TxCqSeqNi2HuIe', 'uri': 'spotify:track:6cpk00i5TxCqSeqNi2HuIe', 'track_href': 'https://api.spotify.com/v1/tracks/6cpk00i5TxCqSeqNi2HuIe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6cpk00i5TxCqSeqNi2HuIe', 'duration_ms': 219547, 'time_signature': 4}",82,78,pop,219546,2012-01-01
31,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,"{'danceability': 0.835, 'energy': 0.669, 'key': 6, 'loudness': -5.582, 'mode': 0, 'speechiness': 0.0643, 'acousticness': 0.0336, 'instrumentalness': 6.92e-05, 'liveness': 0.0535, 'valence': 0.542, 'tempo': 122.668, 'type': 'audio_features', 'id': '6tXjP6xgPJ7Xr1igrO6bOE', 'uri': 'spotify:track:6tXjP6xgPJ7Xr1igrO6bOE', 'track_href': 'https://api.spotify.com/v1/tracks/6tXjP6xgPJ7Xr1igrO6bOE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tXjP6xgPJ7Xr1igrO6bOE', 'duration_ms': 267080, 'time_signature': 4}",87,0,barbadian pop,267080,2008-06-02
32,Replay,Iyaz,Replay,"{'danceability': 0.706, 'energy': 0.751, 'key': 9, 'loudness': -6.323, 'mode': 1, 'speechiness': 0.0708, 'acousticness': 0.173, 'instrumentalness': 0, 'liveness': 0.168, 'valence': 0.195, 'tempo': 91.031, 'type': 'audio_features', 'id': '4E5P1XyAFtrjpiIxkydly4', 'uri': 'spotify:track:4E5P1XyAFtrjpiIxkydly4', 'track_href': 'https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4', 'duration_ms': 182307, 'time_signature': 4}",64,80,dance pop,182306,2009-08-18
33,Running Sideways,Tyler Boone,Running Sideways,"{'danceability': 0.667, 'energy': 0.809, 'key': 0, 'loudness': -5.024, 'mode': 0, 'speechiness': 0.0629, 'acousticness': 0.248, 'instrumentalness': 0, 'liveness': 0.345, 'valence': 0.683, 'tempo': 125.048, 'type': 'audio_features', 'id': '6Nyp2At2kTCDi6TDABuYUp', 'uri': 'spotify:track:6Nyp2At2kTCDi6TDABuYUp', 'track_href': 'https://api.spotify.com/v1/tracks/6Nyp2At2kTCDi6TDABuYUp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Nyp2At2kTCDi6TDABuYUp', 'duration_ms': 254267, 'time_signature': 4}",26,34,south carolina indie,254266,2023-03-03
34,Call On Me - Radio Edit,Eric Prydz,Call On Me,"{'danceability': 0.597, 'energy': 0.837, 'key': 10, 'loudness': -6.518, 'mode': 1, 'speechiness': 0.375, 'acousticness': 0.00427, 'instrumentalness': 0.00114, 'liveness': 0.839, 'valence': 0.447, 'tempo': 126.342, 'type': 'audio_features', 'id': '3uLSUZEmTY50H6Kw17lpfW', 'uri': 'spotify:track:3uLSUZEmTY50H6Kw17lpfW', 'track_href': 'https://api.spotify.com/v1/tracks/3uLSUZEmTY50H6Kw17lpfW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3uLSUZEmTY50H6Kw17lpfW', 'duration_ms': 171360, 'time_signature': 4}",61,0,edm,171360,2004-09-13
35,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Moves Like Jagger,"{'danceability': 0.726, 'energy': 0.768, 'key': 11, 'loudness': -4.476, 'mode': 0, 'speechiness': 0.0453, 'acousticness': 0.0125, 'instrumentalness': 0, 'liveness': 0.296, 'valence': 0.627, 'tempo': 128.028, 'type': 'audio_features', 'id': '0HqeTDZMGlYDmgGGVFQrSg', 'uri': 'spotify:track:0HqeTDZMGlYDmgGGVFQrSg', 'track_href': 'https://api.spotify.com/v1/tracks/0HqeTDZMGlYDmgGGVFQrSg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0HqeTDZMGlYDmgGGVFQrSg', 'duration_ms': 201240, 'time_signature': 4}",82,42,pop,201240,2011-01-01
36,Hall of Fame (feat. will.i.am),The Script,#3 Deluxe Version,"{'danceability': 0.421, 'energy': 0.873, 'key': 10, 'loudness': -4.343, 'mode': 1, 'speechiness': 0.0564, 'acousticness': 0.0654, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.629, 'tempo': 84.786, 'type': 'audio_features', 'id': '7wMq5n8mYSKlQIGECKUgTX', 'uri': 'spotify:track:7wMq5n8mYSKlQIGECKUgTX', 'track_href': 'https://api.spotify.com/v1/tracks/7wMq5n8mYSKlQIGECKUgTX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7wMq5n8mYSKlQIGECKUgTX', 'duration_ms': 202533, 'time_signature': 4}",73,84,celtic rock,202533,2012-09-10
37,Rearview,Better Plans,Quarter Life Crisis,"{'danceability': 0.229, 'energy': 0.95, 'key': 9, 'loudness': -2.852, 'mode': 0, 'speechiness': 0.113, 'acousticness': 0.00302, 'instrumentalness': 3.64e-05, 'liveness': 0.0714, 'valence': 0.256, 'tempo': 169.712, 'type': 'audio_features', 'id': '6qQsKQRu00QQM27cHbLvb8', 'uri': 'spotify:track:6qQsKQRu00QQM27cHbLvb8', 'track_href': 'https://api.spotify.com/v1/tracks/6qQsKQRu00QQM27cHbLvb8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6qQsKQRu00QQM27cHbLvb8', 'duration_ms': 206000, 'time_signature': 4}",6,19,,206000,2023-11-01
