,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) [Remix],"{'danceability': 0.749, 'energy': 0.671, 'key': 6, 'loudness': -5.151, 'mode': 1, 'speechiness': 0.0599, 'acousticness': 0.68, 'instrumentalness': 0, 'liveness': 0.167, 'valence': 0.756, 'tempo': 81.994, 'type': 'audio_features', 'id': '6GNifiuBPrKFpwNBYnooFm', 'uri': 'spotify:track:6GNifiuBPrKFpwNBYnooFm', 'track_href': 'https://api.spotify.com/v1/tracks/6GNifiuBPrKFpwNBYnooFm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6GNifiuBPrKFpwNBYnooFm', 'duration_ms': 268864, 'time_signature': 4}",81,65,hip hop,268863,2017-11-03
11,Substance,03 Greedo,The Wolf of Grape Street,"{'danceability': 0.599, 'energy': 0.32, 'key': 3, 'loudness': -13.716, 'mode': 0, 'speechiness': 0.0787, 'acousticness': 0.26, 'instrumentalness': 0, 'liveness': 0.106, 'valence': 0.197, 'tempo': 70.998, 'type': 'audio_features', 'id': '0MoQI1EZGSHLhd5UBdxPol', 'uri': 'spotify:track:0MoQI1EZGSHLhd5UBdxPol', 'track_href': 'https://api.spotify.com/v1/tracks/0MoQI1EZGSHLhd5UBdxPol', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0MoQI1EZGSHLhd5UBdxPol', 'duration_ms': 219834, 'time_signature': 4}",59,69,cali rap,219834,2018-03-09
12,Never Felt So Alone,Labrinth,Never Felt So Alone,"{'danceability': 0.436, 'energy': 0.409, 'key': 5, 'loudness': -4.438, 'mode': 1, 'speechiness': 0.0533, 'acousticness': 0.499, 'instrumentalness': 0.000166, 'liveness': 0.38, 'valence': 0.363, 'tempo': 98.357, 'type': 'audio_features', 'id': '2NbsBSshscKIPRG3kwBbfo', 'uri': 'spotify:track:2NbsBSshscKIPRG3kwBbfo', 'track_href': 'https://api.spotify.com/v1/tracks/2NbsBSshscKIPRG3kwBbfo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2NbsBSshscKIPRG3kwBbfo', 'duration_ms': 160166, 'time_signature': 3}",75,71,indie poptimism,160166,2023-04-07
13,Blind,SZA,SOS,"{'danceability': 0.461, 'energy': 0.279, 'key': 9, 'loudness': -11.776, 'mode': 0, 'speechiness': 0.0373, 'acousticness': 0.911, 'instrumentalness': 0, 'liveness': 0.205, 'valence': 0.599, 'tempo': 114.225, 'type': 'audio_features', 'id': '2CSRrnOEELmhpq8iaAi9cd', 'uri': 'spotify:track:2CSRrnOEELmhpq8iaAi9cd', 'track_href': 'https://api.spotify.com/v1/tracks/2CSRrnOEELmhpq8iaAi9cd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2CSRrnOEELmhpq8iaAi9cd', 'duration_ms': 150720, 'time_signature': 4}",88,78,pop,150720,2022-12-09
14,Want to Want Me,Jason Derulo,Everything Is 4,"{'danceability': 0.775, 'energy': 0.68, 'key': 0, 'loudness': -5.508, 'mode': 0, 'speechiness': 0.0629, 'acousticness': 0.00906, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.656, 'tempo': 114.025, 'type': 'audio_features', 'id': '7oGZAicScQt96OAW4AruYy', 'uri': 'spotify:track:7oGZAicScQt96OAW4AruYy', 'track_href': 'https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy', 'duration_ms': 207719, 'time_signature': 4}",75,78,dance pop,207719,2015-05-29
15,Some Nights,fun.,Some Nights,"{'danceability': 0.672, 'energy': 0.738, 'key': 0, 'loudness': -7.045, 'mode': 1, 'speechiness': 0.0506, 'acousticness': 0.0178, 'instrumentalness': 6.75e-05, 'liveness': 0.0927, 'valence': 0.392, 'tempo': 107.938, 'type': 'audio_features', 'id': '67WTwafOMgegV6ABnBQxcE', 'uri': 'spotify:track:67WTwafOMgegV6ABnBQxcE', 'track_href': 'https://api.spotify.com/v1/tracks/67WTwafOMgegV6ABnBQxcE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/67WTwafOMgegV6ABnBQxcE', 'duration_ms': 277040, 'time_signature': 4}",64,69,baroque pop,277040,2012-02-14
16,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,"{'danceability': 0.709, 'energy': 0.856, 'key': 5, 'loudness': -4.65, 'mode': 0, 'speechiness': 0.0398, 'acousticness': 0.0577, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.802, 'tempo': 95.053, 'type': 'audio_features', 'id': '55vBk4ODkxRVSaHbKxWBn6', 'uri': 'spotify:track:55vBk4ODkxRVSaHbKxWBn6', 'track_href': 'https://api.spotify.com/v1/tracks/55vBk4ODkxRVSaHbKxWBn6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/55vBk4ODkxRVSaHbKxWBn6', 'duration_ms': 206200, 'time_signature': 4}",82,0,pop,206200,2012-06-05
17,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),"{'danceability': 0.574, 'energy': 0.512, 'key': 5, 'loudness': -6.664, 'mode': 0, 'speechiness': 0.0503, 'acousticness': 0.234, 'instrumentalness': 0, 'liveness': 0.0946, 'valence': 0.512, 'tempo': 76.899, 'type': 'audio_features', 'id': '4rHZZAmHpZrA3iH5zx8frV', 'uri': 'spotify:track:4rHZZAmHpZrA3iH5zx8frV', 'track_href': 'https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV', 'duration_ms': 484147, 'time_signature': 4}",79,80,dance pop,484146,2013-03-15
18,Whatcha Say,Jason Derulo,Jason Derulo (International),"{'danceability': 0.615, 'energy': 0.711, 'key': 11, 'loudness': -5.507, 'mode': 1, 'speechiness': 0.0779, 'acousticness': 0.0444, 'instrumentalness': 0, 'liveness': 0.145, 'valence': 0.711, 'tempo': 144.036, 'type': 'audio_features', 'id': '7xkQdy0cy5ymoWT7nedvLz', 'uri': 'spotify:track:7xkQdy0cy5ymoWT7nedvLz', 'track_href': 'https://api.spotify.com/v1/tracks/7xkQdy0cy5ymoWT7nedvLz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7xkQdy0cy5ymoWT7nedvLz', 'duration_ms': 221253, 'time_signature': 4}",75,72,dance pop,221253,2010-02-26
19,I Lived,OneRepublic,Native,"{'danceability': 0.598, 'energy': 0.854, 'key': 9, 'loudness': -5.429, 'mode': 1, 'speechiness': 0.0436, 'acousticness': 0.0746, 'instrumentalness': 0, 'liveness': 0.278, 'valence': 0.311, 'tempo': 119.976, 'type': 'audio_features', 'id': '7D49Iig0avHre9RFSUMkd2', 'uri': 'spotify:track:7D49Iig0avHre9RFSUMkd2', 'track_href': 'https://api.spotify.com/v1/tracks/7D49Iig0avHre9RFSUMkd2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7D49Iig0avHre9RFSUMkd2', 'duration_ms': 234547, 'time_signature': 4}",81,63,piano rock,234546,2014-01-01
20,Sure Thing,Miguel,All I Want Is You,"{'danceability': 0.684, 'energy': 0.607, 'key': 11, 'loudness': -8.127, 'mode': 0, 'speechiness': 0.1, 'acousticness': 0.0267, 'instrumentalness': 0.000307, 'liveness': 0.191, 'valence': 0.498, 'tempo': 81.001, 'type': 'audio_features', 'id': '0JXXNGljqupsJaZsgSbMZV', 'uri': 'spotify:track:0JXXNGljqupsJaZsgSbMZV', 'track_href': 'https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV', 'duration_ms': 195373, 'time_signature': 4}",76,86,r&b,195373,2010-11-26
21,Wildest Dreams,Taylor Swift,1989 (Deluxe),"{'danceability': 0.55, 'energy': 0.688, 'key': 8, 'loudness': -7.416, 'mode': 1, 'speechiness': 0.0897, 'acousticness': 0.0692, 'instrumentalness': 0.00144, 'liveness': 0.106, 'valence': 0.465, 'tempo': 139.997, 'type': 'audio_features', 'id': '4A4A6dwl5DqdqrZaEtKGPR', 'uri': 'spotify:track:4A4A6dwl5DqdqrZaEtKGPR', 'track_href': 'https://api.spotify.com/v1/tracks/4A4A6dwl5DqdqrZaEtKGPR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4A4A6dwl5DqdqrZaEtKGPR', 'duration_ms': 220440, 'time_signature': 4}",100,53,pop,220440,2014-01-01
22,Talk Dirty (feat. 2 Chainz),Jason Derulo,Tattoos (Deluxe Edition),"{'danceability': 0.76, 'energy': 0.652, 'key': 6, 'loudness': -7.321, 'mode': 1, 'speechiness': 0.232, 'acousticness': 0.0348, 'instrumentalness': 0, 'liveness': 0.307, 'valence': 0.759, 'tempo': 100.315, 'type': 'audio_features', 'id': '31JwK4iHCf75rnQWoMPU5t', 'uri': 'spotify:track:31JwK4iHCf75rnQWoMPU5t', 'track_href': 'https://api.spotify.com/v1/tracks/31JwK4iHCf75rnQWoMPU5t', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31JwK4iHCf75rnQWoMPU5t', 'duration_ms': 177685, 'time_signature': 4}",75,58,dance pop,177685,2013-09-10
23,Fancy,Iggy Azalea,The New Classic (Deluxe Version),"{'danceability': 0.912, 'energy': 0.716, 'key': 10, 'loudness': -4.141, 'mode': 0, 'speechiness': 0.0698, 'acousticness': 0.0904, 'instrumentalness': 0, 'liveness': 0.0491, 'valence': 0.377, 'tempo': 94.981, 'type': 'audio_features', 'id': '3W3KtDwAIg3mAruSpnfG3Q', 'uri': 'spotify:track:3W3KtDwAIg3mAruSpnfG3Q', 'track_href': 'https://api.spotify.com/v1/tracks/3W3KtDwAIg3mAruSpnfG3Q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3W3KtDwAIg3mAruSpnfG3Q', 'duration_ms': 199938, 'time_signature': 4}",65,68,australian hip hop,199938,2014-01-01
24,Empire State Of Mind,JAY-Z,The Blueprint 3,"{'danceability': 0.491, 'energy': 0.956, 'key': 11, 'loudness': -1.538, 'mode': 1, 'speechiness': 0.392, 'acousticness': 0.0295, 'instrumentalness': 0, 'liveness': 0.46, 'valence': 0.811, 'tempo': 173.585, 'type': 'audio_features', 'id': '2igwFfvr1OAGX9SKDCPBwO', 'uri': 'spotify:track:2igwFfvr1OAGX9SKDCPBwO', 'track_href': 'https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO', 'duration_ms': 276920, 'time_signature': 4}",80,83,east coast hip hop,276920,2009-09-08
25,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),"{'danceability': 0.613, 'energy': 0.622, 'key': 1, 'loudness': -5.794, 'mode': 0, 'speechiness': 0.0334, 'acousticness': 0.00882, 'instrumentalness': 0, 'liveness': 0.37, 'valence': 0.484, 'tempo': 80.003, 'type': 'audio_features', 'id': '2y4lAQpi5VTNLu2ldeTdUH', 'uri': 'spotify:track:2y4lAQpi5VTNLu2ldeTdUH', 'track_href': 'https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH', 'duration_ms': 231240, 'time_signature': 4}",81,78,pop,231240,2013-10-04
26,Electric Love,BØRNS,Dopamine,"{'danceability': 0.611, 'energy': 0.797, 'key': 6, 'loudness': -7.627, 'mode': 0, 'speechiness': 0.0533, 'acousticness': 0.00543, 'instrumentalness': 0.00137, 'liveness': 0.26, 'valence': 0.518, 'tempo': 120.041, 'type': 'audio_features', 'id': '2GiJYvgVaD2HtM8GqD9EgQ', 'uri': 'spotify:track:2GiJYvgVaD2HtM8GqD9EgQ', 'track_href': 'https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ', 'duration_ms': 218107, 'time_signature': 4}",64,80,indie poptimism,218106,2015-10-16
27,Kiss You,One Direction,Take Me Home (Expanded Edition),"{'danceability': 0.637, 'energy': 0.93, 'key': 4, 'loudness': -2.632, 'mode': 1, 'speechiness': 0.0511, 'acousticness': 0.0177, 'instrumentalness': 0, 'liveness': 0.452, 'valence': 0.886, 'tempo': 90.014, 'type': 'audio_features', 'id': '4My8w8AA1JpG6E5SiAPvJL', 'uri': 'spotify:track:4My8w8AA1JpG6E5SiAPvJL', 'track_href': 'https://api.spotify.com/v1/tracks/4My8w8AA1JpG6E5SiAPvJL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4My8w8AA1JpG6E5SiAPvJL', 'duration_ms': 182867, 'time_signature': 4}",81,72,boy band,182866,2012-11-12
28,Need to Know,Doja Cat,Planet Her (Deluxe),"{'danceability': 0.664, 'energy': 0.609, 'key': 1, 'loudness': -6.509, 'mode': 1, 'speechiness': 0.0707, 'acousticness': 0.304, 'instrumentalness': 0, 'liveness': 0.0926, 'valence': 0.194, 'tempo': 130.041, 'type': 'audio_features', 'id': '6G6ykEzZ1r7V1qrmNdBOVV', 'uri': 'spotify:track:6G6ykEzZ1r7V1qrmNdBOVV', 'track_href': 'https://api.spotify.com/v1/tracks/6G6ykEzZ1r7V1qrmNdBOVV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6G6ykEzZ1r7V1qrmNdBOVV', 'duration_ms': 210560, 'time_signature': 4}",84,54,dance pop,210560,2021-06-27
29,Gimme More,Britney Spears,Blackout,"{'danceability': 0.788, 'energy': 0.844, 'key': 2, 'loudness': -3.131, 'mode': 1, 'speechiness': 0.0334, 'acousticness': 0.25, 'instrumentalness': 0.000678, 'liveness': 0.0723, 'valence': 0.382, 'tempo': 113.324, 'type': 'audio_features', 'id': '6ic8OlLUNEATToEFU3xmaH', 'uri': 'spotify:track:6ic8OlLUNEATToEFU3xmaH', 'track_href': 'https://api.spotify.com/v1/tracks/6ic8OlLUNEATToEFU3xmaH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ic8OlLUNEATToEFU3xmaH', 'duration_ms': 251240, 'time_signature': 4}",78,81,dance pop,251240,2007-10-25
30,Hotel Room Service,Pitbull,Pitbull Starring In Rebelution,"{'danceability': 0.851, 'energy': 0.629, 'key': 1, 'loudness': -8.385, 'mode': 1, 'speechiness': 0.175, 'acousticness': 0.00705, 'instrumentalness': 0.000372, 'liveness': 0.0746, 'valence': 0.789, 'tempo': 125.984, 'type': 'audio_features', 'id': '6Rb0ptOEjBjPPQUlQtQGbL', 'uri': 'spotify:track:6Rb0ptOEjBjPPQUlQtQGbL', 'track_href': 'https://api.spotify.com/v1/tracks/6Rb0ptOEjBjPPQUlQtQGbL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Rb0ptOEjBjPPQUlQtQGbL', 'duration_ms': 237640, 'time_signature': 4}",81,73,dance pop,237640,2009-08-31
31,Rude Boy,Rihanna,Rated R,"{'danceability': 0.563, 'energy': 0.75, 'key': 11, 'loudness': -4.496, 'mode': 1, 'speechiness': 0.127, 'acousticness': 0.113, 'instrumentalness': 0, 'liveness': 0.0788, 'valence': 0.812, 'tempo': 173.909, 'type': 'audio_features', 'id': '60jzFy6Nn4M0iD1d94oteF', 'uri': 'spotify:track:60jzFy6Nn4M0iD1d94oteF', 'track_href': 'https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF', 'duration_ms': 222920, 'time_signature': 4}",87,78,barbadian pop,222920,2009-11-20
32,Sex With Me,Rihanna,ANTI (Deluxe),"{'danceability': 0.58, 'energy': 0.532, 'key': 1, 'loudness': -5.668, 'mode': 0, 'speechiness': 0.0424, 'acousticness': 0.294, 'instrumentalness': 0, 'liveness': 0.0949, 'valence': 0.391, 'tempo': 112.051, 'type': 'audio_features', 'id': '7BiELrM90hRxpozaIXbsLw', 'uri': 'spotify:track:7BiELrM90hRxpozaIXbsLw', 'track_href': 'https://api.spotify.com/v1/tracks/7BiELrM90hRxpozaIXbsLw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7BiELrM90hRxpozaIXbsLw', 'duration_ms': 206400, 'time_signature': 4}",87,72,barbadian pop,206400,2016-01-28
33,Only,Nicki Minaj,The Pinkprint (Deluxe),"{'danceability': 0.573, 'energy': 0.495, 'key': 8, 'loudness': -7.245, 'mode': 0, 'speechiness': 0.592, 'acousticness': 0.405, 'instrumentalness': 0, 'liveness': 0.0969, 'valence': 0.255, 'tempo': 179.369, 'type': 'audio_features', 'id': '4MRT0dDbhqFKl67WzhUbSw', 'uri': 'spotify:track:4MRT0dDbhqFKl67WzhUbSw', 'track_href': 'https://api.spotify.com/v1/tracks/4MRT0dDbhqFKl67WzhUbSw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4MRT0dDbhqFKl67WzhUbSw', 'duration_ms': 312027, 'time_signature': 3}",83,67,hip pop,312026,2014-12-15
34,Shut Up And Drive,Rihanna,Good Girl Gone Bad,"{'danceability': 0.734, 'energy': 0.826, 'key': 1, 'loudness': -4.909, 'mode': 1, 'speechiness': 0.0349, 'acousticness': 0.00101, 'instrumentalness': 0.129, 'liveness': 0.197, 'valence': 0.74, 'tempo': 132.96, 'type': 'audio_features', 'id': '4QdX6pmNnJ5cleufWQIr5D', 'uri': 'spotify:track:4QdX6pmNnJ5cleufWQIr5D', 'track_href': 'https://api.spotify.com/v1/tracks/4QdX6pmNnJ5cleufWQIr5D', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4QdX6pmNnJ5cleufWQIr5D', 'duration_ms': 212280, 'time_signature': 4}",87,66,barbadian pop,212280,2007-01-01
35,Ridin' Solo,Jason Derulo,Jason Derulo,"{'danceability': 0.557, 'energy': 0.831, 'key': 9, 'loudness': -4.02, 'mode': 1, 'speechiness': 0.132, 'acousticness': 0.13, 'instrumentalness': 0, 'liveness': 0.129, 'valence': 0.586, 'tempo': 89.677, 'type': 'audio_features', 'id': '6BaxqcoEM9r3LXisTyJjST', 'uri': 'spotify:track:6BaxqcoEM9r3LXisTyJjST', 'track_href': 'https://api.spotify.com/v1/tracks/6BaxqcoEM9r3LXisTyJjST', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6BaxqcoEM9r3LXisTyJjST', 'duration_ms': 215747, 'time_signature': 4}",75,63,dance pop,215746,2010-02-24
36,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,"{'danceability': 0.707, 'energy': 0.814, 'key': 11, 'loudness': -4.509, 'mode': 0, 'speechiness': 0.0577, 'acousticness': 0.0861, 'instrumentalness': 0, 'liveness': 0.168, 'valence': 0.717, 'tempo': 124.921, 'type': 'audio_features', 'id': '2VOomzT6VavJOGBeySqaMc', 'uri': 'spotify:track:2VOomzT6VavJOGBeySqaMc', 'track_href': 'https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc', 'duration_ms': 238627, 'time_signature': 4}",87,78,barbadian pop,238626,2008-06-02
37,Replay,Iyaz,Replay,"{'danceability': 0.706, 'energy': 0.751, 'key': 9, 'loudness': -6.323, 'mode': 1, 'speechiness': 0.0708, 'acousticness': 0.173, 'instrumentalness': 0, 'liveness': 0.168, 'valence': 0.195, 'tempo': 91.031, 'type': 'audio_features', 'id': '4E5P1XyAFtrjpiIxkydly4', 'uri': 'spotify:track:4E5P1XyAFtrjpiIxkydly4', 'track_href': 'https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4', 'duration_ms': 182307, 'time_signature': 4}",64,80,dance pop,182306,2009-08-18
