,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,No Time To Die,Billie Eilish,No Time To Die,"{'danceability': 0.344, 'energy': 0.22, 'key': 4, 'loudness': -13.218, 'mode': 0, 'speechiness': 0.0365, 'acousticness': 0.917, 'instrumentalness': 0.0107, 'liveness': 0.0827, 'valence': 0.0522, 'tempo': 70.895, 'type': 'audio_features', 'id': '73SpzrcaHk0RQPFP73vqVR', 'uri': 'spotify:track:73SpzrcaHk0RQPFP73vqVR', 'track_href': 'https://api.spotify.com/v1/tracks/73SpzrcaHk0RQPFP73vqVR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/73SpzrcaHk0RQPFP73vqVR', 'duration_ms': 242265, 'time_signature': 4}",92,76,art pop,242265,2020-02-13
11,xanny,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","{'danceability': 0.521, 'energy': 0.125, 'key': 9, 'loudness': -17.832, 'mode': 1, 'speechiness': 0.239, 'acousticness': 0.751, 'instrumentalness': 0.00207, 'liveness': 0.265, 'valence': 0.0528, 'tempo': 111.554, 'type': 'audio_features', 'id': '4QIo4oxwzzafcBWkKjDpXY', 'uri': 'spotify:track:4QIo4oxwzzafcBWkKjDpXY', 'track_href': 'https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY', 'duration_ms': 243725, 'time_signature': 4}",92,71,art pop,243725,2019-03-29
12,&burn (with Vince Staples),Billie Eilish,dont smile at me,"{'danceability': 0.776, 'energy': 0.379, 'key': 9, 'loudness': -9.351, 'mode': 0, 'speechiness': 0.331, 'acousticness': 0.213, 'instrumentalness': 0.00175, 'liveness': 0.0969, 'valence': 0.346, 'tempo': 82.531, 'type': 'audio_features', 'id': '6X7qcg95CAeJpTjtg1wooM', 'uri': 'spotify:track:6X7qcg95CAeJpTjtg1wooM', 'track_href': 'https://api.spotify.com/v1/tracks/6X7qcg95CAeJpTjtg1wooM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6X7qcg95CAeJpTjtg1wooM', 'duration_ms': 179016, 'time_signature': 4}",92,60,art pop,179015,2017-12-22
13,Don't Watch Me Cry,Jorja Smith,Lost & Found,"{'danceability': 0.559, 'energy': 0.157, 'key': 1, 'loudness': -10.132, 'mode': 1, 'speechiness': 0.0414, 'acousticness': 0.887, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.348, 'tempo': 130.877, 'type': 'audio_features', 'id': '202lm9YX5WmAac83tOGlVn', 'uri': 'spotify:track:202lm9YX5WmAac83tOGlVn', 'track_href': 'https://api.spotify.com/v1/tracks/202lm9YX5WmAac83tOGlVn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/202lm9YX5WmAac83tOGlVn', 'duration_ms': 190430, 'time_signature': 4}",70,56,r&b,190429,2018-06-08
14,"One, Two Step (feat. Missy Elliott)",Ciara,Goodies,"{'danceability': 0.944, 'energy': 0.511, 'key': 5, 'loudness': -10.96, 'mode': 0, 'speechiness': 0.161, 'acousticness': 0.042, 'instrumentalness': 0.00107, 'liveness': 0.0379, 'valence': 0.842, 'tempo': 113.046, 'type': 'audio_features', 'id': '7uKcScNXuO3MWw6LowBjW1', 'uri': 'spotify:track:7uKcScNXuO3MWw6LowBjW1', 'track_href': 'https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1', 'duration_ms': 203787, 'time_signature': 4}",67,75,dance pop,203786,2004-09-27
15,Babooshka,Kate Bush,Never for Ever,"{'danceability': 0.466, 'energy': 0.439, 'key': 5, 'loudness': -8.892, 'mode': 0, 'speechiness': 0.0325, 'acousticness': 0.741, 'instrumentalness': 1.64e-05, 'liveness': 0.0707, 'valence': 0.289, 'tempo': 107.173, 'type': 'audio_features', 'id': '53Mz9H5UvWMQUXHZnaZYKQ', 'uri': 'spotify:track:53Mz9H5UvWMQUXHZnaZYKQ', 'track_href': 'https://api.spotify.com/v1/tracks/53Mz9H5UvWMQUXHZnaZYKQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/53Mz9H5UvWMQUXHZnaZYKQ', 'duration_ms': 209933, 'time_signature': 4}",68,63,art pop,209933,1980-09-08
16,S&M,Rihanna,Loud (Japan Version),"{'danceability': 0.769, 'energy': 0.685, 'key': 1, 'loudness': -5.019, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.0105, 'instrumentalness': 0.000124, 'liveness': 0.0887, 'valence': 0.836, 'tempo': 127.977, 'type': 'audio_features', 'id': '7ySUcLPVX7KudhnmNcgY2D', 'uri': 'spotify:track:7ySUcLPVX7KudhnmNcgY2D', 'track_href': 'https://api.spotify.com/v1/tracks/7ySUcLPVX7KudhnmNcgY2D', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7ySUcLPVX7KudhnmNcgY2D', 'duration_ms': 243600, 'time_signature': 4}",88,82,barbadian pop,243600,2010-01-01
17,Take Me to Church,Hozier,Hozier (Expanded Edition),"{'danceability': 0.566, 'energy': 0.664, 'key': 4, 'loudness': -5.303, 'mode': 0, 'speechiness': 0.0464, 'acousticness': 0.634, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.437, 'tempo': 128.945, 'type': 'audio_features', 'id': '1CS7Sd1u5tWkstBhpssyjP', 'uri': 'spotify:track:1CS7Sd1u5tWkstBhpssyjP', 'track_href': 'https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP', 'duration_ms': 241693, 'time_signature': 4}",84,79,irish singer-songwriter,241693,2014-09-19
18,Six Feet Under,Billie Eilish,Six Feet Under,"{'danceability': 0.576, 'energy': 0.307, 'key': 11, 'loudness': -12.732, 'mode': 0, 'speechiness': 0.0428, 'acousticness': 0.807, 'instrumentalness': 0.000355, 'liveness': 0.0792, 'valence': 0.157, 'tempo': 67.513, 'type': 'audio_features', 'id': '2VlLbhGLVJgdOW7kKdWWFc', 'uri': 'spotify:track:2VlLbhGLVJgdOW7kKdWWFc', 'track_href': 'https://api.spotify.com/v1/tracks/2VlLbhGLVJgdOW7kKdWWFc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2VlLbhGLVJgdOW7kKdWWFc', 'duration_ms': 189613, 'time_signature': 4}",92,73,art pop,189613,2016-11-17
19,Only Girl (In The World),Rihanna,Loud (Japan Version),"{'danceability': 0.789, 'energy': 0.706, 'key': 11, 'loudness': -4.233, 'mode': 0, 'speechiness': 0.0429, 'acousticness': 0.112, 'instrumentalness': 1.71e-05, 'liveness': 0.0586, 'valence': 0.638, 'tempo': 125.918, 'type': 'audio_features', 'id': '2ENexcMEMsYk0rVJigVD3i', 'uri': 'spotify:track:2ENexcMEMsYk0rVJigVD3i', 'track_href': 'https://api.spotify.com/v1/tracks/2ENexcMEMsYk0rVJigVD3i', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ENexcMEMsYk0rVJigVD3i', 'duration_ms': 235493, 'time_signature': 4}",88,84,barbadian pop,235493,2010-01-01
20,Screaming Underwater,Alex Warren,Screaming Underwater,"{'danceability': 0.547, 'energy': 0.621, 'key': 4, 'loudness': -6.287, 'mode': 0, 'speechiness': 0.0581, 'acousticness': 0.72, 'instrumentalness': 0.00996, 'liveness': 0.408, 'valence': 0.712, 'tempo': 107.415, 'type': 'audio_features', 'id': '2jYDlPVG15WCb7VfXldCNN', 'uri': 'spotify:track:2jYDlPVG15WCb7VfXldCNN', 'track_href': 'https://api.spotify.com/v1/tracks/2jYDlPVG15WCb7VfXldCNN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2jYDlPVG15WCb7VfXldCNN', 'duration_ms': 146093, 'time_signature': 4}",68,48,gen z singer-songwriter,146093,2021-09-10
21,Losin Control,Russ,There's Really A Wolf,"{'danceability': 0.759, 'energy': 0.245, 'key': 6, 'loudness': -6.545, 'mode': 1, 'speechiness': 0.138, 'acousticness': 0.515, 'instrumentalness': 0.000154, 'liveness': 0.102, 'valence': 0.209, 'tempo': 96.992, 'type': 'audio_features', 'id': '4cxMGhkinTocPSVVKWIw0d', 'uri': 'spotify:track:4cxMGhkinTocPSVVKWIw0d', 'track_href': 'https://api.spotify.com/v1/tracks/4cxMGhkinTocPSVVKWIw0d', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4cxMGhkinTocPSVVKWIw0d', 'duration_ms': 237507, 'time_signature': 4}",74,72,hawaiian hip hop,237506,2017-05-05
22,Pacify Her,Melanie Martinez,Cry Baby (Deluxe Edition),"{'danceability': 0.576, 'energy': 0.593, 'key': 9, 'loudness': -6.024, 'mode': 0, 'speechiness': 0.0306, 'acousticness': 0.0467, 'instrumentalness': 0.000767, 'liveness': 0.237, 'valence': 0.373, 'tempo': 157.993, 'type': 'audio_features', 'id': '360Wr96ywrCQq4kTAJ8Pq6', 'uri': 'spotify:track:360Wr96ywrCQq4kTAJ8Pq6', 'track_href': 'https://api.spotify.com/v1/tracks/360Wr96ywrCQq4kTAJ8Pq6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/360Wr96ywrCQq4kTAJ8Pq6', 'duration_ms': 220013, 'time_signature': 4}",79,78,alt z,220013,2015-08-14
23,Forever,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,"{'danceability': 0.646, 'energy': 0.355, 'key': 1, 'loudness': -7.119, 'mode': 1, 'speechiness': 0.0263, 'acousticness': 0.873, 'instrumentalness': 0, 'liveness': 0.115, 'valence': 0.364, 'tempo': 84.988, 'type': 'audio_features', 'id': '12OLyHDxt6dqlAybSPFBK3', 'uri': 'spotify:track:12OLyHDxt6dqlAybSPFBK3', 'track_href': 'https://api.spotify.com/v1/tracks/12OLyHDxt6dqlAybSPFBK3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/12OLyHDxt6dqlAybSPFBK3', 'duration_ms': 210863, 'time_signature': 4}",77,72,pop,210863,2019-05-17
24,Lose My Breath,Destiny's Child,Destiny Fulfilled,"{'danceability': 0.814, 'energy': 0.899, 'key': 1, 'loudness': -5.958, 'mode': 1, 'speechiness': 0.0637, 'acousticness': 0.00727, 'instrumentalness': 0.219, 'liveness': 0.0979, 'valence': 0.545, 'tempo': 119.011, 'type': 'audio_features', 'id': '2n4uOdMHzEvcZ0KP7iQnay', 'uri': 'spotify:track:2n4uOdMHzEvcZ0KP7iQnay', 'track_href': 'https://api.spotify.com/v1/tracks/2n4uOdMHzEvcZ0KP7iQnay', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2n4uOdMHzEvcZ0KP7iQnay', 'duration_ms': 242013, 'time_signature': 4}",68,64,dance pop,242013,2004
25,SOS,Rihanna,A Girl Like Me,"{'danceability': 0.677, 'energy': 0.671, 'key': 7, 'loudness': -4.905, 'mode': 1, 'speechiness': 0.0361, 'acousticness': 0.004, 'instrumentalness': 5.07e-05, 'liveness': 0.413, 'valence': 0.527, 'tempo': 137.046, 'type': 'audio_features', 'id': '30cSNer6TV8x2utjULVeQ5', 'uri': 'spotify:track:30cSNer6TV8x2utjULVeQ5', 'track_href': 'https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5', 'duration_ms': 238920, 'time_signature': 4}",88,77,barbadian pop,238920,2006-04-10
26,Pon de Replay,Rihanna,Music Of The Sun,"{'danceability': 0.779, 'energy': 0.64, 'key': 7, 'loudness': -8.415, 'mode': 1, 'speechiness': 0.159, 'acousticness': 0.000155, 'instrumentalness': 0.000766, 'liveness': 0.101, 'valence': 0.499, 'tempo': 99.017, 'type': 'audio_features', 'id': '4TsmezEQVSZNNPv5RJ65Ov', 'uri': 'spotify:track:4TsmezEQVSZNNPv5RJ65Ov', 'track_href': 'https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov', 'duration_ms': 246960, 'time_signature': 4}",88,79,barbadian pop,246960,2005-08-29
27,Don't Stop The Music,Rihanna,Good Girl Gone Bad,"{'danceability': 0.834, 'energy': 0.669, 'key': 6, 'loudness': -5.582, 'mode': 0, 'speechiness': 0.0637, 'acousticness': 0.0341, 'instrumentalness': 7.18e-05, 'liveness': 0.0535, 'valence': 0.547, 'tempo': 122.669, 'type': 'audio_features', 'id': '1Jo0Zg7XlrA6z0mFTZVdkn', 'uri': 'spotify:track:1Jo0Zg7XlrA6z0mFTZVdkn', 'track_href': 'https://api.spotify.com/v1/tracks/1Jo0Zg7XlrA6z0mFTZVdkn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Jo0Zg7XlrA6z0mFTZVdkn', 'duration_ms': 267080, 'time_signature': 4}",88,71,barbadian pop,267080,2007-01-01
28,Streets,Doja Cat,Hot Pink,"{'danceability': 0.749, 'energy': 0.463, 'key': 11, 'loudness': -8.433, 'mode': 1, 'speechiness': 0.0842, 'acousticness': 0.21, 'instrumentalness': 0.0382, 'liveness': 0.338, 'valence': 0.189, 'tempo': 90.035, 'type': 'audio_features', 'id': '60ynsPSSKe6O3sfwRnIBRf', 'uri': 'spotify:track:60ynsPSSKe6O3sfwRnIBRf', 'track_href': 'https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf', 'duration_ms': 226987, 'time_signature': 4}",84,81,dance pop,226986,2019-11-07
29,Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,"{'danceability': 0.92, 'energy': 0.654, 'key': 11, 'loudness': -3.051, 'mode': 0, 'speechiness': 0.0401, 'acousticness': 0.0236, 'instrumentalness': 0.0153, 'liveness': 0.036, 'valence': 0.847, 'tempo': 117.046, 'type': 'audio_features', 'id': '5ChkMS8OtdzJeqyybCc9R5', 'uri': 'spotify:track:5ChkMS8OtdzJeqyybCc9R5', 'track_href': 'https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5', 'duration_ms': 293827, 'time_signature': 4}",80,79,r&b,293826,2008-02-08
30,Womanizer,Britney Spears,Circus (Deluxe Version),"{'danceability': 0.724, 'energy': 0.695, 'key': 11, 'loudness': -5.226, 'mode': 1, 'speechiness': 0.0622, 'acousticness': 0.073, 'instrumentalness': 0, 'liveness': 0.0889, 'valence': 0.235, 'tempo': 139.0, 'type': 'audio_features', 'id': '4fixebDZAVToLbUCuEloa2', 'uri': 'spotify:track:4fixebDZAVToLbUCuEloa2', 'track_href': 'https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2', 'duration_ms': 224400, 'time_signature': 4}",78,77,dance pop,224400,2008-12-02
31,Circus,Britney Spears,Circus (Deluxe Version),"{'danceability': 0.791, 'energy': 0.733, 'key': 6, 'loudness': -5.215, 'mode': 0, 'speechiness': 0.052, 'acousticness': 0.147, 'instrumentalness': 0.000381, 'liveness': 0.0713, 'valence': 0.761, 'tempo': 114.98, 'type': 'audio_features', 'id': '7jk7gqyEonmVVYahZN5zhW', 'uri': 'spotify:track:7jk7gqyEonmVVYahZN5zhW', 'track_href': 'https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW', 'duration_ms': 192360, 'time_signature': 4}",78,76,dance pop,192360,2008-12-02
32,All For Us,Labrinth,Imagination & the Misfit Kid,"{'danceability': 0.46, 'energy': 0.66, 'key': 3, 'loudness': -6.642, 'mode': 1, 'speechiness': 0.0652, 'acousticness': 0.0108, 'instrumentalness': 0.000139, 'liveness': 0.34, 'valence': 0.18, 'tempo': 141.722, 'type': 'audio_features', 'id': '76YSWx6L6FNsuaP6GWBb8P', 'uri': 'spotify:track:76YSWx6L6FNsuaP6GWBb8P', 'track_href': 'https://api.spotify.com/v1/tracks/76YSWx6L6FNsuaP6GWBb8P', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/76YSWx6L6FNsuaP6GWBb8P', 'duration_ms': 191710, 'time_signature': 4}",75,70,indie poptimism,191710,2019-11-21
33,Star Shopping,Lil Peep,Star Shopping,"{'danceability': 0.538, 'energy': 0.471, 'key': 4, 'loudness': -9.84, 'mode': 0, 'speechiness': 0.0955, 'acousticness': 0.0946, 'instrumentalness': 0.0185, 'liveness': 0.116, 'valence': 0.307, 'tempo': 93.07, 'type': 'audio_features', 'id': '6Ox1rvlwEpB49drasQm6RF', 'uri': 'spotify:track:6Ox1rvlwEpB49drasQm6RF', 'track_href': 'https://api.spotify.com/v1/tracks/6Ox1rvlwEpB49drasQm6RF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Ox1rvlwEpB49drasQm6RF', 'duration_ms': 142000, 'time_signature': 4}",80,46,cloud rap,142000,2015
34,Back To Black,Amy Winehouse,Back To Black (Deluxe Edition),"{'danceability': 0.434, 'energy': 0.422, 'key': 7, 'loudness': -13.964, 'mode': 0, 'speechiness': 0.0375, 'acousticness': 0.134, 'instrumentalness': 2.05e-05, 'liveness': 0.0861, 'valence': 0.377, 'tempo': 123.201, 'type': 'audio_features', 'id': '3FAclTFfvUuQYnEsptbK8w', 'uri': 'spotify:track:3FAclTFfvUuQYnEsptbK8w', 'track_href': 'https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3FAclTFfvUuQYnEsptbK8w', 'duration_ms': 241293, 'time_signature': 4}",77,84,british soul,241293,2006
35,California Love - Original Version,2Pac,Greatest Hits,"{'danceability': 0.763, 'energy': 0.85, 'key': 7, 'loudness': -3.052, 'mode': 1, 'speechiness': 0.0417, 'acousticness': 0.0304, 'instrumentalness': 1.21e-06, 'liveness': 0.371, 'valence': 0.761, 'tempo': 91.519, 'type': 'audio_features', 'id': '3ia3dJETSOllPsv3LJkE35', 'uri': 'spotify:track:3ia3dJETSOllPsv3LJkE35', 'track_href': 'https://api.spotify.com/v1/tracks/3ia3dJETSOllPsv3LJkE35', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ia3dJETSOllPsv3LJkE35', 'duration_ms': 284907, 'time_signature': 4}",77,80,g funk,284906,1998-01-01
36,A Song for You,Donny Hathaway,Donny Hathaway,"{'danceability': 0.332, 'energy': 0.22, 'key': 5, 'loudness': -13.157, 'mode': 1, 'speechiness': 0.036, 'acousticness': 0.821, 'instrumentalness': 0.000205, 'liveness': 0.245, 'valence': 0.0719, 'tempo': 100.196, 'type': 'audio_features', 'id': '5spAjqC772iC2KzDvEkmSr', 'uri': 'spotify:track:5spAjqC772iC2KzDvEkmSr', 'track_href': 'https://api.spotify.com/v1/tracks/5spAjqC772iC2KzDvEkmSr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5spAjqC772iC2KzDvEkmSr', 'duration_ms': 325947, 'time_signature': 4}",52,58,chicago soul,325946,1971
37,McKay & Cassie,Labrinth,Euphoria (Original Score from the HBO Series),"{'danceability': 0.744, 'energy': 0.461, 'key': 5, 'loudness': -3.916, 'mode': 0, 'speechiness': 0.027, 'acousticness': 0.0407, 'instrumentalness': 0.000323, 'liveness': 0.0582, 'valence': 0.391, 'tempo': 97.923, 'type': 'audio_features', 'id': '6PCSrc5dBKYHSQ3SutCqgw', 'uri': 'spotify:track:6PCSrc5dBKYHSQ3SutCqgw', 'track_href': 'https://api.spotify.com/v1/tracks/6PCSrc5dBKYHSQ3SutCqgw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6PCSrc5dBKYHSQ3SutCqgw', 'duration_ms': 92566, 'time_signature': 3}",75,49,indie poptimism,92566,2019-10-04
