,track,artist,album,other,artist pop,track pop,track genre,duration,release date
11,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,"{'danceability': 0.396, 'energy': 0.293, 'key': 2, 'loudness': -14.062, 'mode': 1, 'speechiness': 0.0275, 'acousticness': 0.941, 'instrumentalness': 0.000196, 'liveness': 0.105, 'valence': 0.343, 'tempo': 100.307, 'type': 'audio_features', 'id': '44AyOl4qVkzS48vBsbNXaC', 'uri': 'spotify:track:44AyOl4qVkzS48vBsbNXaC', 'track_href': 'https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC', 'duration_ms': 182360, 'time_signature': 3}",76,80,rock-and-roll,182360,1961-10-20
12,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things. (Bonus Tracks Version),"{'danceability': 0.703, 'energy': 0.444, 'key': 11, 'loudness': -9.331, 'mode': 1, 'speechiness': 0.0417, 'acousticness': 0.559, 'instrumentalness': 0, 'liveness': 0.0973, 'valence': 0.712, 'tempo': 150.96, 'type': 'audio_features', 'id': '3S0OXQeoh0w6AY8WQVckRW', 'uri': 'spotify:track:3S0OXQeoh0w6AY8WQVckRW', 'track_href': 'https://api.spotify.com/v1/tracks/3S0OXQeoh0w6AY8WQVckRW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3S0OXQeoh0w6AY8WQVckRW', 'duration_ms': 242947, 'time_signature': 4}",69,78,acoustic pop,242946,2008-05-01
13,Stand By Me,Ben E. King,Don't Play That Song (Mono),"{'danceability': 0.65, 'energy': 0.306, 'key': 9, 'loudness': -9.443, 'mode': 1, 'speechiness': 0.0393, 'acousticness': 0.57, 'instrumentalness': 7.07e-06, 'liveness': 0.0707, 'valence': 0.605, 'tempo': 118.068, 'type': 'audio_features', 'id': '3SdTKo2uVsxFblQjpScoHy', 'uri': 'spotify:track:3SdTKo2uVsxFblQjpScoHy', 'track_href': 'https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy', 'duration_ms': 180056, 'time_signature': 4}",63,78,rock-and-roll,180055,1962-08-20
14,Unchained Melody,The Righteous Brothers,Just Once In My Life,"{'danceability': 0.339, 'energy': 0.208, 'key': 0, 'loudness': -16.725, 'mode': 1, 'speechiness': 0.0308, 'acousticness': 0.396, 'instrumentalness': 0.000519, 'liveness': 0.18, 'valence': 0.288, 'tempo': 98.54, 'type': 'audio_features', 'id': '2qhASBzpbFhPRtrnZ5lLnz', 'uri': 'spotify:track:2qhASBzpbFhPRtrnZ5lLnz', 'track_href': 'https://api.spotify.com/v1/tracks/2qhASBzpbFhPRtrnZ5lLnz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2qhASBzpbFhPRtrnZ5lLnz', 'duration_ms': 218013, 'time_signature': 3}",60,77,adult standards,218013,1965-04-04
15,I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,"{'danceability': 0.332, 'energy': 0.214, 'key': 4, 'loudness': -12.518, 'mode': 1, 'speechiness': 0.0349, 'acousticness': 0.845, 'instrumentalness': 5.62e-06, 'liveness': 0.0839, 'valence': 0.11, 'tempo': 67.531, 'type': 'audio_features', 'id': '4eHbdreAnSOrDDsFfc4Fpm', 'uri': 'spotify:track:4eHbdreAnSOrDDsFfc4Fpm', 'track_href': 'https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm', 'duration_ms': 271093, 'time_signature': 4}",74,77,dance pop,271093,1992-11-17
16,Right Here Waiting,Richard Marx,Repeat Offender,"{'danceability': 0.395, 'energy': 0.252, 'key': 0, 'loudness': -13.589, 'mode': 1, 'speechiness': 0.0301, 'acousticness': 0.8, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.126, 'tempo': 177.679, 'type': 'audio_features', 'id': '4LFwNJWoj74Yd71fIr1W8x', 'uri': 'spotify:track:4LFwNJWoj74Yd71fIr1W8x', 'track_href': 'https://api.spotify.com/v1/tracks/4LFwNJWoj74Yd71fIr1W8x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4LFwNJWoj74Yd71fIr1W8x', 'duration_ms': 264333, 'time_signature': 4}",64,76,new wave pop,264333,1989-01-01
17,At Last,Etta James,At Last!,"{'danceability': 0.274, 'energy': 0.348, 'key': 5, 'loudness': -8.631, 'mode': 1, 'speechiness': 0.0293, 'acousticness': 0.547, 'instrumentalness': 0.0133, 'liveness': 0.334, 'valence': 0.328, 'tempo': 87.43, 'type': 'audio_features', 'id': '4Hhv2vrOTy89HFRcjU3QOx', 'uri': 'spotify:track:4Hhv2vrOTy89HFRcjU3QOx', 'track_href': 'https://api.spotify.com/v1/tracks/4Hhv2vrOTy89HFRcjU3QOx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx', 'duration_ms': 179693, 'time_signature': 3}",66,76,jazz blues,179693,1960
18,More Than Words,Extreme,Extreme II - Pornograffitti,"{'danceability': 0.626, 'energy': 0.134, 'key': 6, 'loudness': -14.898, 'mode': 1, 'speechiness': 0.0298, 'acousticness': 0.467, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.239, 'tempo': 91.893, 'type': 'audio_features', 'id': '1gVgkQFOKa8Wc1HYsJtPdH', 'uri': 'spotify:track:1gVgkQFOKa8Wc1HYsJtPdH', 'track_href': 'https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH', 'duration_ms': 334107, 'time_signature': 4}",59,75,funk metal,334106,1990-01-01
19,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),"{'danceability': 0.781, 'energy': 0.445, 'key': 2, 'loudness': -6.061, 'mode': 1, 'speechiness': 0.0295, 'acousticness': 0.474, 'instrumentalness': 0, 'liveness': 0.184, 'valence': 0.591, 'tempo': 78.998, 'type': 'audio_features', 'id': '34gCuhDGsG4bRPIf9bb02f', 'uri': 'spotify:track:34gCuhDGsG4bRPIf9bb02f', 'track_href': 'https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f', 'duration_ms': 281560, 'time_signature': 4}",84,81,pop,281560,2014-06-21
20,You And Me,Lifehouse,Lifehouse,"{'danceability': 0.459, 'energy': 0.427, 'key': 7, 'loudness': -7.734, 'mode': 1, 'speechiness': 0.0267, 'acousticness': 0.114, 'instrumentalness': 0, 'liveness': 0.168, 'valence': 0.354, 'tempo': 139.902, 'type': 'audio_features', 'id': '0815caqt2Lytro5EIzMufT', 'uri': 'spotify:track:0815caqt2Lytro5EIzMufT', 'track_href': 'https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0815caqt2Lytro5EIzMufT', 'duration_ms': 195493, 'time_signature': 3}",61,75,neo mellow,195493,2005-03-22
21,(Everything I Do) I Do It For You,Bryan Adams,Waking Up The Neighbours,"{'danceability': 0.533, 'energy': 0.36, 'key': 1, 'loudness': -12.633, 'mode': 1, 'speechiness': 0.0282, 'acousticness': 0.0805, 'instrumentalness': 9.57e-06, 'liveness': 0.0631, 'valence': 0.299, 'tempo': 131.23, 'type': 'audio_features', 'id': '1Eb90nmqTrxylKFhcUzW8P', 'uri': 'spotify:track:1Eb90nmqTrxylKFhcUzW8P', 'track_href': 'https://api.spotify.com/v1/tracks/1Eb90nmqTrxylKFhcUzW8P', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Eb90nmqTrxylKFhcUzW8P', 'duration_ms': 393640, 'time_signature': 4}",72,75,canadian pop,393640,1991-09-24
22,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),"{'danceability': 0.464, 'energy': 0.473, 'key': 1, 'loudness': -10.086, 'mode': 1, 'speechiness': 0.129, 'acousticness': 0.866, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.604, 'tempo': 75.801, 'type': 'audio_features', 'id': '2kJwzbxV2ppxnQoYw4GLBZ', 'uri': 'spotify:track:2kJwzbxV2ppxnQoYw4GLBZ', 'track_href': 'https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ', 'duration_ms': 208687, 'time_signature': 4}",62,75,alt z,208687,2019-10-17
23,I Have Nothing,Whitney Houston,The Bodyguard - Original Soundtrack Album,"{'danceability': 0.541, 'energy': 0.401, 'key': 0, 'loudness': -10.499, 'mode': 1, 'speechiness': 0.0365, 'acousticness': 0.576, 'instrumentalness': 0, 'liveness': 0.164, 'valence': 0.24, 'tempo': 152.943, 'type': 'audio_features', 'id': '31er9IGsfFbwqy1pH4aiTP', 'uri': 'spotify:track:31er9IGsfFbwqy1pH4aiTP', 'track_href': 'https://api.spotify.com/v1/tracks/31er9IGsfFbwqy1pH4aiTP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP', 'duration_ms': 289160, 'time_signature': 3}",74,75,dance pop,289160,1992-11-17
24,Stay,Rihanna,Unapologetic (Deluxe),"{'danceability': 0.621, 'energy': 0.31, 'key': 9, 'loudness': -10.164, 'mode': 0, 'speechiness': 0.0283, 'acousticness': 0.945, 'instrumentalness': 6.12e-05, 'liveness': 0.117, 'valence': 0.125, 'tempo': 111.881, 'type': 'audio_features', 'id': '0GNI8K3VATWBABQFAzBAYe', 'uri': 'spotify:track:0GNI8K3VATWBABQFAzBAYe', 'track_href': 'https://api.spotify.com/v1/tracks/0GNI8K3VATWBABQFAzBAYe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0GNI8K3VATWBABQFAzBAYe', 'duration_ms': 240707, 'time_signature': 4}",88,75,barbadian pop,240706,2012-12-11
25,Purple Rain,Prince,Purple Rain,"{'danceability': 0.367, 'energy': 0.452, 'key': 10, 'loudness': -10.422, 'mode': 1, 'speechiness': 0.0307, 'acousticness': 0.0353, 'instrumentalness': 0.00228, 'liveness': 0.689, 'valence': 0.189, 'tempo': 113.066, 'type': 'audio_features', 'id': '54X78diSLoUDI3joC2bjMz', 'uri': 'spotify:track:54X78diSLoUDI3joC2bjMz', 'track_href': 'https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz', 'duration_ms': 520787, 'time_signature': 4}",68,74,funk,520786,1984-06-25
26,Wonderful Tonight,Eric Clapton,Slowhand 35th Anniversary (Super Deluxe),"{'danceability': 0.572, 'energy': 0.214, 'key': 7, 'loudness': -15.625, 'mode': 1, 'speechiness': 0.0293, 'acousticness': 0.649, 'instrumentalness': 0.129, 'liveness': 0.125, 'valence': 0.485, 'tempo': 95.542, 'type': 'audio_features', 'id': '6zC0mpGYwbNTpk9SKwh08f', 'uri': 'spotify:track:6zC0mpGYwbNTpk9SKwh08f', 'track_href': 'https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f', 'duration_ms': 225027, 'time_signature': 4}",69,74,album rock,225026,1977-11-01
27,Halo,Beyoncé,I AM...SASHA FIERCE,"{'danceability': 0.508, 'energy': 0.72, 'key': 11, 'loudness': -5.908, 'mode': 0, 'speechiness': 0.0628, 'acousticness': 0.272, 'instrumentalness': 0, 'liveness': 0.0563, 'valence': 0.472, 'tempo': 79.983, 'type': 'audio_features', 'id': '4JehYebiI9JE8sR8MisGVb', 'uri': 'spotify:track:4JehYebiI9JE8sR8MisGVb', 'track_href': 'https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb', 'duration_ms': 261640, 'time_signature': 4}",86,74,pop,261640,2008-11-17
28,Alone,Heart,Bad Animals,"{'danceability': 0.418, 'energy': 0.452, 'key': 1, 'loudness': -13.099, 'mode': 1, 'speechiness': 0.0355, 'acousticness': 0.638, 'instrumentalness': 0.000252, 'liveness': 0.0959, 'valence': 0.168, 'tempo': 175.124, 'type': 'audio_features', 'id': '54b8qPFqYqIndfdxiLApea', 'uri': 'spotify:track:54b8qPFqYqIndfdxiLApea', 'track_href': 'https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea', 'duration_ms': 218733, 'time_signature': 4}",65,74,album rock,218733,1987-06-06
29,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,Falling into You,"{'danceability': 0.615, 'energy': 0.467, 'key': 1, 'loudness': -9.883, 'mode': 1, 'speechiness': 0.0327, 'acousticness': 0.314, 'instrumentalness': 0, 'liveness': 0.099, 'valence': 0.177, 'tempo': 119.919, 'type': 'audio_features', 'id': '28UMiBhn383n9S7GL4tsxD', 'uri': 'spotify:track:28UMiBhn383n9S7GL4tsxD', 'track_href': 'https://api.spotify.com/v1/tracks/28UMiBhn383n9S7GL4tsxD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/28UMiBhn383n9S7GL4tsxD', 'duration_ms': 273667, 'time_signature': 4}",72,73,canadian pop,273666,1996-03-11
30,No One,Alicia Keys,As I Am (Expanded Edition),"{'danceability': 0.644, 'energy': 0.549, 'key': 1, 'loudness': -5.415, 'mode': 0, 'speechiness': 0.0285, 'acousticness': 0.0209, 'instrumentalness': 8.85e-06, 'liveness': 0.134, 'valence': 0.167, 'tempo': 90.04, 'type': 'audio_features', 'id': '6IwKcFdiRQZOWeYNhUiWIv', 'uri': 'spotify:track:6IwKcFdiRQZOWeYNhUiWIv', 'track_href': 'https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv', 'duration_ms': 253813, 'time_signature': 4}",75,73,neo soul,253813,2007-11-09
31,Glory of Love,Peter Cetera,Solitude / Solitaire,"{'danceability': 0.52, 'energy': 0.61, 'key': 5, 'loudness': -7.935, 'mode': 1, 'speechiness': 0.0282, 'acousticness': 0.0805, 'instrumentalness': 2.95e-06, 'liveness': 0.276, 'valence': 0.329, 'tempo': 144.983, 'type': 'audio_features', 'id': '1eyq8cjUQ2daFthW2PC2GM', 'uri': 'spotify:track:1eyq8cjUQ2daFthW2PC2GM', 'track_href': 'https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1eyq8cjUQ2daFthW2PC2GM', 'duration_ms': 258333, 'time_signature': 4}",58,73,soft rock,258333,1986
32,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,Armageddon - The Album,"{'danceability': 0.383, 'energy': 0.662, 'key': 2, 'loudness': -5.162, 'mode': 1, 'speechiness': 0.0333, 'acousticness': 0.165, 'instrumentalness': 0, 'liveness': 0.248, 'valence': 0.138, 'tempo': 121.154, 'type': 'audio_features', 'id': '225xvV8r1yKMHErSWivnow', 'uri': 'spotify:track:225xvV8r1yKMHErSWivnow', 'track_href': 'https://api.spotify.com/v1/tracks/225xvV8r1yKMHErSWivnow', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/225xvV8r1yKMHErSWivnow', 'duration_ms': 298760, 'time_signature': 4}",73,73,album rock,298760,1998-06-23
33,Always Be My Baby,Mariah Carey,Daydream,"{'danceability': 0.65, 'energy': 0.531, 'key': 4, 'loudness': -8.335, 'mode': 1, 'speechiness': 0.0364, 'acousticness': 0.457, 'instrumentalness': 0, 'liveness': 0.249, 'valence': 0.487, 'tempo': 78.946, 'type': 'audio_features', 'id': '2aBxt229cbLDOvtL7Xbb9x', 'uri': 'spotify:track:2aBxt229cbLDOvtL7Xbb9x', 'track_href': 'https://api.spotify.com/v1/tracks/2aBxt229cbLDOvtL7Xbb9x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2aBxt229cbLDOvtL7Xbb9x', 'duration_ms': 258133, 'time_signature': 4}",74,72,dance pop,258133,1995-10-03
34,Shape of My Heart,Backstreet Boys,Black & Blue,"{'danceability': 0.575, 'energy': 0.786, 'key': 9, 'loudness': -4.353, 'mode': 1, 'speechiness': 0.0296, 'acousticness': 0.252, 'instrumentalness': 0, 'liveness': 0.159, 'valence': 0.518, 'tempo': 96.102, 'type': 'audio_features', 'id': '35o9a4iAfLl5jRmqMX9c1D', 'uri': 'spotify:track:35o9a4iAfLl5jRmqMX9c1D', 'track_href': 'https://api.spotify.com/v1/tracks/35o9a4iAfLl5jRmqMX9c1D', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/35o9a4iAfLl5jRmqMX9c1D', 'duration_ms': 230093, 'time_signature': 4}",73,72,boy band,230093,2000-11-21
35,If You Don't Know Me by Now - 2008 Remaster,Simply Red,A New Flame (Expanded Version),"{'danceability': 0.638, 'energy': 0.352, 'key': 10, 'loudness': -9.266, 'mode': 1, 'speechiness': 0.0268, 'acousticness': 0.492, 'instrumentalness': 0, 'liveness': 0.105, 'valence': 0.204, 'tempo': 94.173, 'type': 'audio_features', 'id': '7DFawVSjI88xR9mjnWwURg', 'uri': 'spotify:track:7DFawVSjI88xR9mjnWwURg', 'track_href': 'https://api.spotify.com/v1/tracks/7DFawVSjI88xR9mjnWwURg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7DFawVSjI88xR9mjnWwURg', 'duration_ms': 204000, 'time_signature': 3}",65,72,british soul,204000,1989
36,Nothing's Gonna Change My Love for You,George Benson,20/20,"{'danceability': 0.553, 'energy': 0.614, 'key': 1, 'loudness': -5.098, 'mode': 1, 'speechiness': 0.0306, 'acousticness': 0.764, 'instrumentalness': 0, 'liveness': 0.0811, 'valence': 0.345, 'tempo': 136.628, 'type': 'audio_features', 'id': '0vB4Vd6PtkJSEnWsmqATnZ', 'uri': 'spotify:track:0vB4Vd6PtkJSEnWsmqATnZ', 'track_href': 'https://api.spotify.com/v1/tracks/0vB4Vd6PtkJSEnWsmqATnZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0vB4Vd6PtkJSEnWsmqATnZ', 'duration_ms': 242679, 'time_signature': 4}",62,71,jazz funk,242678,1985-01-15
37,True Colors,Cyndi Lauper,True Colors,"{'danceability': 0.397, 'energy': 0.207, 'key': 0, 'loudness': -13.155, 'mode': 1, 'speechiness': 0.0331, 'acousticness': 0.701, 'instrumentalness': 3.07e-05, 'liveness': 0.116, 'valence': 0.268, 'tempo': 171.282, 'type': 'audio_features', 'id': '2A6yzRGMgSQCUapR2ptm6A', 'uri': 'spotify:track:2A6yzRGMgSQCUapR2ptm6A', 'track_href': 'https://api.spotify.com/v1/tracks/2A6yzRGMgSQCUapR2ptm6A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2A6yzRGMgSQCUapR2ptm6A', 'duration_ms': 227600, 'time_signature': 4}",71,71,dance pop,227600,1986-10-14
