,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,Selfish,PnB Rock,GTTM: Goin Thru the Motions,"{'danceability': 0.638, 'energy': 0.6, 'key': 1, 'loudness': -5.84, 'mode': 0, 'speechiness': 0.0438, 'acousticness': 0.114, 'instrumentalness': 0, 'liveness': 0.187, 'valence': 0.0399, 'tempo': 101.981, 'type': 'audio_features', 'id': '2xbI8Vmyv3TkpTdywpPyNw', 'uri': 'spotify:track:2xbI8Vmyv3TkpTdywpPyNw', 'track_href': 'https://api.spotify.com/v1/tracks/2xbI8Vmyv3TkpTdywpPyNw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2xbI8Vmyv3TkpTdywpPyNw', 'duration_ms': 245604, 'time_signature': 4}",65,69,melodic rap,245604,2017-01-13
11,Fall in Love,A Boogie Wit da Hoodie,Artist,"{'danceability': 0.842, 'energy': 0.727, 'key': 0, 'loudness': -6.241, 'mode': 1, 'speechiness': 0.0675, 'acousticness': 0.261, 'instrumentalness': 0, 'liveness': 0.131, 'valence': 0.721, 'tempo': 107.994, 'type': 'audio_features', 'id': '1sXJ0TZDdYBIV4mlzQFi4j', 'uri': 'spotify:track:1sXJ0TZDdYBIV4mlzQFi4j', 'track_href': 'https://api.spotify.com/v1/tracks/1sXJ0TZDdYBIV4mlzQFi4j', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1sXJ0TZDdYBIV4mlzQFi4j', 'duration_ms': 214857, 'time_signature': 4}",79,59,melodic rap,214857,2016-09-16
12,Favorite Song,Toosii,Favorite Song (Versions),"{'danceability': 0.813, 'energy': 0.381, 'key': 2, 'loudness': -9.339, 'mode': 1, 'speechiness': 0.0494, 'acousticness': 0.276, 'instrumentalness': 0, 'liveness': 0.0985, 'valence': 0.434, 'tempo': 116.028, 'type': 'audio_features', 'id': '1vUsmZBlWXZ3H8T9ntgthw', 'uri': 'spotify:track:1vUsmZBlWXZ3H8T9ntgthw', 'track_href': 'https://api.spotify.com/v1/tracks/1vUsmZBlWXZ3H8T9ntgthw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1vUsmZBlWXZ3H8T9ntgthw', 'duration_ms': 208630, 'time_signature': 4}",62,36,north carolina hip hop,208630,2023-03-03
13,White Strawberry,Peter Moon,White Strawberry,"{'danceability': 0.799, 'energy': 0.634, 'key': 4, 'loudness': -8.718, 'mode': 1, 'speechiness': 0.0428, 'acousticness': 0.102, 'instrumentalness': 0.00372, 'liveness': 0.171, 'valence': 0.329, 'tempo': 101.626, 'type': 'audio_features', 'id': '19Rn2a64SW5IFkyRuF1HRV', 'uri': 'spotify:track:19Rn2a64SW5IFkyRuF1HRV', 'track_href': 'https://api.spotify.com/v1/tracks/19Rn2a64SW5IFkyRuF1HRV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/19Rn2a64SW5IFkyRuF1HRV', 'duration_ms': 141606, 'time_signature': 4}",19,33,,141606,2023-04-28
14,Star Shopping,Lil Peep,Star Shopping,"{'danceability': 0.538, 'energy': 0.471, 'key': 4, 'loudness': -9.84, 'mode': 0, 'speechiness': 0.0955, 'acousticness': 0.0946, 'instrumentalness': 0.0185, 'liveness': 0.116, 'valence': 0.307, 'tempo': 93.07, 'type': 'audio_features', 'id': '6Ox1rvlwEpB49drasQm6RF', 'uri': 'spotify:track:6Ox1rvlwEpB49drasQm6RF', 'track_href': 'https://api.spotify.com/v1/tracks/6Ox1rvlwEpB49drasQm6RF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Ox1rvlwEpB49drasQm6RF', 'duration_ms': 142000, 'time_signature': 4}",80,46,cloud rap,142000,2015
15,Wouldn't Leave,Kanye West,ye,"{'danceability': 0.556, 'energy': 0.432, 'key': 3, 'loudness': -8.551, 'mode': 1, 'speechiness': 0.545, 'acousticness': 0.495, 'instrumentalness': 0, 'liveness': 0.308, 'valence': 0.352, 'tempo': 164.235, 'type': 'audio_features', 'id': '1nGoy0cEj0extAwXYNYTWd', 'uri': 'spotify:track:1nGoy0cEj0extAwXYNYTWd', 'track_href': 'https://api.spotify.com/v1/tracks/1nGoy0cEj0extAwXYNYTWd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1nGoy0cEj0extAwXYNYTWd', 'duration_ms': 205547, 'time_signature': 4}",90,60,chicago rap,205546,2018-06-01
16,Forgive Me,Corley,Forgive Me,"{'danceability': 0.601, 'energy': 0.43, 'key': 7, 'loudness': -10.744, 'mode': 1, 'speechiness': 0.12, 'acousticness': 0.582, 'instrumentalness': 0, 'liveness': 0.117, 'valence': 0.0846, 'tempo': 90.397, 'type': 'audio_features', 'id': '1HsF5R6cJ628ODCYlMgGUn', 'uri': 'spotify:track:1HsF5R6cJ628ODCYlMgGUn', 'track_href': 'https://api.spotify.com/v1/tracks/1HsF5R6cJ628ODCYlMgGUn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1HsF5R6cJ628ODCYlMgGUn', 'duration_ms': 142856, 'time_signature': 3}",9,25,,142856,2024-04-19
17,Sextasy,Swae Lee,Sextasy,"{'danceability': 0.784, 'energy': 0.416, 'key': 7, 'loudness': -9.231, 'mode': 1, 'speechiness': 0.102, 'acousticness': 0.0546, 'instrumentalness': 2.16e-05, 'liveness': 0.112, 'valence': 0.259, 'tempo': 147.994, 'type': 'audio_features', 'id': '5jlLBqK31dOqXECKn3jlMX', 'uri': 'spotify:track:5jlLBqK31dOqXECKn3jlMX', 'track_href': 'https://api.spotify.com/v1/tracks/5jlLBqK31dOqXECKn3jlMX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5jlLBqK31dOqXECKn3jlMX', 'duration_ms': 225037, 'time_signature': 4}",78,47,melodic rap,225036,2019-08-15
18,24 Hours (feat. Lil Durk) [Bonus],A Boogie Wit da Hoodie,B4 AVA,"{'danceability': 0.586, 'energy': 0.474, 'key': 2, 'loudness': -9.21, 'mode': 0, 'speechiness': 0.18, 'acousticness': 0.334, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.146, 'tempo': 91.105, 'type': 'audio_features', 'id': '4O7FYAjDATiyylfIIAuRNE', 'uri': 'spotify:track:4O7FYAjDATiyylfIIAuRNE', 'track_href': 'https://api.spotify.com/v1/tracks/4O7FYAjDATiyylfIIAuRNE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4O7FYAjDATiyylfIIAuRNE', 'duration_ms': 205702, 'time_signature': 4}",79,60,melodic rap,205702,2021-12-10
19,Some Baby,Yung Rich Cuban,Some Baby,"{'danceability': 0.751, 'energy': 0.45, 'key': 6, 'loudness': -13.087, 'mode': 1, 'speechiness': 0.405, 'acousticness': 0.145, 'instrumentalness': 0, 'liveness': 0.24, 'valence': 0.641, 'tempo': 146.114, 'type': 'audio_features', 'id': '7x6KiFxB71cO5Ep2k5hipD', 'uri': 'spotify:track:7x6KiFxB71cO5Ep2k5hipD', 'track_href': 'https://api.spotify.com/v1/tracks/7x6KiFxB71cO5Ep2k5hipD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7x6KiFxB71cO5Ep2k5hipD', 'duration_ms': 175385, 'time_signature': 4}",18,25,,175384,2023-07-21
20,back then,Roby Koenigs,back then,"{'danceability': 0.411, 'energy': 0.744, 'key': 4, 'loudness': -7.317, 'mode': 1, 'speechiness': 0.0657, 'acousticness': 0.116, 'instrumentalness': 3.72e-05, 'liveness': 0.0684, 'valence': 0.0959, 'tempo': 141.15, 'type': 'audio_features', 'id': '6kUOAJRJjJ4Dz7VE8wLLCf', 'uri': 'spotify:track:6kUOAJRJjJ4Dz7VE8wLLCf', 'track_href': 'https://api.spotify.com/v1/tracks/6kUOAJRJjJ4Dz7VE8wLLCf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6kUOAJRJjJ4Dz7VE8wLLCf', 'duration_ms': 102154, 'time_signature': 4}",23,28,,102154,2024-03-22
21,Tell Me,Alpakka,Tell Me,"{'danceability': 0.817, 'energy': 0.303, 'key': 5, 'loudness': -11.383, 'mode': 0, 'speechiness': 0.117, 'acousticness': 0.122, 'instrumentalness': 0.00253, 'liveness': 0.305, 'valence': 0.267, 'tempo': 126.203, 'type': 'audio_features', 'id': '3tGTk4PMKr9X11uQDT0AnZ', 'uri': 'spotify:track:3tGTk4PMKr9X11uQDT0AnZ', 'track_href': 'https://api.spotify.com/v1/tracks/3tGTk4PMKr9X11uQDT0AnZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3tGTk4PMKr9X11uQDT0AnZ', 'duration_ms': 158415, 'time_signature': 4}",8,25,,158415,2018-08-30
22,Robbery,Juice WRLD,Death Race For Love (Bonus Track Version),"{'danceability': 0.623, 'energy': 0.692, 'key': 2, 'loudness': -5.122, 'mode': 1, 'speechiness': 0.0504, 'acousticness': 0.328, 'instrumentalness': 0, 'liveness': 0.153, 'valence': 0.566, 'tempo': 79.899, 'type': 'audio_features', 'id': '6iaSML1PIYq936g62BDtBq', 'uri': 'spotify:track:6iaSML1PIYq936g62BDtBq', 'track_href': 'https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq', 'duration_ms': 240051, 'time_signature': 4}",84,78,chicago rap,240050,2019-03-08
23,My Favorite Part,Mac Miller,The Divine Feminine,"{'danceability': 0.861, 'energy': 0.33, 'key': 6, 'loudness': -7.194, 'mode': 1, 'speechiness': 0.0526, 'acousticness': 0.627, 'instrumentalness': 1.93e-06, 'liveness': 0.14, 'valence': 0.718, 'tempo': 95.016, 'type': 'audio_features', 'id': '66wkCYWlXzSTQAfnsPBptt', 'uri': 'spotify:track:66wkCYWlXzSTQAfnsPBptt', 'track_href': 'https://api.spotify.com/v1/tracks/66wkCYWlXzSTQAfnsPBptt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/66wkCYWlXzSTQAfnsPBptt', 'duration_ms': 216000, 'time_signature': 4}",80,71,hip hop,216000,2016-09-16
24,Show Me,Joey Bada$$,2000,"{'danceability': 0.599, 'energy': 0.646, 'key': 6, 'loudness': -6.326, 'mode': 1, 'speechiness': 0.337, 'acousticness': 0.222, 'instrumentalness': 4.36e-06, 'liveness': 0.128, 'valence': 0.638, 'tempo': 176.153, 'type': 'audio_features', 'id': '2uuJs2nltcYFh9pkKP7bW4', 'uri': 'spotify:track:2uuJs2nltcYFh9pkKP7bW4', 'track_href': 'https://api.spotify.com/v1/tracks/2uuJs2nltcYFh9pkKP7bW4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2uuJs2nltcYFh9pkKP7bW4', 'duration_ms': 220387, 'time_signature': 4}",69,69,conscious hip hop,220386,2022-07-22
25,"Hold On, We're Going Home",Drake,Nothing Was The Same (Deluxe),"{'danceability': 0.776, 'energy': 0.413, 'key': 6, 'loudness': -7.438, 'mode': 0, 'speechiness': 0.0952, 'acousticness': 0.00415, 'instrumentalness': 2.68e-05, 'liveness': 0.0724, 'valence': 0.287, 'tempo': 100.003, 'type': 'audio_features', 'id': '6GCsFtfTR4R9Y0ECkFJhNr', 'uri': 'spotify:track:6GCsFtfTR4R9Y0ECkFJhNr', 'track_href': 'https://api.spotify.com/v1/tracks/6GCsFtfTR4R9Y0ECkFJhNr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6GCsFtfTR4R9Y0ECkFJhNr', 'duration_ms': 227880, 'time_signature': 4}",93,56,canadian hip hop,227880,2013-01-01
26,Crooked Smile (feat. TLC),J. Cole,Born Sinner,"{'danceability': 0.607, 'energy': 0.784, 'key': 7, 'loudness': -6.293, 'mode': 1, 'speechiness': 0.268, 'acousticness': 0.433, 'instrumentalness': 0, 'liveness': 0.689, 'valence': 0.482, 'tempo': 81.004, 'type': 'audio_features', 'id': '6JG0qhINKVwiHxqN85j7RG', 'uri': 'spotify:track:6JG0qhINKVwiHxqN85j7RG', 'track_href': 'https://api.spotify.com/v1/tracks/6JG0qhINKVwiHxqN85j7RG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6JG0qhINKVwiHxqN85j7RG', 'duration_ms': 278573, 'time_signature': 4}",84,0,conscious hip hop,278573,2013-06-14
27,In Too Deep,ahan.,In Too Deep,"{'danceability': 0.352, 'energy': 0.51, 'key': 10, 'loudness': -5.801, 'mode': 1, 'speechiness': 0.0478, 'acousticness': 0.0364, 'instrumentalness': 0, 'liveness': 0.0644, 'valence': 0.465, 'tempo': 180.043, 'type': 'audio_features', 'id': '05R9lD6LIeTCvPRp8wjtqh', 'uri': 'spotify:track:05R9lD6LIeTCvPRp8wjtqh', 'track_href': 'https://api.spotify.com/v1/tracks/05R9lD6LIeTCvPRp8wjtqh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/05R9lD6LIeTCvPRp8wjtqh', 'duration_ms': 161333, 'time_signature': 4}",16,27,,161333,2024-02-16
28,WAKE UP,Travis Scott,ASTROWORLD,"{'danceability': 0.741, 'energy': 0.645, 'key': 11, 'loudness': -5.116, 'mode': 0, 'speechiness': 0.0963, 'acousticness': 0.192, 'instrumentalness': 0, 'liveness': 0.163, 'valence': 0.488, 'tempo': 149.07, 'type': 'audio_features', 'id': '20MuVazoNMv6xjKPnRFOxG', 'uri': 'spotify:track:20MuVazoNMv6xjKPnRFOxG', 'track_href': 'https://api.spotify.com/v1/tracks/20MuVazoNMv6xjKPnRFOxG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/20MuVazoNMv6xjKPnRFOxG', 'duration_ms': 231964, 'time_signature': 4}",91,67,rap,231963,2018-08-03
29,Best I Ever Had,Drake,Thank Me Later (Int'l Version),"{'danceability': 0.431, 'energy': 0.894, 'key': 5, 'loudness': -2.673, 'mode': 0, 'speechiness': 0.33, 'acousticness': 0.0951, 'instrumentalness': 0, 'liveness': 0.188, 'valence': 0.605, 'tempo': 162.161, 'type': 'audio_features', 'id': '1GxHeBvQ9935Dd3cSfsfBa', 'uri': 'spotify:track:1GxHeBvQ9935Dd3cSfsfBa', 'track_href': 'https://api.spotify.com/v1/tracks/1GxHeBvQ9935Dd3cSfsfBa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1GxHeBvQ9935Dd3cSfsfBa', 'duration_ms': 258760, 'time_signature': 4}",93,53,canadian hip hop,258760,2010-01-01
30,Favourite Girl,TEDDY TRILLION,Feels,"{'danceability': 0.652, 'energy': 0.479, 'key': 11, 'loudness': -15.851, 'mode': 1, 'speechiness': 0.438, 'acousticness': 0.727, 'instrumentalness': 0, 'liveness': 0.0897, 'valence': 0.661, 'tempo': 122.803, 'type': 'audio_features', 'id': '2MpXVxb7KqZ3rENgFGppCI', 'uri': 'spotify:track:2MpXVxb7KqZ3rENgFGppCI', 'track_href': 'https://api.spotify.com/v1/tracks/2MpXVxb7KqZ3rENgFGppCI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2MpXVxb7KqZ3rENgFGppCI', 'duration_ms': 171659, 'time_signature': 5}",13,17,,171659,2023-06-23
31,Close Friends (Lil Baby & Gunna),Lil Baby,Drip Harder,"{'danceability': 0.669, 'energy': 0.578, 'key': 10, 'loudness': -4.669, 'mode': 0, 'speechiness': 0.374, 'acousticness': 0.0509, 'instrumentalness': 0, 'liveness': 0.0796, 'valence': 0.7, 'tempo': 158.969, 'type': 'audio_features', 'id': '5nzhL67GpF9szXWg5y509A', 'uri': 'spotify:track:5nzhL67GpF9szXWg5y509A', 'track_href': 'https://api.spotify.com/v1/tracks/5nzhL67GpF9szXWg5y509A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5nzhL67GpF9szXWg5y509A', 'duration_ms': 203881, 'time_signature': 4}",83,71,atl hip hop,203881,2018-10-05
32,Favorite Song,Toosii,Favorite Song,"{'danceability': 0.813, 'energy': 0.381, 'key': 2, 'loudness': -9.339, 'mode': 1, 'speechiness': 0.0494, 'acousticness': 0.276, 'instrumentalness': 0, 'liveness': 0.0985, 'valence': 0.434, 'tempo': 116.028, 'type': 'audio_features', 'id': '1SRw5p2lVAi7RGlHEmZg66', 'uri': 'spotify:track:1SRw5p2lVAi7RGlHEmZg66', 'track_href': 'https://api.spotify.com/v1/tracks/1SRw5p2lVAi7RGlHEmZg66', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1SRw5p2lVAi7RGlHEmZg66', 'duration_ms': 208630, 'time_signature': 4}",62,69,north carolina hip hop,208630,2023-02-17
33,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,"{'danceability': 0.558, 'energy': 0.559, 'key': 6, 'loudness': -9.222, 'mode': 1, 'speechiness': 0.0959, 'acousticness': 0.371, 'instrumentalness': 7.49e-06, 'liveness': 0.109, 'valence': 0.62, 'tempo': 78.558, 'type': 'audio_features', 'id': '7KA4W4McWYRpgf0fWsJZWB', 'uri': 'spotify:track:7KA4W4McWYRpgf0fWsJZWB', 'track_href': 'https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB', 'duration_ms': 180387, 'time_signature': 4}",83,90,hip hop,180386,2017-07-21
34,Not Enough,ahan.,Not Enough,"{'danceability': 0.465, 'energy': 0.755, 'key': 2, 'loudness': -4.434, 'mode': 1, 'speechiness': 0.0929, 'acousticness': 0.0424, 'instrumentalness': 0, 'liveness': 0.167, 'valence': 0.331, 'tempo': 170.058, 'type': 'audio_features', 'id': '5xsPcbvNNyRR5vsJ3Em85h', 'uri': 'spotify:track:5xsPcbvNNyRR5vsJ3Em85h', 'track_href': 'https://api.spotify.com/v1/tracks/5xsPcbvNNyRR5vsJ3Em85h', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5xsPcbvNNyRR5vsJ3Em85h', 'duration_ms': 151059, 'time_signature': 4}",16,28,,151058,2024-01-19
35,Don't Forget Me,Yatta Bandz,Perfect Storm,"{'danceability': 0.77, 'energy': 0.349, 'key': 0, 'loudness': -12.085, 'mode': 0, 'speechiness': 0.331, 'acousticness': 0.173, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.754, 'tempo': 80.0, 'type': 'audio_features', 'id': '3KCdyM6vGYY4rU15dezvrJ', 'uri': 'spotify:track:3KCdyM6vGYY4rU15dezvrJ', 'track_href': 'https://api.spotify.com/v1/tracks/3KCdyM6vGYY4rU15dezvrJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3KCdyM6vGYY4rU15dezvrJ', 'duration_ms': 157056, 'time_signature': 4}",56,60,,157056,2022-05-06
36,WAIT FOR U (feat. Drake & Tems),Future,I NEVER LIKED YOU,"{'danceability': 0.463, 'energy': 0.642, 'key': 1, 'loudness': -4.474, 'mode': 1, 'speechiness': 0.34, 'acousticness': 0.314, 'instrumentalness': 0, 'liveness': 0.0686, 'valence': 0.339, 'tempo': 83.389, 'type': 'audio_features', 'id': '59nOXPmaKlBfGMDeOVGrIK', 'uri': 'spotify:track:59nOXPmaKlBfGMDeOVGrIK', 'track_href': 'https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK', 'duration_ms': 189893, 'time_signature': 4}",90,82,atl hip hop,189893,2022-04-29
37,TIME 4 ME,LOSTWITHXAY,TIME 4 ME,"{'danceability': 0.615, 'energy': 0.573, 'key': 0, 'loudness': -7.599, 'mode': 1, 'speechiness': 0.446, 'acousticness': 0.0289, 'instrumentalness': 0, 'liveness': 0.169, 'valence': 0.605, 'tempo': 85.908, 'type': 'audio_features', 'id': '3HDuKwizbGrIMLIFp5BETR', 'uri': 'spotify:track:3HDuKwizbGrIMLIFp5BETR', 'track_href': 'https://api.spotify.com/v1/tracks/3HDuKwizbGrIMLIFp5BETR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3HDuKwizbGrIMLIFp5BETR', 'duration_ms': 248424, 'time_signature': 4}",16,31,,248423,2024-02-16
