,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,Pumped Up Kicks,Foster The People,Torches,"{'danceability': 0.733, 'energy': 0.71, 'key': 5, 'loudness': -5.849, 'mode': 0, 'speechiness': 0.0292, 'acousticness': 0.145, 'instrumentalness': 0.115, 'liveness': 0.0956, 'valence': 0.965, 'tempo': 127.975, 'type': 'audio_features', 'id': '7w87IxuO7BDcJ3YUqCyMTT', 'uri': 'spotify:track:7w87IxuO7BDcJ3YUqCyMTT', 'track_href': 'https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT', 'duration_ms': 239600, 'time_signature': 4}",69,86,indietronica,239600,2011-05-23
11,Another One Bites The Dust - Remastered 2011,Queen,The Game (2011 Remaster),"{'danceability': 0.933, 'energy': 0.528, 'key': 5, 'loudness': -6.472, 'mode': 0, 'speechiness': 0.161, 'acousticness': 0.112, 'instrumentalness': 0.312, 'liveness': 0.163, 'valence': 0.754, 'tempo': 109.967, 'type': 'audio_features', 'id': '5vdp5UmvTsnMEMESIF2Ym7', 'uri': 'spotify:track:5vdp5UmvTsnMEMESIF2Ym7', 'track_href': 'https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7', 'duration_ms': 214653, 'time_signature': 4}",81,83,classic rock,214653,1980-06-27
12,In the End,Linkin Park,Hybrid Theory (Bonus Edition),"{'danceability': 0.556, 'energy': 0.864, 'key': 3, 'loudness': -5.87, 'mode': 0, 'speechiness': 0.0584, 'acousticness': 0.00958, 'instrumentalness': 0, 'liveness': 0.209, 'valence': 0.4, 'tempo': 105.143, 'type': 'audio_features', 'id': '60a0Rd6pjrkxjPbaKzXjfq', 'uri': 'spotify:track:60a0Rd6pjrkxjPbaKzXjfq', 'track_href': 'https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq', 'duration_ms': 216880, 'time_signature': 4}",83,88,alternative metal,216880,2000
13,Back In Black,AC/DC,Back In Black,"{'danceability': 0.31, 'energy': 0.7, 'key': 9, 'loudness': -5.678, 'mode': 1, 'speechiness': 0.047, 'acousticness': 0.011, 'instrumentalness': 0.00965, 'liveness': 0.0828, 'valence': 0.763, 'tempo': 188.386, 'type': 'audio_features', 'id': '08mG3Y1vljYA6bvDt4Wqkj', 'uri': 'spotify:track:08mG3Y1vljYA6bvDt4Wqkj', 'track_href': 'https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj', 'duration_ms': 255493, 'time_signature': 4}",79,84,australian rock,255493,1980-07-25
14,Never Had To Know,The Vices,Never Had To Know,"{'danceability': 0.498, 'energy': 0.741, 'key': 11, 'loudness': -6.259, 'mode': 0, 'speechiness': 0.0412, 'acousticness': 0.0372, 'instrumentalness': 0, 'liveness': 0.157, 'valence': 0.456, 'tempo': 85.587, 'type': 'audio_features', 'id': '0wVrS0Jg01HNeJcs5TyUBK', 'uri': 'spotify:track:0wVrS0Jg01HNeJcs5TyUBK', 'track_href': 'https://api.spotify.com/v1/tracks/0wVrS0Jg01HNeJcs5TyUBK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0wVrS0Jg01HNeJcs5TyUBK', 'duration_ms': 211333, 'time_signature': 4}",34,13,dutch indie,211333,2023-01-06
15,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,"{'danceability': 0.454, 'energy': 0.91, 'key': 6, 'loudness': -7.766, 'mode': 1, 'speechiness': 0.0448, 'acousticness': 0.0866, 'instrumentalness': 0.0996, 'liveness': 0.116, 'valence': 0.629, 'tempo': 125.116, 'type': 'audio_features', 'id': '7o2CTH4ctstm8TNelqjb51', 'uri': 'spotify:track:7o2CTH4ctstm8TNelqjb51', 'track_href': 'https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51', 'duration_ms': 354520, 'time_signature': 4}",76,9,glam metal,354520,1987-07-21
16,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,"{'danceability': 0.578, 'energy': 0.866, 'key': 1, 'loudness': -3.804, 'mode': 1, 'speechiness': 0.0619, 'acousticness': 0.00701, 'instrumentalness': 0, 'liveness': 0.257, 'valence': 0.619, 'tempo': 128.038, 'type': 'audio_features', 'id': '4kbj5MwxO1bq9wjT5g9HaA', 'uri': 'spotify:track:4kbj5MwxO1bq9wjT5g9HaA', 'track_href': 'https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA', 'duration_ms': 199080, 'time_signature': 4}",67,86,dance rock,199080,2014-12-02
17,Smells Like Teen Spirit,Nirvana,Nevermind (Deluxe Edition),"{'danceability': 0.502, 'energy': 0.912, 'key': 1, 'loudness': -4.556, 'mode': 1, 'speechiness': 0.0564, 'acousticness': 2.55e-05, 'instrumentalness': 0.000173, 'liveness': 0.106, 'valence': 0.72, 'tempo': 116.761, 'type': 'audio_features', 'id': '1f3yAtsJtY87CTmM8RLnxf', 'uri': 'spotify:track:1f3yAtsJtY87CTmM8RLnxf', 'track_href': 'https://api.spotify.com/v1/tracks/1f3yAtsJtY87CTmM8RLnxf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1f3yAtsJtY87CTmM8RLnxf', 'duration_ms': 301920, 'time_signature': 4}",78,2,grunge,301920,1991-09-26
18,Ride,Twenty One Pilots,Blurryface,"{'danceability': 0.645, 'energy': 0.713, 'key': 6, 'loudness': -5.355, 'mode': 1, 'speechiness': 0.0393, 'acousticness': 0.00835, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.566, 'tempo': 74.989, 'type': 'audio_features', 'id': '2Z8WuEywRWYTKe1NybPQEW', 'uri': 'spotify:track:2Z8WuEywRWYTKe1NybPQEW', 'track_href': 'https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW', 'duration_ms': 214507, 'time_signature': 4}",78,83,modern rock,214506,2015-05-15
19,Certified,Laura Bryna,Certified,"{'danceability': 0.555, 'energy': 0.869, 'key': 0, 'loudness': -4.18, 'mode': 1, 'speechiness': 0.0328, 'acousticness': 0.0305, 'instrumentalness': 0, 'liveness': 0.32, 'valence': 0.665, 'tempo': 85.958, 'type': 'audio_features', 'id': '1iANdv3TdTcq3zmgUS56cu', 'uri': 'spotify:track:1iANdv3TdTcq3zmgUS56cu', 'track_href': 'https://api.spotify.com/v1/tracks/1iANdv3TdTcq3zmgUS56cu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1iANdv3TdTcq3zmgUS56cu', 'duration_ms': 172053, 'time_signature': 4}",28,43,,172053,2023-09-22
20,Pompeii,Bastille,Bad Blood,"{'danceability': 0.679, 'energy': 0.715, 'key': 9, 'loudness': -6.383, 'mode': 1, 'speechiness': 0.0407, 'acousticness': 0.0755, 'instrumentalness': 0, 'liveness': 0.271, 'valence': 0.571, 'tempo': 127.435, 'type': 'audio_features', 'id': '6fNhZRFEkBfgW39W3wKARJ', 'uri': 'spotify:track:6fNhZRFEkBfgW39W3wKARJ', 'track_href': 'https://api.spotify.com/v1/tracks/6fNhZRFEkBfgW39W3wKARJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6fNhZRFEkBfgW39W3wKARJ', 'duration_ms': 214148, 'time_signature': 4}",72,77,metropopolis,214147,2013-01-01
21,Under Pressure,Queen,Best of Bowie,"{'danceability': 0.678, 'energy': 0.643, 'key': 2, 'loudness': -9.316, 'mode': 1, 'speechiness': 0.0444, 'acousticness': 0.24, 'instrumentalness': 0, 'liveness': 0.0708, 'valence': 0.534, 'tempo': 113.46, 'type': 'audio_features', 'id': '5oidljiMjeJTWUGZ4TfFea', 'uri': 'spotify:track:5oidljiMjeJTWUGZ4TfFea', 'track_href': 'https://api.spotify.com/v1/tracks/5oidljiMjeJTWUGZ4TfFea', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5oidljiMjeJTWUGZ4TfFea', 'duration_ms': 237520, 'time_signature': 4}",81,1,classic rock,237520,2002-10-21
22,Stressed Out,Twenty One Pilots,Blurryface,"{'danceability': 0.734, 'energy': 0.637, 'key': 4, 'loudness': -5.677, 'mode': 0, 'speechiness': 0.141, 'acousticness': 0.0462, 'instrumentalness': 2.29e-05, 'liveness': 0.0602, 'valence': 0.648, 'tempo': 169.977, 'type': 'audio_features', 'id': '3CRDbSIZ4r5MsZ0YwxuEkn', 'uri': 'spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn', 'track_href': 'https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn', 'duration_ms': 202333, 'time_signature': 4}",78,85,modern rock,202333,2015-05-15
23,Every Breath You Take,The Police,Synchronicity (Remastered 2003),"{'danceability': 0.82, 'energy': 0.452, 'key': 1, 'loudness': -9.796, 'mode': 1, 'speechiness': 0.0348, 'acousticness': 0.543, 'instrumentalness': 0.00294, 'liveness': 0.0714, 'valence': 0.74, 'tempo': 117.401, 'type': 'audio_features', 'id': '1JSTJqkT5qHq8MDJnJbRE1', 'uri': 'spotify:track:1JSTJqkT5qHq8MDJnJbRE1', 'track_href': 'https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1', 'duration_ms': 253920, 'time_signature': 4}",73,88,album rock,253920,1983-06-17
24,Stay Away From Me,Atlantic Avenue,Stay Away From Me,"{'danceability': 0.507, 'energy': 0.816, 'key': 4, 'loudness': -6.684, 'mode': 1, 'speechiness': 0.0434, 'acousticness': 0.00032, 'instrumentalness': 0.013, 'liveness': 0.133, 'valence': 0.2, 'tempo': 132.934, 'type': 'audio_features', 'id': '7H4vwlhltDnK9O6MBRjXkn', 'uri': 'spotify:track:7H4vwlhltDnK9O6MBRjXkn', 'track_href': 'https://api.spotify.com/v1/tracks/7H4vwlhltDnK9O6MBRjXkn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7H4vwlhltDnK9O6MBRjXkn', 'duration_ms': 234792, 'time_signature': 4}",0,5,,234791,2022-11-18
25,Seven Nation Army,The White Stripes,Elephant,"{'danceability': 0.743, 'energy': 0.446, 'key': 4, 'loudness': -7.807, 'mode': 0, 'speechiness': 0.0683, 'acousticness': 0.0039, 'instrumentalness': 0.118, 'liveness': 0.337, 'valence': 0.278, 'tempo': 123.596, 'type': 'audio_features', 'id': '3dPQuX8Gs42Y7b454ybpMR', 'uri': 'spotify:track:3dPQuX8Gs42Y7b454ybpMR', 'track_href': 'https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR', 'duration_ms': 232107, 'time_signature': 4}",68,86,alternative rock,232106,2003-04-01
26,Numb,Linkin Park,Meteora,"{'danceability': 0.488, 'energy': 0.87, 'key': 6, 'loudness': -4.185, 'mode': 0, 'speechiness': 0.0421, 'acousticness': 0.00353, 'instrumentalness': 0, 'liveness': 0.484, 'valence': 0.211, 'tempo': 110.072, 'type': 'audio_features', 'id': '2nLtzopw4rPReszdYBJU6h', 'uri': 'spotify:track:2nLtzopw4rPReszdYBJU6h', 'track_href': 'https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h', 'duration_ms': 187520, 'time_signature': 4}",83,86,alternative metal,187520,2003-09-16
27,Hotel California - 2013 Remaster,Eagles,Hotel California (2013 Remaster),"{'danceability': 0.579, 'energy': 0.508, 'key': 2, 'loudness': -9.484, 'mode': 1, 'speechiness': 0.027, 'acousticness': 0.00574, 'instrumentalness': 0.000494, 'liveness': 0.0575, 'valence': 0.609, 'tempo': 147.125, 'type': 'audio_features', 'id': '40riOy7x9W7GXjyGp4pjAv', 'uri': 'spotify:track:40riOy7x9W7GXjyGp4pjAv', 'track_href': 'https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv', 'duration_ms': 391376, 'time_signature': 4}",72,84,album rock,391376,1976-12-08
28,Californication,Red Hot Chili Peppers,Californication (Deluxe Edition),"{'danceability': 0.592, 'energy': 0.767, 'key': 9, 'loudness': -2.788, 'mode': 0, 'speechiness': 0.027, 'acousticness': 0.0021, 'instrumentalness': 0.00165, 'liveness': 0.127, 'valence': 0.328, 'tempo': 96.483, 'type': 'audio_features', 'id': '48UPSzbZjgc449aqz8bxox', 'uri': 'spotify:track:48UPSzbZjgc449aqz8bxox', 'track_href': 'https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox', 'duration_ms': 329733, 'time_signature': 4}",79,84,alternative rock,329733,1999-06-08
29,Villains,Whim Therapy,Villains,"{'danceability': 0.639, 'energy': 0.633, 'key': 9, 'loudness': -5.661, 'mode': 1, 'speechiness': 0.0553, 'acousticness': 0.0275, 'instrumentalness': 3.48e-05, 'liveness': 0.0979, 'valence': 0.71, 'tempo': 150.994, 'type': 'audio_features', 'id': '63GDtWCM1asvKArbBLxLxi', 'uri': 'spotify:track:63GDtWCM1asvKArbBLxLxi', 'track_href': 'https://api.spotify.com/v1/tracks/63GDtWCM1asvKArbBLxLxi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/63GDtWCM1asvKArbBLxLxi', 'duration_ms': 147776, 'time_signature': 4}",26,39,,147776,2024-04-19
30,Radioactive,Imagine Dragons,Night Visions,"{'danceability': 0.448, 'energy': 0.784, 'key': 9, 'loudness': -3.686, 'mode': 1, 'speechiness': 0.0625, 'acousticness': 0.0999, 'instrumentalness': 0.000108, 'liveness': 0.668, 'valence': 0.237, 'tempo': 136.239, 'type': 'audio_features', 'id': '62yJjFtgkhUrXktIoSjgP2', 'uri': 'spotify:track:62yJjFtgkhUrXktIoSjgP2', 'track_href': 'https://api.spotify.com/v1/tracks/62yJjFtgkhUrXktIoSjgP2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/62yJjFtgkhUrXktIoSjgP2', 'duration_ms': 186813, 'time_signature': 4}",84,81,modern rock,186813,2012-09-04
31,Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),"{'danceability': 0.618, 'energy': 0.938, 'key': 9, 'loudness': -3.442, 'mode': 1, 'speechiness': 0.0456, 'acousticness': 0.0179, 'instrumentalness': 0, 'liveness': 0.167, 'valence': 0.875, 'tempo': 91.455, 'type': 'audio_features', 'id': '3ZOEytgrvLwQaqXreDs2Jx', 'uri': 'spotify:track:3ZOEytgrvLwQaqXreDs2Jx', 'track_href': 'https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx', 'duration_ms': 269000, 'time_signature': 4}",79,84,alternative rock,269000,2002-07-09
32,Highway to Hell,AC/DC,Highway to Hell,"{'danceability': 0.574, 'energy': 0.913, 'key': 6, 'loudness': -4.793, 'mode': 0, 'speechiness': 0.133, 'acousticness': 0.061, 'instrumentalness': 0.00158, 'liveness': 0.156, 'valence': 0.423, 'tempo': 115.728, 'type': 'audio_features', 'id': '2zYzyRzz6pRmhPzyfMEC8s', 'uri': 'spotify:track:2zYzyRzz6pRmhPzyfMEC8s', 'track_href': 'https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s', 'duration_ms': 208400, 'time_signature': 4}",79,87,australian rock,208400,1979-07-27
33,Livin' On A Prayer,Bon Jovi,Slippery When Wet,"{'danceability': 0.532, 'energy': 0.887, 'key': 0, 'loudness': -3.757, 'mode': 1, 'speechiness': 0.0335, 'acousticness': 0.0778, 'instrumentalness': 0.000206, 'liveness': 0.294, 'valence': 0.794, 'tempo': 122.509, 'type': 'audio_features', 'id': '37ZJ0p5Jm13JPevGcx4SkF', 'uri': 'spotify:track:37ZJ0p5Jm13JPevGcx4SkF', 'track_href': 'https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF', 'duration_ms': 249293, 'time_signature': 4}",75,86,glam metal,249293,1986-08-16
34,Casino Beach Bums,Colony Couch,Casino Beach Bums,"{'danceability': 0.416, 'energy': 0.968, 'key': 1, 'loudness': -3.804, 'mode': 0, 'speechiness': 0.108, 'acousticness': 0.000293, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.458, 'tempo': 164.971, 'type': 'audio_features', 'id': '4VCkjtyHiutDxjdj0vh4vz', 'uri': 'spotify:track:4VCkjtyHiutDxjdj0vh4vz', 'track_href': 'https://api.spotify.com/v1/tracks/4VCkjtyHiutDxjdj0vh4vz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4VCkjtyHiutDxjdj0vh4vz', 'duration_ms': 143273, 'time_signature': 4}",10,29,,143272,2024-03-25
35,Sweet Home Alabama,Lynyrd Skynyrd,Second Helping (Expanded Edition),"{'danceability': 0.596, 'energy': 0.606, 'key': 7, 'loudness': -12.145, 'mode': 1, 'speechiness': 0.0255, 'acousticness': 0.181, 'instrumentalness': 0.000327, 'liveness': 0.0863, 'valence': 0.886, 'tempo': 97.785, 'type': 'audio_features', 'id': '7e89621JPkKaeDSTQ3avtg', 'uri': 'spotify:track:7e89621JPkKaeDSTQ3avtg', 'track_href': 'https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg', 'duration_ms': 283800, 'time_signature': 4}",69,81,album rock,283800,1974-04-15
36,Take Me To Church,Hozier,Hozier,"{'danceability': 0.575, 'energy': 0.664, 'key': 4, 'loudness': -5.303, 'mode': 0, 'speechiness': 0.0481, 'acousticness': 0.637, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.437, 'tempo': 129.071, 'type': 'audio_features', 'id': '3dYD57lRAUcMHufyqn9GcI', 'uri': 'spotify:track:3dYD57lRAUcMHufyqn9GcI', 'track_href': 'https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI', 'duration_ms': 241688, 'time_signature': 4}",84,84,irish singer-songwriter,241688,2014-09-19
37,Iris,The Goo Goo Dolls,Greatest Hits Volume One - The Singles,"{'danceability': 0.291, 'energy': 0.79, 'key': 11, 'loudness': -5.683, 'mode': 0, 'speechiness': 0.0363, 'acousticness': 0.00133, 'instrumentalness': 5.61e-06, 'liveness': 0.0811, 'valence': 0.513, 'tempo': 155.667, 'type': 'audio_features', 'id': '6vrUTGn5p8IrfTZ0J6sIVM', 'uri': 'spotify:track:6vrUTGn5p8IrfTZ0J6sIVM', 'track_href': 'https://api.spotify.com/v1/tracks/6vrUTGn5p8IrfTZ0J6sIVM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6vrUTGn5p8IrfTZ0J6sIVM', 'duration_ms': 289907, 'time_signature': 3}",69,73,neo mellow,289906,2007-11-06
