,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,Heaven And Hell,Black Sabbath,Heaven & Hell (Deluxe Edition),"{'danceability': 0.333, 'energy': 0.445, 'key': 3, 'loudness': -16.343, 'mode': 0, 'speechiness': 0.0283, 'acousticness': 0.00858, 'instrumentalness': 0.0451, 'liveness': 0.167, 'valence': 0.35, 'tempo': 89.371, 'type': 'audio_features', 'id': '6LtNEH08J18r4HLs4HzvqW', 'uri': 'spotify:track:6LtNEH08J18r4HLs4HzvqW', 'track_href': 'https://api.spotify.com/v1/tracks/6LtNEH08J18r4HLs4HzvqW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6LtNEH08J18r4HLs4HzvqW', 'duration_ms': 417840, 'time_signature': 4}",70,0,album rock,417840,1980-04-25
11,Painkiller,Judas Priest,Painkiller,"{'danceability': 0.435, 'energy': 0.987, 'key': 1, 'loudness': -4.667, 'mode': 0, 'speechiness': 0.16, 'acousticness': 0.000195, 'instrumentalness': 0.0879, 'liveness': 0.268, 'valence': 0.1, 'tempo': 103.162, 'type': 'audio_features', 'id': '0L7zm6afBEtrNKo6C6Gj08', 'uri': 'spotify:track:0L7zm6afBEtrNKo6C6Gj08', 'track_href': 'https://api.spotify.com/v1/tracks/0L7zm6afBEtrNKo6C6Gj08', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0L7zm6afBEtrNKo6C6Gj08', 'duration_ms': 365827, 'time_signature': 4}",64,67,album rock,365826,1990-09-26
12,One,Metallica,...And Justice For All,"{'danceability': 0.444, 'energy': 0.703, 'key': 7, 'loudness': -9.443, 'mode': 1, 'speechiness': 0.0641, 'acousticness': 0.00112, 'instrumentalness': 0.0761, 'liveness': 0.127, 'valence': 0.419, 'tempo': 106.228, 'type': 'audio_features', 'id': '64Ret7Tf2M8pDE4aqbW2tX', 'uri': 'spotify:track:64Ret7Tf2M8pDE4aqbW2tX', 'track_href': 'https://api.spotify.com/v1/tracks/64Ret7Tf2M8pDE4aqbW2tX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/64Ret7Tf2M8pDE4aqbW2tX', 'duration_ms': 447440, 'time_signature': 4}",78,0,hard rock,447440,1988-08-25
13,Highway Star - 1997 - Remaster,Deep Purple,Machine Head - 25th Anniversary Edition,"{'danceability': 0.298, 'energy': 0.885, 'key': 9, 'loudness': -7.679, 'mode': 0, 'speechiness': 0.0551, 'acousticness': 0.0323, 'instrumentalness': 0.00711, 'liveness': 0.288, 'valence': 0.57, 'tempo': 173.304, 'type': 'audio_features', 'id': '1sBxsfQCNIYQ77tUU073sZ', 'uri': 'spotify:track:1sBxsfQCNIYQ77tUU073sZ', 'track_href': 'https://api.spotify.com/v1/tracks/1sBxsfQCNIYQ77tUU073sZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1sBxsfQCNIYQ77tUU073sZ', 'duration_ms': 368493, 'time_signature': 4}",62,0,album rock,368493,1972-03-25
14,Black Sabbath,Black Sabbath,Black Sabbath (Deluxe Edition),"{'danceability': 0.311, 'energy': 0.437, 'key': 2, 'loudness': -13.77, 'mode': 1, 'speechiness': 0.0408, 'acousticness': 0.196, 'instrumentalness': 0.339, 'liveness': 0.241, 'valence': 0.0886, 'tempo': 132.389, 'type': 'audio_features', 'id': '1PL2GSxmZluXBWVsfgdw79', 'uri': 'spotify:track:1PL2GSxmZluXBWVsfgdw79', 'track_href': 'https://api.spotify.com/v1/tracks/1PL2GSxmZluXBWVsfgdw79', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1PL2GSxmZluXBWVsfgdw79', 'duration_ms': 377160, 'time_signature': 4}",70,0,album rock,377160,1970-02-13
15,Holy Wars...The Punishment Due,Megadeth,Rust In Peace,"{'danceability': 0.339, 'energy': 0.887, 'key': 9, 'loudness': -12.179, 'mode': 1, 'speechiness': 0.0699, 'acousticness': 0.00291, 'instrumentalness': 0.316, 'liveness': 0.296, 'valence': 0.317, 'tempo': 125.086, 'type': 'audio_features', 'id': '0bM9c5A7CterSOEssmWqAa', 'uri': 'spotify:track:0bM9c5A7CterSOEssmWqAa', 'track_href': 'https://api.spotify.com/v1/tracks/0bM9c5A7CterSOEssmWqAa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0bM9c5A7CterSOEssmWqAa', 'duration_ms': 396133, 'time_signature': 4}",67,54,alternative metal,396133,1990-01-01
16,Victim Of Changes,Judas Priest,Sad Wings Of Destiny,"{'danceability': 0.284, 'energy': 0.329, 'key': 11, 'loudness': -13.403, 'mode': 0, 'speechiness': 0.0323, 'acousticness': 0.0191, 'instrumentalness': 0.35, 'liveness': 0.103, 'valence': 0.213, 'tempo': 74.563, 'type': 'audio_features', 'id': '2B3LrkMAmRVFj6RORrDLHi', 'uri': 'spotify:track:2B3LrkMAmRVFj6RORrDLHi', 'track_href': 'https://api.spotify.com/v1/tracks/2B3LrkMAmRVFj6RORrDLHi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2B3LrkMAmRVFj6RORrDLHi', 'duration_ms': 473560, 'time_signature': 4}",64,0,album rock,473560,1976
17,Electric Eye,Judas Priest,Screaming For Vengeance,"{'danceability': 0.431, 'energy': 0.947, 'key': 9, 'loudness': -6.011, 'mode': 1, 'speechiness': 0.0752, 'acousticness': 0.000779, 'instrumentalness': 0.000253, 'liveness': 0.356, 'valence': 0.365, 'tempo': 96.539, 'type': 'audio_features', 'id': '3kubJ2b1Rad7NXZtnZAZmO', 'uri': 'spotify:track:3kubJ2b1Rad7NXZtnZAZmO', 'track_href': 'https://api.spotify.com/v1/tracks/3kubJ2b1Rad7NXZtnZAZmO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3kubJ2b1Rad7NXZtnZAZmO', 'duration_ms': 218867, 'time_signature': 4}",64,47,album rock,218866,1982
18,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction (Explicit Version),"{'danceability': 0.443, 'energy': 0.955, 'key': 8, 'loudness': -8.066, 'mode': 1, 'speechiness': 0.0741, 'acousticness': 0.0222, 'instrumentalness': 0.361, 'liveness': 0.297, 'valence': 0.333, 'tempo': 123.423, 'type': 'audio_features', 'id': '0oWHLtxWeMJhmwxtrxhNK0', 'uri': 'spotify:track:0oWHLtxWeMJhmwxtrxhNK0', 'track_href': 'https://api.spotify.com/v1/tracks/0oWHLtxWeMJhmwxtrxhNK0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0oWHLtxWeMJhmwxtrxhNK0', 'duration_ms': 273600, 'time_signature': 4}",76,0,glam metal,273600,1987-07-21
19,Creeping Death,Metallica,Ride The Lightning,"{'danceability': 0.375, 'energy': 0.951, 'key': 4, 'loudness': -9.113, 'mode': 0, 'speechiness': 0.113, 'acousticness': 0.000754, 'instrumentalness': 0.259, 'liveness': 0.103, 'valence': 0.198, 'tempo': 100.631, 'type': 'audio_features', 'id': '3LM41UarpHPJkUZ7rVbbGx', 'uri': 'spotify:track:3LM41UarpHPJkUZ7rVbbGx', 'track_href': 'https://api.spotify.com/v1/tracks/3LM41UarpHPJkUZ7rVbbGx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3LM41UarpHPJkUZ7rVbbGx', 'duration_ms': 395133, 'time_signature': 4}",78,0,hard rock,395133,1984-07-27
20,Fade To Black,Metallica,Ride The Lightning,"{'danceability': 0.258, 'energy': 0.907, 'key': 7, 'loudness': -7.287, 'mode': 1, 'speechiness': 0.112, 'acousticness': 0.0183, 'instrumentalness': 0.201, 'liveness': 0.11, 'valence': 0.317, 'tempo': 113.679, 'type': 'audio_features', 'id': '12oSzrBIyirNs0aCwk6elL', 'uri': 'spotify:track:12oSzrBIyirNs0aCwk6elL', 'track_href': 'https://api.spotify.com/v1/tracks/12oSzrBIyirNs0aCwk6elL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/12oSzrBIyirNs0aCwk6elL', 'duration_ms': 417400, 'time_signature': 4}",78,0,hard rock,417400,1984-07-27
21,The Trooper - 1998 Remastered Version,Iron Maiden,Piece Of Mind (1998 Remastered Edition),"{'danceability': 0.286, 'energy': 0.856, 'key': 4, 'loudness': -6.777, 'mode': 0, 'speechiness': 0.0585, 'acousticness': 0.0238, 'instrumentalness': 0.0542, 'liveness': 0.487, 'valence': 0.696, 'tempo': 162.12, 'type': 'audio_features', 'id': '2pxAohyJptQWTQ5ZRWYijN', 'uri': 'spotify:track:2pxAohyJptQWTQ5ZRWYijN', 'track_href': 'https://api.spotify.com/v1/tracks/2pxAohyJptQWTQ5ZRWYijN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2pxAohyJptQWTQ5ZRWYijN', 'duration_ms': 250973, 'time_signature': 4}",69,0,alternative metal,250973,1983-05-16
22,Balls to the Wall,Accept,Balls To The Wall,"{'danceability': 0.544, 'energy': 0.739, 'key': 9, 'loudness': -7.383, 'mode': 1, 'speechiness': 0.0517, 'acousticness': 0.00392, 'instrumentalness': 0.000143, 'liveness': 0.168, 'valence': 0.328, 'tempo': 118.287, 'type': 'audio_features', 'id': '2dbOYFfS7r7NAzquRvji9A', 'uri': 'spotify:track:2dbOYFfS7r7NAzquRvji9A', 'track_href': 'https://api.spotify.com/v1/tracks/2dbOYFfS7r7NAzquRvji9A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2dbOYFfS7r7NAzquRvji9A', 'duration_ms': 342600, 'time_signature': 4}",54,59,german heavy metal,342600,1983
23,Smoke On the Water - 1997 Remix,Deep Purple,Machine Head - 25th Anniversary Edition,"{'danceability': 0.564, 'energy': 0.805, 'key': 5, 'loudness': -5.977, 'mode': 1, 'speechiness': 0.0426, 'acousticness': 0.0598, 'instrumentalness': 0.25, 'liveness': 0.0631, 'valence': 0.837, 'tempo': 114.249, 'type': 'audio_features', 'id': '7dQ7jYmdsCRWXyjjgwaLy7', 'uri': 'spotify:track:7dQ7jYmdsCRWXyjjgwaLy7', 'track_href': 'https://api.spotify.com/v1/tracks/7dQ7jYmdsCRWXyjjgwaLy7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7dQ7jYmdsCRWXyjjgwaLy7', 'duration_ms': 378107, 'time_signature': 4}",62,0,album rock,378106,1972-03-25
24,Peace Sells - 2004 Remaster,Megadeth,Peace Sells...But Who's Buying? (Expanded Edition - Remastered),"{'danceability': 0.303, 'energy': 0.922, 'key': 11, 'loudness': -4.376, 'mode': 0, 'speechiness': 0.138, 'acousticness': 0.000676, 'instrumentalness': 0.26, 'liveness': 0.561, 'valence': 0.695, 'tempo': 138.393, 'type': 'audio_features', 'id': '3090goAxG6IlpCifA8m9xB', 'uri': 'spotify:track:3090goAxG6IlpCifA8m9xB', 'track_href': 'https://api.spotify.com/v1/tracks/3090goAxG6IlpCifA8m9xB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3090goAxG6IlpCifA8m9xB', 'duration_ms': 242533, 'time_signature': 4}",67,59,alternative metal,242533,1986
25,Run to the Hills - 1998 Remastered Version,Iron Maiden,The Number Of The Beast (1998 Remastered Edition),"{'danceability': 0.221, 'energy': 0.956, 'key': 0, 'loudness': -4.641, 'mode': 1, 'speechiness': 0.0876, 'acousticness': 0.0103, 'instrumentalness': 0.000523, 'liveness': 0.195, 'valence': 0.432, 'tempo': 173.254, 'type': 'audio_features', 'id': '2JS1iE5A5RHvUPH5Zl9jlF', 'uri': 'spotify:track:2JS1iE5A5RHvUPH5Zl9jlF', 'track_href': 'https://api.spotify.com/v1/tracks/2JS1iE5A5RHvUPH5Zl9jlF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2JS1iE5A5RHvUPH5Zl9jlF', 'duration_ms': 233960, 'time_signature': 4}",69,0,alternative metal,233960,1982
26,You've Got Another Thing Coming,Judas Priest,Screaming For Vengeance,"{'danceability': 0.511, 'energy': 0.82, 'key': 6, 'loudness': -6.962, 'mode': 0, 'speechiness': 0.049, 'acousticness': 0.00467, 'instrumentalness': 6.07e-06, 'liveness': 0.104, 'valence': 0.543, 'tempo': 138.2, 'type': 'audio_features', 'id': '55cd3NlqktNjhAZcPvaUvk', 'uri': 'spotify:track:55cd3NlqktNjhAZcPvaUvk', 'track_href': 'https://api.spotify.com/v1/tracks/55cd3NlqktNjhAZcPvaUvk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/55cd3NlqktNjhAZcPvaUvk', 'duration_ms': 310067, 'time_signature': 4}",64,48,album rock,310066,1982
27,Holy Diver,Dio,Holy Diver (Deluxe Edition),"{'danceability': 0.469, 'energy': 0.823, 'key': 10, 'loudness': -9.913, 'mode': 0, 'speechiness': 0.0679, 'acousticness': 0.0544, 'instrumentalness': 0.067, 'liveness': 0.0496, 'valence': 0.155, 'tempo': 91.949, 'type': 'audio_features', 'id': '3Q5oNMl4OYrycajbOofpyY', 'uri': 'spotify:track:3Q5oNMl4OYrycajbOofpyY', 'track_href': 'https://api.spotify.com/v1/tracks/3Q5oNMl4OYrycajbOofpyY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Q5oNMl4OYrycajbOofpyY', 'duration_ms': 350013, 'time_signature': 4}",57,38,album rock,350013,1983
28,For Whom The Bell Tolls,Metallica,Ride The Lightning,"{'danceability': 0.519, 'energy': 0.861, 'key': 0, 'loudness': -6.67, 'mode': 1, 'speechiness': 0.0758, 'acousticness': 0.0173, 'instrumentalness': 0.00312, 'liveness': 0.06, 'valence': 0.213, 'tempo': 117.846, 'type': 'audio_features', 'id': '4hOohf45f0JtxYKNsEAIOV', 'uri': 'spotify:track:4hOohf45f0JtxYKNsEAIOV', 'track_href': 'https://api.spotify.com/v1/tracks/4hOohf45f0JtxYKNsEAIOV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4hOohf45f0JtxYKNsEAIOV', 'duration_ms': 309933, 'time_signature': 4}",78,0,hard rock,309933,1984-07-27
29,Trapped Under Ice,Metallica,Ride The Lightning,"{'danceability': 0.254, 'energy': 0.985, 'key': 9, 'loudness': -6.778, 'mode': 1, 'speechiness': 0.188, 'acousticness': 5.26e-05, 'instrumentalness': 0.363, 'liveness': 0.0558, 'valence': 0.0397, 'tempo': 162.947, 'type': 'audio_features', 'id': '3HUUKh0ZXFi5x2XgAHjtz6', 'uri': 'spotify:track:3HUUKh0ZXFi5x2XgAHjtz6', 'track_href': 'https://api.spotify.com/v1/tracks/3HUUKh0ZXFi5x2XgAHjtz6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3HUUKh0ZXFi5x2XgAHjtz6', 'duration_ms': 244160, 'time_signature': 4}",78,0,hard rock,244160,1984-07-27
30,Rust In Peace...Polaris,Megadeth,Rust In Peace,"{'danceability': 0.254, 'energy': 0.811, 'key': 7, 'loudness': -13.416, 'mode': 1, 'speechiness': 0.0542, 'acousticness': 0.000563, 'instrumentalness': 0.221, 'liveness': 0.11, 'valence': 0.424, 'tempo': 168.4, 'type': 'audio_features', 'id': '1A9bOtUg91RLO9nGzXF8ao', 'uri': 'spotify:track:1A9bOtUg91RLO9nGzXF8ao', 'track_href': 'https://api.spotify.com/v1/tracks/1A9bOtUg91RLO9nGzXF8ao', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1A9bOtUg91RLO9nGzXF8ao', 'duration_ms': 336760, 'time_signature': 4}",67,49,alternative metal,336760,1990-01-01
31,Hole In The Sky,Black Sabbath,Sabotage (2009 Remaster),"{'danceability': 0.405, 'energy': 0.796, 'key': 11, 'loudness': -8.495, 'mode': 1, 'speechiness': 0.076, 'acousticness': 0.00512, 'instrumentalness': 7.69e-05, 'liveness': 0.937, 'valence': 0.405, 'tempo': 117.187, 'type': 'audio_features', 'id': '0wDEkVj05E3atMDS7upJin', 'uri': 'spotify:track:0wDEkVj05E3atMDS7upJin', 'track_href': 'https://api.spotify.com/v1/tracks/0wDEkVj05E3atMDS7upJin', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0wDEkVj05E3atMDS7upJin', 'duration_ms': 240320, 'time_signature': 4}",70,0,album rock,240320,1975-07-28
32,Desert Plains,Judas Priest,Point Of Entry,"{'danceability': 0.538, 'energy': 0.923, 'key': 0, 'loudness': -5.154, 'mode': 1, 'speechiness': 0.0447, 'acousticness': 0.00046, 'instrumentalness': 0.00863, 'liveness': 0.564, 'valence': 0.445, 'tempo': 124.449, 'type': 'audio_features', 'id': '1zMXCwfwiIGPZA4kq7ideV', 'uri': 'spotify:track:1zMXCwfwiIGPZA4kq7ideV', 'track_href': 'https://api.spotify.com/v1/tracks/1zMXCwfwiIGPZA4kq7ideV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1zMXCwfwiIGPZA4kq7ideV', 'duration_ms': 274867, 'time_signature': 4}",64,46,album rock,274866,1981
33,Battle Hymn,Manowar,Battle Hymns,"{'danceability': 0.315, 'energy': 0.822, 'key': 4, 'loudness': -10.437, 'mode': 0, 'speechiness': 0.103, 'acousticness': 0.047, 'instrumentalness': 0.0077, 'liveness': 0.274, 'valence': 0.164, 'tempo': 150.499, 'type': 'audio_features', 'id': '1VRnW4Qk8PP3EGGFMs6Z32', 'uri': 'spotify:track:1VRnW4Qk8PP3EGGFMs6Z32', 'track_href': 'https://api.spotify.com/v1/tracks/1VRnW4Qk8PP3EGGFMs6Z32', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1VRnW4Qk8PP3EGGFMs6Z32', 'duration_ms': 416693, 'time_signature': 3}",52,50,comic metal,416693,1982-06-07
34,Heading Out to the Highway,Judas Priest,Point Of Entry,"{'danceability': 0.444, 'energy': 0.922, 'key': 11, 'loudness': -4.519, 'mode': 0, 'speechiness': 0.0529, 'acousticness': 0.00635, 'instrumentalness': 0, 'liveness': 0.305, 'valence': 0.301, 'tempo': 140.206, 'type': 'audio_features', 'id': '7sicPw7V9SYJl3Zjme9i4p', 'uri': 'spotify:track:7sicPw7V9SYJl3Zjme9i4p', 'track_href': 'https://api.spotify.com/v1/tracks/7sicPw7V9SYJl3Zjme9i4p', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7sicPw7V9SYJl3Zjme9i4p', 'duration_ms': 225533, 'time_signature': 4}",64,51,album rock,225533,1981
35,Dr. Feelgood,Mötley Crüe,Dr. Feelgood (Enhanced),,68,0,album rock,289920,1989
36,Powertrip,Monster Magnet,Monster Magnet's Greatest Hits (International Version),"{'danceability': 0.525, 'energy': 0.833, 'key': 11, 'loudness': -5.844, 'mode': 1, 'speechiness': 0.0372, 'acousticness': 5.83e-05, 'instrumentalness': 0.623, 'liveness': 0.107, 'valence': 0.621, 'tempo': 140.732, 'type': 'audio_features', 'id': '3azSRGmcZSaSZVV3Izg4Tg', 'uri': 'spotify:track:3azSRGmcZSaSZVV3Izg4Tg', 'track_href': 'https://api.spotify.com/v1/tracks/3azSRGmcZSaSZVV3Izg4Tg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3azSRGmcZSaSZVV3Izg4Tg', 'duration_ms': 212000, 'time_signature': 4}",42,0,southern metal,212000,2003-01-01
37,Astronomy,Blue Öyster Cult,The Essential Blue Öyster Cult,"{'danceability': 0.318, 'energy': 0.527, 'key': 4, 'loudness': -8.388, 'mode': 0, 'speechiness': 0.0275, 'acousticness': 0.307, 'instrumentalness': 0.00193, 'liveness': 0.169, 'valence': 0.236, 'tempo': 87.186, 'type': 'audio_features', 'id': '67TDP21NkdDbavSA0sMk8v', 'uri': 'spotify:track:67TDP21NkdDbavSA0sMk8v', 'track_href': 'https://api.spotify.com/v1/tracks/67TDP21NkdDbavSA0sMk8v', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/67TDP21NkdDbavSA0sMk8v', 'duration_ms': 388733, 'time_signature': 4}",59,0,album rock,388733,1972
