,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,Love Yourself,Justin Bieber,Purpose (Deluxe),"{'danceability': 0.609, 'energy': 0.378, 'key': 4, 'loudness': -9.828, 'mode': 1, 'speechiness': 0.438, 'acousticness': 0.835, 'instrumentalness': 0, 'liveness': 0.28, 'valence': 0.515, 'tempo': 100.43, 'type': 'audio_features', 'id': '50kpGaPAhYJ3sGmk6vplg0', 'uri': 'spotify:track:50kpGaPAhYJ3sGmk6vplg0', 'track_href': 'https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0', 'duration_ms': 233720, 'time_signature': 4}",86,84,canadian pop,233720,2015-11-13
11,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),"{'danceability': 0.689, 'energy': 0.481, 'key': 10, 'loudness': -7.503, 'mode': 1, 'speechiness': 0.0815, 'acousticness': 0.369, 'instrumentalness': 1.03e-06, 'liveness': 0.0649, 'valence': 0.283, 'tempo': 80.025, 'type': 'audio_features', 'id': '2JzZzZUQj3Qff7wapcbKjc', 'uri': 'spotify:track:2JzZzZUQj3Qff7wapcbKjc', 'track_href': 'https://api.spotify.com/v1/tracks/2JzZzZUQj3Qff7wapcbKjc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2JzZzZUQj3Qff7wapcbKjc', 'duration_ms': 229526, 'time_signature': 4}",78,83,hip hop,229525,2015
12,Feel This Moment (feat. Christina Aguilera),Pitbull,Global Warming: Meltdown (Deluxe Version),"{'danceability': 0.673, 'energy': 0.758, 'key': 7, 'loudness': -3.632, 'mode': 1, 'speechiness': 0.158, 'acousticness': 0.039, 'instrumentalness': 0, 'liveness': 0.341, 'valence': 0.542, 'tempo': 135.956, 'type': 'audio_features', 'id': '0Hf4aIJpsN4Os2f0y0VqWl', 'uri': 'spotify:track:0Hf4aIJpsN4Os2f0y0VqWl', 'track_href': 'https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl', 'duration_ms': 229507, 'time_signature': 4}",81,80,dance pop,229506,2012
13,Despacito - Remix,Luis Fonsi,Despacito Feat. Justin Bieber (Remix),"{'danceability': 0.653, 'energy': 0.816, 'key': 2, 'loudness': -4.353, 'mode': 1, 'speechiness': 0.167, 'acousticness': 0.228, 'instrumentalness': 0, 'liveness': 0.0967, 'valence': 0.816, 'tempo': 178.085, 'type': 'audio_features', 'id': '6rPO02ozF3bM7NnOV4h6s2', 'uri': 'spotify:track:6rPO02ozF3bM7NnOV4h6s2', 'track_href': 'https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2', 'duration_ms': 228827, 'time_signature': 4}",71,71,latin pop,228826,2017-04-17
14,Pumped Up Kicks,Foster The People,2010s Hits,"{'danceability': 0.752, 'energy': 0.644, 'key': 5, 'loudness': -6.903, 'mode': 0, 'speechiness': 0.0293, 'acousticness': 0.18, 'instrumentalness': 0.157, 'liveness': 0.0883, 'valence': 0.946, 'tempo': 128.145, 'type': 'audio_features', 'id': '6hI81y67DVMorZhXVL62mp', 'uri': 'spotify:track:6hI81y67DVMorZhXVL62mp', 'track_href': 'https://api.spotify.com/v1/tracks/6hI81y67DVMorZhXVL62mp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6hI81y67DVMorZhXVL62mp', 'duration_ms': 238047, 'time_signature': 4}",70,0,indietronica,238046,2018-04-27
15,Good Life (with G-Eazy & Kehlani),G-Eazy,Good Life (with G-Eazy & Kehlani),"{'danceability': 0.565, 'energy': 0.771, 'key': 1, 'loudness': -5.22, 'mode': 1, 'speechiness': 0.213, 'acousticness': 0.00464, 'instrumentalness': 0, 'liveness': 0.0568, 'valence': 0.573, 'tempo': 168.385, 'type': 'audio_features', 'id': '1Eck97uRMlprKOOJN9oO1E', 'uri': 'spotify:track:1Eck97uRMlprKOOJN9oO1E', 'track_href': 'https://api.spotify.com/v1/tracks/1Eck97uRMlprKOOJN9oO1E', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Eck97uRMlprKOOJN9oO1E', 'duration_ms': 225526, 'time_signature': 4}",75,57,indie pop rap,225525,2017-03-16
16,Murder on My Mind,YNW Melly,I AM YOU,"{'danceability': 0.759, 'energy': 0.73, 'key': 0, 'loudness': -7.985, 'mode': 0, 'speechiness': 0.0516, 'acousticness': 0.145, 'instrumentalness': 3.06e-06, 'liveness': 0.11, 'valence': 0.74, 'tempo': 115.007, 'type': 'audio_features', 'id': '7eBqSVxrzQZtK2mmgRG6lC', 'uri': 'spotify:track:7eBqSVxrzQZtK2mmgRG6lC', 'track_href': 'https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC', 'duration_ms': 268434, 'time_signature': 4}",69,77,melodic rap,268434,2018-08-03
17,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,Save Rock And Roll,"{'danceability': 0.557, 'energy': 0.924, 'key': 9, 'loudness': -4.341, 'mode': 0, 'speechiness': 0.064, 'acousticness': 0.0271, 'instrumentalness': 3.32e-06, 'liveness': 0.537, 'valence': 0.566, 'tempo': 151.988, 'type': 'audio_features', 'id': '7s0lDK7y3XLmI7tcsRAbW0', 'uri': 'spotify:track:7s0lDK7y3XLmI7tcsRAbW0', 'track_href': 'https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0', 'duration_ms': 186827, 'time_signature': 4}",76,63,emo,186826,2013-04-12
18,In the Name of Love,Martin Garrix,In the Name of Love,"{'danceability': 0.501, 'energy': 0.519, 'key': 4, 'loudness': -5.88, 'mode': 0, 'speechiness': 0.0409, 'acousticness': 0.109, 'instrumentalness': 0, 'liveness': 0.454, 'valence': 0.168, 'tempo': 133.99, 'type': 'audio_features', 'id': '23L5CiUhw2jV1OIMwthR3S', 'uri': 'spotify:track:23L5CiUhw2jV1OIMwthR3S', 'track_href': 'https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S', 'duration_ms': 195707, 'time_signature': 4}",72,81,dutch edm,195706,2016-07-29
19,Grenade,Bruno Mars,Doo-Wops & Hooligans,"{'danceability': 0.704, 'energy': 0.558, 'key': 2, 'loudness': -7.273, 'mode': 0, 'speechiness': 0.0542, 'acousticness': 0.148, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.245, 'tempo': 110.444, 'type': 'audio_features', 'id': '2tJulUYLDKOg9XrtVkMgcJ', 'uri': 'spotify:track:2tJulUYLDKOg9XrtVkMgcJ', 'track_href': 'https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ', 'duration_ms': 222091, 'time_signature': 4}",86,78,dance pop,222091,2010-10-05
20,We Will Rock You - Remastered 2011,Queen,News Of The World (2011 Remaster),"{'danceability': 0.692, 'energy': 0.497, 'key': 2, 'loudness': -7.316, 'mode': 1, 'speechiness': 0.119, 'acousticness': 0.676, 'instrumentalness': 0, 'liveness': 0.259, 'valence': 0.475, 'tempo': 81.308, 'type': 'audio_features', 'id': '4pbJqGIASGPr0ZpGpnWkDn', 'uri': 'spotify:track:4pbJqGIASGPr0ZpGpnWkDn', 'track_href': 'https://api.spotify.com/v1/tracks/4pbJqGIASGPr0ZpGpnWkDn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4pbJqGIASGPr0ZpGpnWkDn', 'duration_ms': 122067, 'time_signature': 4}",82,80,classic rock,122066,1977-10-28
21,Oh Nanana,Bonde R300,Oh Nanana,"{'danceability': 0.606, 'energy': 0.536, 'key': 1, 'loudness': -2.431, 'mode': 0, 'speechiness': 0.53, 'acousticness': 0.0506, 'instrumentalness': 0, 'liveness': 0.0938, 'valence': 0.614, 'tempo': 172.335, 'type': 'audio_features', 'id': '3ao5U0ksMLvgSoJqOpsgmv', 'uri': 'spotify:track:3ao5U0ksMLvgSoJqOpsgmv', 'track_href': 'https://api.spotify.com/v1/tracks/3ao5U0ksMLvgSoJqOpsgmv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ao5U0ksMLvgSoJqOpsgmv', 'duration_ms': 217891, 'time_signature': 5}",38,54,funk carioca,217891,2017-03-22
22,Sucker,Jonas Brothers,Sucker,"{'danceability': 0.842, 'energy': 0.734, 'key': 1, 'loudness': -5.065, 'mode': 0, 'speechiness': 0.0588, 'acousticness': 0.0427, 'instrumentalness': 0, 'liveness': 0.106, 'valence': 0.952, 'tempo': 137.958, 'type': 'audio_features', 'id': '4y3OI86AEP6PQoDE6olYhO', 'uri': 'spotify:track:4y3OI86AEP6PQoDE6olYhO', 'track_href': 'https://api.spotify.com/v1/tracks/4y3OI86AEP6PQoDE6olYhO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4y3OI86AEP6PQoDE6olYhO', 'duration_ms': 181040, 'time_signature': 4}",72,0,boy band,181040,2019-03-01
23,Dynamite,Taio Cruz,The Rokstarr Hits Collection,"{'danceability': 0.751, 'energy': 0.781, 'key': 4, 'loudness': -3.724, 'mode': 1, 'speechiness': 0.0862, 'acousticness': 0.0039, 'instrumentalness': 0, 'liveness': 0.036, 'valence': 0.814, 'tempo': 119.977, 'type': 'audio_features', 'id': '2CEgGE6aESpnmtfiZwYlbV', 'uri': 'spotify:track:2CEgGE6aESpnmtfiZwYlbV', 'track_href': 'https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV', 'duration_ms': 202613, 'time_signature': 4}",67,76,dance pop,202613,2010-01-01
24,Boom Boom,Justice Crew,Live By The Words,"{'danceability': 0.81, 'energy': 0.828, 'key': 6, 'loudness': -4.14, 'mode': 1, 'speechiness': 0.117, 'acousticness': 0.153, 'instrumentalness': 1.23e-06, 'liveness': 0.0852, 'valence': 0.87, 'tempo': 125.921, 'type': 'audio_features', 'id': '0UmXSUCoE2I67n8ERd0Hdi', 'uri': 'spotify:track:0UmXSUCoE2I67n8ERd0Hdi', 'track_href': 'https://api.spotify.com/v1/tracks/0UmXSUCoE2I67n8ERd0Hdi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0UmXSUCoE2I67n8ERd0Hdi', 'duration_ms': 187027, 'time_signature': 4}",39,49,australian pop,187026,2012
25,Since U Been Gone,Kelly Clarkson,Since U Been Gone,"{'danceability': 0.664, 'energy': 0.741, 'key': 0, 'loudness': -5.391, 'mode': 1, 'speechiness': 0.0343, 'acousticness': 0.00169, 'instrumentalness': 0.0502, 'liveness': 0.113, 'valence': 0.409, 'tempo': 131.006, 'type': 'audio_features', 'id': '3iJTbZDSnZ676y5qObWDm0', 'uri': 'spotify:track:3iJTbZDSnZ676y5qObWDm0', 'track_href': 'https://api.spotify.com/v1/tracks/3iJTbZDSnZ676y5qObWDm0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3iJTbZDSnZ676y5qObWDm0', 'duration_ms': 188960, 'time_signature': 4}",70,46,dance pop,188960,2005-01-01
26,Bye Bye Bye,*NSYNC,Greatest Hits,"{'danceability': 0.571, 'energy': 0.87, 'key': 8, 'loudness': -3.877, 'mode': 0, 'speechiness': 0.0644, 'acousticness': 0.0198, 'instrumentalness': 6.57e-06, 'liveness': 0.0564, 'valence': 0.811, 'tempo': 172.716, 'type': 'audio_features', 'id': '2yiZyjMEByt9sJBZWnWaDR', 'uri': 'spotify:track:2yiZyjMEByt9sJBZWnWaDR', 'track_href': 'https://api.spotify.com/v1/tracks/2yiZyjMEByt9sJBZWnWaDR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2yiZyjMEByt9sJBZWnWaDR', 'duration_ms': 199640, 'time_signature': 4}",66,45,boy band,199640,2005-10-21
27,Hollaback Girl,Gwen Stefani,Love Angel Music Baby,"{'danceability': 0.926, 'energy': 0.916, 'key': 10, 'loudness': -2.221, 'mode': 0, 'speechiness': 0.0929, 'acousticness': 0.35, 'instrumentalness': 6.01e-06, 'liveness': 0.0234, 'valence': 0.904, 'tempo': 110.009, 'type': 'audio_features', 'id': '0eqH0ALoDQevq59YcQ53KE', 'uri': 'spotify:track:0eqH0ALoDQevq59YcQ53KE', 'track_href': 'https://api.spotify.com/v1/tracks/0eqH0ALoDQevq59YcQ53KE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0eqH0ALoDQevq59YcQ53KE', 'duration_ms': 199853, 'time_signature': 4}",70,72,dance pop,199853,2004-11-22
28,Just Dance,Lady Gaga,Just Dance,"{'danceability': 0.821, 'energy': 0.741, 'key': 1, 'loudness': -4.57, 'mode': 0, 'speechiness': 0.0313, 'acousticness': 0.0278, 'instrumentalness': 2.51e-05, 'liveness': 0.19, 'valence': 0.741, 'tempo': 118.984, 'type': 'audio_features', 'id': '5vQXxfGn1bjv5WESrYVVpw', 'uri': 'spotify:track:5vQXxfGn1bjv5WESrYVVpw', 'track_href': 'https://api.spotify.com/v1/tracks/5vQXxfGn1bjv5WESrYVVpw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5vQXxfGn1bjv5WESrYVVpw', 'duration_ms': 244440, 'time_signature': 4}",82,44,art pop,244440,2008-01-01
29,Just A Girl,No Doubt,Tragic Kingdom,"{'danceability': 0.641, 'energy': 0.914, 'key': 2, 'loudness': -4.798, 'mode': 1, 'speechiness': 0.05, 'acousticness': 0.0799, 'instrumentalness': 6.54e-05, 'liveness': 0.132, 'valence': 0.723, 'tempo': 107.996, 'type': 'audio_features', 'id': '1VA38sp5Jr6vWxgoIcnxKN', 'uri': 'spotify:track:1VA38sp5Jr6vWxgoIcnxKN', 'track_href': 'https://api.spotify.com/v1/tracks/1VA38sp5Jr6vWxgoIcnxKN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1VA38sp5Jr6vWxgoIcnxKN', 'duration_ms': 208400, 'time_signature': 4}",67,0,dance pop,208400,1995-10-10
30,It Wasn't Me,Shaggy,Hot Shot (International Version #2),"{'danceability': 0.853, 'energy': 0.611, 'key': 0, 'loudness': -4.678, 'mode': 1, 'speechiness': 0.07, 'acousticness': 0.0645, 'instrumentalness': 0, 'liveness': 0.319, 'valence': 0.687, 'tempo': 94.752, 'type': 'audio_features', 'id': '2mSc8PnYodyYi3SkdfU4jT', 'uri': 'spotify:track:2mSc8PnYodyYi3SkdfU4jT', 'track_href': 'https://api.spotify.com/v1/tracks/2mSc8PnYodyYi3SkdfU4jT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2mSc8PnYodyYi3SkdfU4jT', 'duration_ms': 227600, 'time_signature': 4}",70,0,dance pop,227600,2000
31,Fire Burning,Sean Kingston,Tomorrow,"{'danceability': 0.839, 'energy': 0.804, 'key': 1, 'loudness': -2.513, 'mode': 1, 'speechiness': 0.0329, 'acousticness': 0.0192, 'instrumentalness': 0, 'liveness': 0.331, 'valence': 0.888, 'tempo': 122.973, 'type': 'audio_features', 'id': '2oENJa1T33GJ0w8dC167G4', 'uri': 'spotify:track:2oENJa1T33GJ0w8dC167G4', 'track_href': 'https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2oENJa1T33GJ0w8dC167G4', 'duration_ms': 239987, 'time_signature': 4}",68,72,dance pop,239986,2009-09-07
32,Hallelujah,Jeff Buckley,Grace (Legacy Edition),"{'danceability': 0.339, 'energy': 0.143, 'key': 0, 'loudness': -10.78, 'mode': 1, 'speechiness': 0.0317, 'acousticness': 0.921, 'instrumentalness': 0.000636, 'liveness': 0.372, 'valence': 0.0948, 'tempo': 101.213, 'type': 'audio_features', 'id': '74X1epeRufHckhuX1KFD04', 'uri': 'spotify:track:74X1epeRufHckhuX1KFD04', 'track_href': 'https://api.spotify.com/v1/tracks/74X1epeRufHckhuX1KFD04', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/74X1epeRufHckhuX1KFD04', 'duration_ms': 413320, 'time_signature': 3}",62,0,melancholia,413320,1994
33,Sorry Not Sorry,Demi Lovato,Tell Me You Love Me,"{'danceability': 0.702, 'energy': 0.635, 'key': 11, 'loudness': -6.917, 'mode': 0, 'speechiness': 0.265, 'acousticness': 0.0223, 'instrumentalness': 0, 'liveness': 0.283, 'valence': 0.873, 'tempo': 144.004, 'type': 'audio_features', 'id': '3Du2K5dLzmduCNp6uwuaL0', 'uri': 'spotify:track:3Du2K5dLzmduCNp6uwuaL0', 'track_href': 'https://api.spotify.com/v1/tracks/3Du2K5dLzmduCNp6uwuaL0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Du2K5dLzmduCNp6uwuaL0', 'duration_ms': 203760, 'time_signature': 4}",74,0,pop,203760,2017-09-29
34,Heart Attack,Demi Lovato,Demi,"{'danceability': 0.504, 'energy': 0.785, 'key': 8, 'loudness': -4.802, 'mode': 1, 'speechiness': 0.104, 'acousticness': 0.0738, 'instrumentalness': 0, 'liveness': 0.239, 'valence': 0.502, 'tempo': 173.968, 'type': 'audio_features', 'id': '1V6gIisPpYqgFeWbMLI0bA', 'uri': 'spotify:track:1V6gIisPpYqgFeWbMLI0bA', 'track_href': 'https://api.spotify.com/v1/tracks/1V6gIisPpYqgFeWbMLI0bA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1V6gIisPpYqgFeWbMLI0bA', 'duration_ms': 210840, 'time_signature': 4}",74,80,pop,210840,2013-01-01
35,Toxic,Britney Spears,In The Zone,"{'danceability': 0.774, 'energy': 0.838, 'key': 5, 'loudness': -3.914, 'mode': 0, 'speechiness': 0.114, 'acousticness': 0.0249, 'instrumentalness': 0.025, 'liveness': 0.242, 'valence': 0.924, 'tempo': 143.04, 'type': 'audio_features', 'id': '6I9VzXrHxO9rA9A5euc8Ak', 'uri': 'spotify:track:6I9VzXrHxO9rA9A5euc8Ak', 'track_href': 'https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak', 'duration_ms': 198800, 'time_signature': 4}",78,85,dance pop,198800,2003-11-13
36,Keep Your Head Up,Andy Grammer,Andy Grammer,"{'danceability': 0.671, 'energy': 0.773, 'key': 0, 'loudness': -5.225, 'mode': 1, 'speechiness': 0.0373, 'acousticness': 0.0455, 'instrumentalness': 0, 'liveness': 0.0876, 'valence': 0.758, 'tempo': 90.012, 'type': 'audio_features', 'id': '3k2BPNEReUDyhWt5zGOxlh', 'uri': 'spotify:track:3k2BPNEReUDyhWt5zGOxlh', 'track_href': 'https://api.spotify.com/v1/tracks/3k2BPNEReUDyhWt5zGOxlh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3k2BPNEReUDyhWt5zGOxlh', 'duration_ms': 190493, 'time_signature': 4}",64,0,neo mellow,190493,2011
37,Titanium (feat. Sia),David Guetta,Nothing but the Beat (Ultimate Edition),"{'danceability': 0.604, 'energy': 0.787, 'key': 0, 'loudness': -3.674, 'mode': 0, 'speechiness': 0.103, 'acousticness': 0.0679, 'instrumentalness': 0.15, 'liveness': 0.127, 'valence': 0.301, 'tempo': 126.062, 'type': 'audio_features', 'id': '0TDLuuLlV54CkRRUOahJb4', 'uri': 'spotify:track:0TDLuuLlV54CkRRUOahJb4', 'track_href': 'https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4', 'duration_ms': 245040, 'time_signature': 4}",86,81,big room,245040,2012-12-07
