,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,We Will Rock You - Remastered 2011,Queen,The Best Songs Of All Time,"{'danceability': 0.693, 'energy': 0.498, 'key': 2, 'loudness': -7.316, 'mode': 1, 'speechiness': 0.118, 'acousticness': 0.676, 'instrumentalness': 0, 'liveness': 0.259, 'valence': 0.476, 'tempo': 81.308, 'type': 'audio_features', 'id': '6givLajbWKvt6TBXWT5eGg', 'uri': 'spotify:track:6givLajbWKvt6TBXWT5eGg', 'track_href': 'https://api.spotify.com/v1/tracks/6givLajbWKvt6TBXWT5eGg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6givLajbWKvt6TBXWT5eGg', 'duration_ms': 122067, 'time_signature': 4}",81,29,classic rock,122066,2023-08-31
11,"Paint It, Black",The Rolling Stones,Aftermath,"{'danceability': 0.464, 'energy': 0.795, 'key': 1, 'loudness': -9.267, 'mode': 1, 'speechiness': 0.0926, 'acousticness': 0.0493, 'instrumentalness': 0.00244, 'liveness': 0.399, 'valence': 0.612, 'tempo': 158.691, 'type': 'audio_features', 'id': '63T7DJ1AFDD6Bn8VzG6JE8', 'uri': 'spotify:track:63T7DJ1AFDD6Bn8VzG6JE8', 'track_href': 'https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8', 'duration_ms': 202267, 'time_signature': 4}",76,84,album rock,202266,1966-04-15
12,Under The Bridge,Jet Fuel & Ginger Ales,Above the Noise,"{'danceability': 0.449, 'energy': 0.47, 'key': 9, 'loudness': -10.584, 'mode': 1, 'speechiness': 0.0284, 'acousticness': 0.00321, 'instrumentalness': 0, 'liveness': 0.298, 'valence': 0.541, 'tempo': 84.407, 'type': 'audio_features', 'id': '6ZR2O1X8X9D8oCUqHuss7h', 'uri': 'spotify:track:6ZR2O1X8X9D8oCUqHuss7h', 'track_href': 'https://api.spotify.com/v1/tracks/6ZR2O1X8X9D8oCUqHuss7h', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ZR2O1X8X9D8oCUqHuss7h', 'duration_ms': 273673, 'time_signature': 4}",46,58,,273672,2023-05-19
13,Somebody To Love,Queen,Bohemian Rhapsody (The Original Soundtrack),"{'danceability': 0.465, 'energy': 0.704, 'key': 8, 'loudness': -6.975, 'mode': 1, 'speechiness': 0.0653, 'acousticness': 0.164, 'instrumentalness': 0, 'liveness': 0.127, 'valence': 0.366, 'tempo': 109.772, 'type': 'audio_features', 'id': '5txoZyuAmtCfmDjUCEphWm', 'uri': 'spotify:track:5txoZyuAmtCfmDjUCEphWm', 'track_href': 'https://api.spotify.com/v1/tracks/5txoZyuAmtCfmDjUCEphWm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5txoZyuAmtCfmDjUCEphWm', 'duration_ms': 295733, 'time_signature': 3}",81,63,classic rock,295733,2018-10-19
14,Highway to Hell,AC/DC,Highway to Hell,"{'danceability': 0.574, 'energy': 0.913, 'key': 6, 'loudness': -4.793, 'mode': 0, 'speechiness': 0.133, 'acousticness': 0.061, 'instrumentalness': 0.00158, 'liveness': 0.156, 'valence': 0.423, 'tempo': 115.728, 'type': 'audio_features', 'id': '2zYzyRzz6pRmhPzyfMEC8s', 'uri': 'spotify:track:2zYzyRzz6pRmhPzyfMEC8s', 'track_href': 'https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s', 'duration_ms': 208400, 'time_signature': 4}",79,87,australian rock,208400,1979-07-27
15,Creep,The Grunge Growlers,Flannels & Flow,"{'danceability': 0.691, 'energy': 0.683, 'key': 0, 'loudness': -7.221, 'mode': 1, 'speechiness': 0.0238, 'acousticness': 0.0144, 'instrumentalness': 0.0243, 'liveness': 0.202, 'valence': 0.261, 'tempo': 92.001, 'type': 'audio_features', 'id': '0wt5fQcIaGRemEs1ECxLqg', 'uri': 'spotify:track:0wt5fQcIaGRemEs1ECxLqg', 'track_href': 'https://api.spotify.com/v1/tracks/0wt5fQcIaGRemEs1ECxLqg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0wt5fQcIaGRemEs1ECxLqg', 'duration_ms': 151250, 'time_signature': 4}",43,56,,151250,2023-06-29
16,We Are The Champions - Remastered 2011,Queen,Greatest Hits (Remastered),"{'danceability': 0.469, 'energy': 0.485, 'key': 10, 'loudness': -6.913, 'mode': 1, 'speechiness': 0.0295, 'acousticness': 0.405, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.178, 'tempo': 94.636, 'type': 'audio_features', 'id': '2mbk9uIlbFUEeYof7I361V', 'uri': 'spotify:track:2mbk9uIlbFUEeYof7I361V', 'track_href': 'https://api.spotify.com/v1/tracks/2mbk9uIlbFUEeYof7I361V', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2mbk9uIlbFUEeYof7I361V', 'duration_ms': 186920, 'time_signature': 3}",81,47,classic rock,186920,1981-10-26
17,Knockin' On Heaven's Door,Guns N' Roses,Use Your Illusion II,"{'danceability': 0.496, 'energy': 0.739, 'key': 6, 'loudness': -7.193, 'mode': 1, 'speechiness': 0.0416, 'acousticness': 0.0209, 'instrumentalness': 0.00451, 'liveness': 0.106, 'valence': 0.377, 'tempo': 132.411, 'type': 'audio_features', 'id': '4JiEyzf0Md7KEFFGWDDdCr', 'uri': 'spotify:track:4JiEyzf0Md7KEFFGWDDdCr', 'track_href': 'https://api.spotify.com/v1/tracks/4JiEyzf0Md7KEFFGWDDdCr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4JiEyzf0Md7KEFFGWDDdCr', 'duration_ms': 336000, 'time_signature': 4}",76,79,glam metal,336000,1991-09-18
18,Linger,Jet Fuel & Ginger Ales,Above the Noise,"{'danceability': 0.298, 'energy': 0.592, 'key': 7, 'loudness': -9.051, 'mode': 1, 'speechiness': 0.0308, 'acousticness': 0.0178, 'instrumentalness': 2.03e-06, 'liveness': 0.26, 'valence': 0.165, 'tempo': 189.94, 'type': 'audio_features', 'id': '2c2GJCbAaRmrqOk3qbmsUt', 'uri': 'spotify:track:2c2GJCbAaRmrqOk3qbmsUt', 'track_href': 'https://api.spotify.com/v1/tracks/2c2GJCbAaRmrqOk3qbmsUt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2c2GJCbAaRmrqOk3qbmsUt', 'duration_ms': 271579, 'time_signature': 4}",46,55,,271578,2023-05-19
19,Killer Queen,Queen,Bohemian Rhapsody (The Original Soundtrack),"{'danceability': 0.526, 'energy': 0.64, 'key': 10, 'loudness': -6.374, 'mode': 1, 'speechiness': 0.0472, 'acousticness': 0.365, 'instrumentalness': 1.22e-06, 'liveness': 0.0958, 'valence': 0.622, 'tempo': 117.132, 'type': 'audio_features', 'id': '300YN8ebGB90nDuzgz0f3O', 'uri': 'spotify:track:300YN8ebGB90nDuzgz0f3O', 'track_href': 'https://api.spotify.com/v1/tracks/300YN8ebGB90nDuzgz0f3O', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/300YN8ebGB90nDuzgz0f3O', 'duration_ms': 179356, 'time_signature': 4}",81,65,classic rock,179355,2018-10-19
20,Dream On,Aerosmith,Aerosmith,"{'danceability': 0.392, 'energy': 0.476, 'key': 1, 'loudness': -7.583, 'mode': 1, 'speechiness': 0.0249, 'acousticness': 0.397, 'instrumentalness': 0.000163, 'liveness': 0.309, 'valence': 0.234, 'tempo': 78.031, 'type': 'audio_features', 'id': '1xsYj84j7hUDDnTTerGWlH', 'uri': 'spotify:track:1xsYj84j7hUDDnTTerGWlH', 'track_href': 'https://api.spotify.com/v1/tracks/1xsYj84j7hUDDnTTerGWlH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1xsYj84j7hUDDnTTerGWlH', 'duration_ms': 267597, 'time_signature': 4}",72,83,album rock,267596,1973-01-05
21,Use Somebody,Gutter Grinders,Back to the Lanes,"{'danceability': 0.608, 'energy': 0.541, 'key': 0, 'loudness': -9.043, 'mode': 1, 'speechiness': 0.0314, 'acousticness': 0.00431, 'instrumentalness': 2.84e-05, 'liveness': 0.0969, 'valence': 0.212, 'tempo': 134.959, 'type': 'audio_features', 'id': '6wEmqFS7Wo5yYDPPxAVrMR', 'uri': 'spotify:track:6wEmqFS7Wo5yYDPPxAVrMR', 'track_href': 'https://api.spotify.com/v1/tracks/6wEmqFS7Wo5yYDPPxAVrMR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6wEmqFS7Wo5yYDPPxAVrMR', 'duration_ms': 128000, 'time_signature': 4}",47,58,,128000,2024-02-17
22,Gimme Shelter,The Rolling Stones,Let It Bleed,"{'danceability': 0.634, 'energy': 0.63, 'key': 1, 'loudness': -8.277, 'mode': 0, 'speechiness': 0.031, 'acousticness': 0.447, 'instrumentalness': 0.039, 'liveness': 0.17, 'valence': 0.489, 'tempo': 118.628, 'type': 'audio_features', 'id': '6H3kDe7CGoWYBabAeVWGiD', 'uri': 'spotify:track:6H3kDe7CGoWYBabAeVWGiD', 'track_href': 'https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD', 'duration_ms': 270773, 'time_signature': 4}",76,76,album rock,270773,1969-12-05
23,School's Out,Alice Cooper,School's Out,"{'danceability': 0.294, 'energy': 0.745, 'key': 5, 'loudness': -9.138, 'mode': 1, 'speechiness': 0.0461, 'acousticness': 0.05, 'instrumentalness': 0.125, 'liveness': 0.676, 'valence': 0.347, 'tempo': 134.364, 'type': 'audio_features', 'id': '5Z8EDau8uNcP1E8JvmfkZe', 'uri': 'spotify:track:5Z8EDau8uNcP1E8JvmfkZe', 'track_href': 'https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe', 'duration_ms': 210107, 'time_signature': 4}",59,67,album rock,210106,1972
24,Days Like This,The Tano Jones Revelry,Spinning North,"{'danceability': 0.597, 'energy': 0.766, 'key': 7, 'loudness': -7.59, 'mode': 0, 'speechiness': 0.0331, 'acousticness': 0.356, 'instrumentalness': 0.000756, 'liveness': 0.104, 'valence': 0.791, 'tempo': 119.99, 'type': 'audio_features', 'id': '6fH3I6Q2zutJ3rUiygm1lI', 'uri': 'spotify:track:6fH3I6Q2zutJ3rUiygm1lI', 'track_href': 'https://api.spotify.com/v1/tracks/6fH3I6Q2zutJ3rUiygm1lI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6fH3I6Q2zutJ3rUiygm1lI', 'duration_ms': 238207, 'time_signature': 4}",39,51,,238207,2024-02-16
25,Back In Black,AC/DC,Back In Black,"{'danceability': 0.31, 'energy': 0.7, 'key': 9, 'loudness': -5.678, 'mode': 1, 'speechiness': 0.047, 'acousticness': 0.011, 'instrumentalness': 0.00965, 'liveness': 0.0828, 'valence': 0.763, 'tempo': 188.386, 'type': 'audio_features', 'id': '08mG3Y1vljYA6bvDt4Wqkj', 'uri': 'spotify:track:08mG3Y1vljYA6bvDt4Wqkj', 'track_href': 'https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj', 'duration_ms': 255493, 'time_signature': 4}",79,84,australian rock,255493,1980-07-25
26,You Shook Me All Night Long,AC/DC,Back In Black,"{'danceability': 0.532, 'energy': 0.767, 'key': 7, 'loudness': -5.509, 'mode': 1, 'speechiness': 0.0574, 'acousticness': 0.00287, 'instrumentalness': 0.000513, 'liveness': 0.39, 'valence': 0.755, 'tempo': 127.361, 'type': 'audio_features', 'id': '2SiXAy7TuUkycRVbbWDEpo', 'uri': 'spotify:track:2SiXAy7TuUkycRVbbWDEpo', 'track_href': 'https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo', 'duration_ms': 210173, 'time_signature': 4}",79,85,australian rock,210173,1980-07-25
27,1979,Gutter Grinders,Laneside Jams,"{'danceability': 0.628, 'energy': 0.719, 'key': 8, 'loudness': -9.858, 'mode': 1, 'speechiness': 0.0273, 'acousticness': 0.0687, 'instrumentalness': 2.34e-05, 'liveness': 0.206, 'valence': 0.879, 'tempo': 126.994, 'type': 'audio_features', 'id': '5XoIOjvwwfsxuzqkl0K3gw', 'uri': 'spotify:track:5XoIOjvwwfsxuzqkl0K3gw', 'track_href': 'https://api.spotify.com/v1/tracks/5XoIOjvwwfsxuzqkl0K3gw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5XoIOjvwwfsxuzqkl0K3gw', 'duration_ms': 131905, 'time_signature': 4}",47,51,,131904,2023-08-14
28,Free Ride,The Edgar Winter Group,They Only Come Out At Night,"{'danceability': 0.674, 'energy': 0.686, 'key': 2, 'loudness': -11.927, 'mode': 1, 'speechiness': 0.0597, 'acousticness': 0.29, 'instrumentalness': 0.00322, 'liveness': 0.189, 'valence': 0.814, 'tempo': 124.204, 'type': 'audio_features', 'id': '4MlXFjRO6N7NXvMqPlH35o', 'uri': 'spotify:track:4MlXFjRO6N7NXvMqPlH35o', 'track_href': 'https://api.spotify.com/v1/tracks/4MlXFjRO6N7NXvMqPlH35o', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4MlXFjRO6N7NXvMqPlH35o', 'duration_ms': 187173, 'time_signature': 4}",40,46,album rock,187173,1972-05-09
29,Thunderstruck,AC/DC,The Razors Edge,"{'danceability': 0.502, 'energy': 0.89, 'key': 4, 'loudness': -5.175, 'mode': 1, 'speechiness': 0.0364, 'acousticness': 0.000147, 'instrumentalness': 0.0117, 'liveness': 0.217, 'valence': 0.259, 'tempo': 133.52, 'type': 'audio_features', 'id': '57bgtoPSgt236HzfBOd8kj', 'uri': 'spotify:track:57bgtoPSgt236HzfBOd8kj', 'track_href': 'https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj', 'duration_ms': 292880, 'time_signature': 4}",79,86,australian rock,292880,1990-09-24
30,Sharp Dressed Man,Jet Fuel & Ginger Ales,Above the Noise,"{'danceability': 0.766, 'energy': 0.589, 'key': 5, 'loudness': -7.621, 'mode': 1, 'speechiness': 0.0293, 'acousticness': 0.00142, 'instrumentalness': 0.000791, 'liveness': 0.112, 'valence': 0.449, 'tempo': 124.988, 'type': 'audio_features', 'id': '0tfvgVmvMGM1b8fGdKuLzS', 'uri': 'spotify:track:0tfvgVmvMGM1b8fGdKuLzS', 'track_href': 'https://api.spotify.com/v1/tracks/0tfvgVmvMGM1b8fGdKuLzS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0tfvgVmvMGM1b8fGdKuLzS', 'duration_ms': 243299, 'time_signature': 4}",46,49,,243299,2023-05-19
31,Walk This Way,Aerosmith,Toys In The Attic,"{'danceability': 0.653, 'energy': 0.73, 'key': 5, 'loudness': -10.613, 'mode': 1, 'speechiness': 0.0429, 'acousticness': 0.0115, 'instrumentalness': 1.02e-05, 'liveness': 0.0776, 'valence': 0.894, 'tempo': 108.709, 'type': 'audio_features', 'id': '4JfuiOWlWCkjP6OKurHjSn', 'uri': 'spotify:track:4JfuiOWlWCkjP6OKurHjSn', 'track_href': 'https://api.spotify.com/v1/tracks/4JfuiOWlWCkjP6OKurHjSn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4JfuiOWlWCkjP6OKurHjSn', 'duration_ms': 220311, 'time_signature': 4}",72,75,album rock,220310,1975-04-08
32,Hurricane,Bob Dylan,Desire,"{'danceability': 0.509, 'energy': 0.827, 'key': 0, 'loudness': -7.715, 'mode': 1, 'speechiness': 0.0782, 'acousticness': 0.0409, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.743, 'tempo': 135.601, 'type': 'audio_features', 'id': '1lqMLr9Wj7SM2F9AikGcxN', 'uri': 'spotify:track:1lqMLr9Wj7SM2F9AikGcxN', 'track_href': 'https://api.spotify.com/v1/tracks/1lqMLr9Wj7SM2F9AikGcxN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1lqMLr9Wj7SM2F9AikGcxN', 'duration_ms': 512733, 'time_signature': 4}",68,66,classic rock,512732,1976-01-16
33,Tennessee Whiskey,Saltwater Saddles,Cowboy By The Sea,"{'danceability': 0.599, 'energy': 0.448, 'key': 9, 'loudness': -8.658, 'mode': 1, 'speechiness': 0.0261, 'acousticness': 0.187, 'instrumentalness': 7.52e-06, 'liveness': 0.202, 'valence': 0.46, 'tempo': 150.798, 'type': 'audio_features', 'id': '5F8asuH09oViVjVot4je3w', 'uri': 'spotify:track:5F8asuH09oViVjVot4je3w', 'track_href': 'https://api.spotify.com/v1/tracks/5F8asuH09oViVjVot4je3w', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5F8asuH09oViVjVot4je3w', 'duration_ms': 284298, 'time_signature': 3}",42,57,,284297,2023-05-19
34,Paradise City,Guns N' Roses,Appetite For Destruction,"{'danceability': 0.268, 'energy': 0.98, 'key': 11, 'loudness': -5.959, 'mode': 1, 'speechiness': 0.101, 'acousticness': 0.019, 'instrumentalness': 0.00692, 'liveness': 0.182, 'valence': 0.39, 'tempo': 100.316, 'type': 'audio_features', 'id': '6eN1f9KNmiWEhpE2RhQqB5', 'uri': 'spotify:track:6eN1f9KNmiWEhpE2RhQqB5', 'track_href': 'https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5', 'duration_ms': 405600, 'time_signature': 4}",76,81,glam metal,405600,1987-07-21
35,Sweet Emotion,Aerosmith,Toys In The Attic,"{'danceability': 0.379, 'energy': 0.76, 'key': 9, 'loudness': -10.961, 'mode': 1, 'speechiness': 0.0378, 'acousticness': 0.00298, 'instrumentalness': 0.0296, 'liveness': 0.104, 'valence': 0.491, 'tempo': 99.436, 'type': 'audio_features', 'id': '73TxYZd0lBCVRrHawrAglA', 'uri': 'spotify:track:73TxYZd0lBCVRrHawrAglA', 'track_href': 'https://api.spotify.com/v1/tracks/73TxYZd0lBCVRrHawrAglA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/73TxYZd0lBCVRrHawrAglA', 'duration_ms': 274088, 'time_signature': 4}",72,74,album rock,274088,1975-04-08
36,Daisy,The Tano Jones Revelry,Spinning North,"{'danceability': 0.633, 'energy': 0.738, 'key': 1, 'loudness': -6.201, 'mode': 0, 'speechiness': 0.0423, 'acousticness': 0.142, 'instrumentalness': 0.000101, 'liveness': 0.11, 'valence': 0.742, 'tempo': 95.983, 'type': 'audio_features', 'id': '3EDxefKT2NmB1AkBFCdgel', 'uri': 'spotify:track:3EDxefKT2NmB1AkBFCdgel', 'track_href': 'https://api.spotify.com/v1/tracks/3EDxefKT2NmB1AkBFCdgel', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3EDxefKT2NmB1AkBFCdgel', 'duration_ms': 235519, 'time_signature': 4}",39,52,,235519,2024-02-16
37,Tuesday's Gone,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,"{'danceability': 0.234, 'energy': 0.615, 'key': 9, 'loudness': -8.636, 'mode': 1, 'speechiness': 0.0295, 'acousticness': 0.0778, 'instrumentalness': 5.67e-06, 'liveness': 0.0602, 'valence': 0.41, 'tempo': 145.593, 'type': 'audio_features', 'id': '64sn7wgJfeQKY3Jisnl59w', 'uri': 'spotify:track:64sn7wgJfeQKY3Jisnl59w', 'track_href': 'https://api.spotify.com/v1/tracks/64sn7wgJfeQKY3Jisnl59w', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/64sn7wgJfeQKY3Jisnl59w', 'duration_ms': 450227, 'time_signature': 3}",69,65,album rock,450226,1973-01-01
