,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",Robert Schumann,"Schumann: Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)","{'danceability': 0.406, 'energy': 0.00921, 'key': 2, 'loudness': -31.822, 'mode': 1, 'speechiness': 0.087, 'acousticness': 0.984, 'instrumentalness': 0.906, 'liveness': 0.0953, 'valence': 0.303, 'tempo': 80.507, 'type': 'audio_features', 'id': '2Imxyb3LiuXsDFo7Gq5YDs', 'uri': 'spotify:track:2Imxyb3LiuXsDFo7Gq5YDs', 'track_href': 'https://api.spotify.com/v1/tracks/2Imxyb3LiuXsDFo7Gq5YDs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Imxyb3LiuXsDFo7Gq5YDs', 'duration_ms': 215800, 'time_signature': 4}",62,64,early romantic era,215800,2021-04-23
11,"Album for the Young, Op. 39: No. 3. Mamma (Maman)",Pyotr Ilyich Tchaikovsky,"Piano Recital: Rosenberger, Carol - Kabalevsky, D. / Tchaikovsky, P. (Perchance To Dream - A Lullaby Album for Children and Adults)","{'danceability': 0.418, 'energy': 0.00869, 'key': 7, 'loudness': -37.257, 'mode': 1, 'speechiness': 0.0455, 'acousticness': 0.996, 'instrumentalness': 0.962, 'liveness': 0.105, 'valence': 0.42, 'tempo': 87.273, 'type': 'audio_features', 'id': '4GjfVYoUJ0OCmDiL869kUJ', 'uri': 'spotify:track:4GjfVYoUJ0OCmDiL869kUJ', 'track_href': 'https://api.spotify.com/v1/tracks/4GjfVYoUJ0OCmDiL869kUJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4GjfVYoUJ0OCmDiL869kUJ', 'duration_ms': 93507, 'time_signature': 4}",65,63,classical,93506,1993-01-01
12,The Arts and the Hours,Jean-Philippe Rameau,"Rameau, Ólafsson: The Arts and the Hours","{'danceability': 0.417, 'energy': 0.026, 'key': 1, 'loudness': -36.7, 'mode': 1, 'speechiness': 0.0493, 'acousticness': 0.995, 'instrumentalness': 0.938, 'liveness': 0.107, 'valence': 0.269, 'tempo': 135.244, 'type': 'audio_features', 'id': '1G3QPQkoXvpChjNUhd6Tfs', 'uri': 'spotify:track:1G3QPQkoXvpChjNUhd6Tfs', 'track_href': 'https://api.spotify.com/v1/tracks/1G3QPQkoXvpChjNUhd6Tfs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1G3QPQkoXvpChjNUhd6Tfs', 'duration_ms': 285443, 'time_signature': 4}",51,63,baroque,285442,2020-03-06
13,"Piano Concerto No. 21 in C Major, K. 467: II. Andante",Wolfgang Amadeus Mozart,"Mozart: Piano Concertos, Vol. 6","{'danceability': 0.137, 'energy': 0.0311, 'key': 5, 'loudness': -28.208, 'mode': 1, 'speechiness': 0.0381, 'acousticness': 0.982, 'instrumentalness': 0.972, 'liveness': 0.0908, 'valence': 0.063, 'tempo': 179.223, 'type': 'audio_features', 'id': '429GaRIWKJ3EU1GAQPbLcr', 'uri': 'spotify:track:429GaRIWKJ3EU1GAQPbLcr', 'track_href': 'https://api.spotify.com/v1/tracks/429GaRIWKJ3EU1GAQPbLcr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/429GaRIWKJ3EU1GAQPbLcr', 'duration_ms': 433667, 'time_signature': 3}",71,63,classical,433666,1995-10-01
14,Henry V: Henry V: Touch her soft lips and part,William Walton,This is the Day: Music on Royal Occasions,"{'danceability': 0.146, 'energy': 0.019, 'key': 0, 'loudness': -31.365, 'mode': 1, 'speechiness': 0.0476, 'acousticness': 0.92, 'instrumentalness': 0.878, 'liveness': 0.0864, 'valence': 0.0492, 'tempo': 81.526, 'type': 'audio_features', 'id': '5WEmDvDiRpE7p3y8SMMAPJ', 'uri': 'spotify:track:5WEmDvDiRpE7p3y8SMMAPJ', 'track_href': 'https://api.spotify.com/v1/tracks/5WEmDvDiRpE7p3y8SMMAPJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5WEmDvDiRpE7p3y8SMMAPJ', 'duration_ms': 93840, 'time_signature': 3}",45,63,british modern classical,93840,2012-04-24
15,"6 Chants polonais, S. 480: No. 2, Frühling (Wiosna, Spring) [After Chopin's Op. 74]",Franz Liszt,"Liszt Complete Piano Music, Vol. 6: Complete Song Transcriptions of Chopin, Mendelssohn and Robert & Clara Schumann","{'danceability': 0.407, 'energy': 0.00616, 'key': 7, 'loudness': -35.91, 'mode': 0, 'speechiness': 0.0384, 'acousticness': 0.994, 'instrumentalness': 0.949, 'liveness': 0.0721, 'valence': 0.162, 'tempo': 95.761, 'type': 'audio_features', 'id': '7jBaUnodzhFJCMaPRC4cD7', 'uri': 'spotify:track:7jBaUnodzhFJCMaPRC4cD7', 'track_href': 'https://api.spotify.com/v1/tracks/7jBaUnodzhFJCMaPRC4cD7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jBaUnodzhFJCMaPRC4cD7', 'duration_ms': 131333, 'time_signature': 1}",59,62,classical,131333,1997-11-03
16,Le roi s'amuse: Pavane,Léo Delibes,Delibes: Best of French Ballet,"{'danceability': 0.199, 'energy': 0.0116, 'key': 10, 'loudness': -33.62, 'mode': 1, 'speechiness': 0.0389, 'acousticness': 0.951, 'instrumentalness': 0.945, 'liveness': 0.152, 'valence': 0.241, 'tempo': 90.921, 'type': 'audio_features', 'id': '6h7ixSEuRKEDgyRe1EzFKi', 'uri': 'spotify:track:6h7ixSEuRKEDgyRe1EzFKi', 'track_href': 'https://api.spotify.com/v1/tracks/6h7ixSEuRKEDgyRe1EzFKi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6h7ixSEuRKEDgyRe1EzFKi', 'duration_ms': 88000, 'time_signature': 4}",54,62,classical,88000,1990-11-06
17,"Etudes symphoniques (Symphonic Etudes), Op. 13, Adagio and Allegro brillante: Variation 11 [arr. P.I. Tchaikovsky for orchestra]",Seattle Symphony Orchestra,Pfitzner: Symphony in C major - Schumann: Koncertstück for Four Horns,"{'danceability': 0.173, 'energy': 0.0446, 'key': 9, 'loudness': -29.184, 'mode': 0, 'speechiness': 0.0408, 'acousticness': 0.981, 'instrumentalness': 0.953, 'liveness': 0.0764, 'valence': 0.0471, 'tempo': 69.777, 'type': 'audio_features', 'id': '4aVQZ6pyDgfxMBVBiJlOtC', 'uri': 'spotify:track:4aVQZ6pyDgfxMBVBiJlOtC', 'track_href': 'https://api.spotify.com/v1/tracks/4aVQZ6pyDgfxMBVBiJlOtC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4aVQZ6pyDgfxMBVBiJlOtC', 'duration_ms': 111093, 'time_signature': 3}",49,62,american orchestra,111093,2012-09-04
18,"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",Lang Lang,Piano Book (Encore Edition),"{'danceability': 0.25, 'energy': 0.125, 'key': 0, 'loudness': -25.418, 'mode': 1, 'speechiness': 0.0447, 'acousticness': 0.989, 'instrumentalness': 0.897, 'liveness': 0.101, 'valence': 0.209, 'tempo': 134.228, 'type': 'audio_features', 'id': '211zXouX3GROvKvaoasR6V', 'uri': 'spotify:track:211zXouX3GROvKvaoasR6V', 'track_href': 'https://api.spotify.com/v1/tracks/211zXouX3GROvKvaoasR6V', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/211zXouX3GROvKvaoasR6V', 'duration_ms': 139307, 'time_signature': 4}",60,61,chinese classical performance,139306,2019-11-15
19,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",Sergei Rachmaninoff,Rachmaninov: Piano Concerto No.2,"{'danceability': 0.194, 'energy': 0.0545, 'key': 4, 'loudness': -24.877, 'mode': 1, 'speechiness': 0.0366, 'acousticness': 0.983, 'instrumentalness': 0.945, 'liveness': 0.0551, 'valence': 0.0385, 'tempo': 140.966, 'type': 'audio_features', 'id': '4rrrn8OLrttq7r9RgNXalU', 'uri': 'spotify:track:4rrrn8OLrttq7r9RgNXalU', 'track_href': 'https://api.spotify.com/v1/tracks/4rrrn8OLrttq7r9RgNXalU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4rrrn8OLrttq7r9RgNXalU', 'duration_ms': 644273, 'time_signature': 4}",61,61,classical,644272,2012-01-01
20,"13 Pieces, Op. 76: No. 3 Carillon",Jean Sibelius,"Sibelius: Piano Music, Vol. 4","{'danceability': 0.253, 'energy': 0.0151, 'key': 5, 'loudness': -31.25, 'mode': 1, 'speechiness': 0.0373, 'acousticness': 0.992, 'instrumentalness': 0.862, 'liveness': 0.071, 'valence': 0.0505, 'tempo': 72.412, 'type': 'audio_features', 'id': '4TxDN6eKixUNTgs3B2e4DE', 'uri': 'spotify:track:4TxDN6eKixUNTgs3B2e4DE', 'track_href': 'https://api.spotify.com/v1/tracks/4TxDN6eKixUNTgs3B2e4DE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4TxDN6eKixUNTgs3B2e4DE', 'duration_ms': 95227, 'time_signature': 3}",56,61,classical,95226,2003-06-11
21,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",Franz Liszt,Liszt - My Piano Hero,"{'danceability': 0.279, 'energy': 0.0292, 'key': 8, 'loudness': -26.804, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.987, 'instrumentalness': 0.902, 'liveness': 0.104, 'valence': 0.0338, 'tempo': 136.732, 'type': 'audio_features', 'id': '2u9VGZmVz7Rm01SfDgzcfA', 'uri': 'spotify:track:2u9VGZmVz7Rm01SfDgzcfA', 'track_href': 'https://api.spotify.com/v1/tracks/2u9VGZmVz7Rm01SfDgzcfA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2u9VGZmVz7Rm01SfDgzcfA', 'duration_ms': 293147, 'time_signature': 3}",59,62,classical,293146,2011-08-22
22,"2 Aquarelles: Lento, ma non troppo",Frederick Delius,"ENGLISH STRING MINIATURES, Vol. 4","{'danceability': 0.176, 'energy': 0.0534, 'key': 10, 'loudness': -27.626, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.97, 'instrumentalness': 0.915, 'liveness': 0.29, 'valence': 0.0332, 'tempo': 71.673, 'type': 'audio_features', 'id': '5TtmI9sfXw4VXco0PE21mV', 'uri': 'spotify:track:5TtmI9sfXw4VXco0PE21mV', 'track_href': 'https://api.spotify.com/v1/tracks/5TtmI9sfXw4VXco0PE21mV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5TtmI9sfXw4VXco0PE21mV', 'duration_ms': 132120, 'time_signature': 5}",45,61,classical,132120,2002-03-08
23,"Concerto Grosso In D Major, Op. 6, No. 1 : I. Largo",Arcangelo Corelli,"Corelli: Concerti Grossi, Op. 6, Nos. 1-6","{'danceability': 0.196, 'energy': 0.0948, 'key': 9, 'loudness': -18.997, 'mode': 1, 'speechiness': 0.0391, 'acousticness': 0.857, 'instrumentalness': 0.955, 'liveness': 0.121, 'valence': 0.186, 'tempo': 80.758, 'type': 'audio_features', 'id': '2LYHlX00s7NTqWVrKu7xOE', 'uri': 'spotify:track:2LYHlX00s7NTqWVrKu7xOE', 'track_href': 'https://api.spotify.com/v1/tracks/2LYHlX00s7NTqWVrKu7xOE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2LYHlX00s7NTqWVrKu7xOE', 'duration_ms': 68493, 'time_signature': 4}",56,61,baroque,68493,1990-12-12
24,"Le bourgeois gentilhomme: Chaconne des Scaramouches, Frivelins et Arlequins",Jean-Baptiste Lully,Lully: Ballet Music for the Sun King,"{'danceability': 0, 'energy': 0.0192, 'key': 6, 'loudness': -28.821, 'mode': 1, 'speechiness': 0, 'acousticness': 0.936, 'instrumentalness': 0.0197, 'liveness': 0.138, 'valence': 0, 'tempo': 0, 'type': 'audio_features', 'id': '7KHG8MHzxAv0YnLFBWY9Y1', 'uri': 'spotify:track:7KHG8MHzxAv0YnLFBWY9Y1', 'track_href': 'https://api.spotify.com/v1/tracks/7KHG8MHzxAv0YnLFBWY9Y1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7KHG8MHzxAv0YnLFBWY9Y1', 'duration_ms': 88160, 'time_signature': 0}",47,61,baroque,88160,1998-05-04
25,Gnossienne: No. 1,Erik Satie,Satie: Avant-dernières pensées (Bonus Track Version),"{'danceability': 0.424, 'energy': 0.00798, 'key': 5, 'loudness': -28.345, 'mode': 0, 'speechiness': 0.0496, 'acousticness': 0.996, 'instrumentalness': 0.925, 'liveness': 0.0983, 'valence': 0.0794, 'tempo': 124.166, 'type': 'audio_features', 'id': '4820SC1xnUaabzzYQTDkP2', 'uri': 'spotify:track:4820SC1xnUaabzzYQTDkP2', 'track_href': 'https://api.spotify.com/v1/tracks/4820SC1xnUaabzzYQTDkP2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4820SC1xnUaabzzYQTDkP2', 'duration_ms': 214133, 'time_signature': 3}",63,61,classical,214133,2009-01-20
26,3 Spirituals for Orchestra: No. 2. Kum Bab Yah,Adolphus Hailstork,Hailstork: Orchestral Music,"{'danceability': 0.141, 'energy': 0.00268, 'key': 2, 'loudness': -37.571, 'mode': 0, 'speechiness': 0.0427, 'acousticness': 0.945, 'instrumentalness': 0.601, 'liveness': 0.0756, 'valence': 0.0386, 'tempo': 140.372, 'type': 'audio_features', 'id': '6y1FgcqMY76hCk9qLxUuy4', 'uri': 'spotify:track:6y1FgcqMY76hCk9qLxUuy4', 'track_href': 'https://api.spotify.com/v1/tracks/6y1FgcqMY76hCk9qLxUuy4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6y1FgcqMY76hCk9qLxUuy4', 'duration_ms': 170213, 'time_signature': 5}",40,61,african-american classical,170213,2012-06-05
27,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",Johannes Brahms,Volodos Plays Brahms,"{'danceability': 0.299, 'energy': 0.00626, 'key': 9, 'loudness': -30.923, 'mode': 1, 'speechiness': 0.0478, 'acousticness': 0.994, 'instrumentalness': 0.901, 'liveness': 0.0823, 'valence': 0.0634, 'tempo': 69.043, 'type': 'audio_features', 'id': '1Oo7XEqkrwifJn17aA0ocF', 'uri': 'spotify:track:1Oo7XEqkrwifJn17aA0ocF', 'track_href': 'https://api.spotify.com/v1/tracks/1Oo7XEqkrwifJn17aA0ocF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Oo7XEqkrwifJn17aA0ocF', 'duration_ms': 378733, 'time_signature': 4}",64,61,classical,378733,2017-04-07
28,Noktúrna - Upright Piano,Gabríel Ólafs,Noktúrna Variations,"{'danceability': 0.434, 'energy': 0.041, 'key': 9, 'loudness': -29.138, 'mode': 0, 'speechiness': 0.0344, 'acousticness': 0.986, 'instrumentalness': 0.937, 'liveness': 0.101, 'valence': 0.16, 'tempo': 60.233, 'type': 'audio_features', 'id': '0uSyj4g5Qh5zCcbyMJufbY', 'uri': 'spotify:track:0uSyj4g5Qh5zCcbyMJufbY', 'track_href': 'https://api.spotify.com/v1/tracks/0uSyj4g5Qh5zCcbyMJufbY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0uSyj4g5Qh5zCcbyMJufbY', 'duration_ms': 122000, 'time_signature': 3}",53,61,background piano,122000,2023-09-22
29,Ave María (Arr. Víkingur Ólafsson) - Upright Piano,Sigvaldi Kaldalóns,Kaldalóns: Ave María (Arr. Víkingur Ólafsson),"{'danceability': 0.33, 'energy': 0.00357, 'key': 3, 'loudness': -33.142, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.995, 'instrumentalness': 0.953, 'liveness': 0.0989, 'valence': 0.121, 'tempo': 100.741, 'type': 'audio_features', 'id': '6MzbO6YS0M6tjwT93hjAl0', 'uri': 'spotify:track:6MzbO6YS0M6tjwT93hjAl0', 'track_href': 'https://api.spotify.com/v1/tracks/6MzbO6YS0M6tjwT93hjAl0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6MzbO6YS0M6tjwT93hjAl0', 'duration_ms': 216213, 'time_signature': 3}",45,60,icelandic classical,216213,2022-07-22
30,"Préludes / Book 2, L. 123: 5. Bruyères - Home Session",Claude Debussy,Debussy: Bruyères (Home Session),"{'danceability': 0.3, 'energy': 0.0405, 'key': 8, 'loudness': -31.023, 'mode': 1, 'speechiness': 0.0449, 'acousticness': 0.992, 'instrumentalness': 0.948, 'liveness': 0.138, 'valence': 0.233, 'tempo': 63.821, 'type': 'audio_features', 'id': '2eSVQH8lwcrUBs7dpEj7p7', 'uri': 'spotify:track:2eSVQH8lwcrUBs7dpEj7p7', 'track_href': 'https://api.spotify.com/v1/tracks/2eSVQH8lwcrUBs7dpEj7p7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2eSVQH8lwcrUBs7dpEj7p7', 'duration_ms': 216061, 'time_signature': 3}",65,60,classical,216061,2020-10-16
31,"Six Pieces, Op. 51, TH 143: VI. Valse sentimentale. Tempo di Valse",Pyotr Ilyich Tchaikovsky,None but the Lonely Heart,"{'danceability': 0.252, 'energy': 0.0578, 'key': 1, 'loudness': -26.184, 'mode': 1, 'speechiness': 0.0518, 'acousticness': 0.953, 'instrumentalness': 0.0163, 'liveness': 0.0721, 'valence': 0.0391, 'tempo': 108.013, 'type': 'audio_features', 'id': '1BbQIyPnuhVIlJEqPcY3Ug', 'uri': 'spotify:track:1BbQIyPnuhVIlJEqPcY3Ug', 'track_href': 'https://api.spotify.com/v1/tracks/1BbQIyPnuhVIlJEqPcY3Ug', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1BbQIyPnuhVIlJEqPcY3Ug', 'duration_ms': 141707, 'time_signature': 4}",65,60,classical,141706,2019-10-18
32,"5 Pieces, Op. 75, ""The Trees"": No. 3 Aspen",Jean Sibelius,"Sibelius: Piano Music, Vol. 4","{'danceability': 0, 'energy': 0.00183, 'key': 8, 'loudness': -35.278, 'mode': 0, 'speechiness': 0, 'acousticness': 0.995, 'instrumentalness': 0.905, 'liveness': 0.0794, 'valence': 0, 'tempo': 0, 'type': 'audio_features', 'id': '6MoY9dj27qBHzCCmcvYTIJ', 'uri': 'spotify:track:6MoY9dj27qBHzCCmcvYTIJ', 'track_href': 'https://api.spotify.com/v1/tracks/6MoY9dj27qBHzCCmcvYTIJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6MoY9dj27qBHzCCmcvYTIJ', 'duration_ms': 140333, 'time_signature': 0}",56,60,classical,140333,2003-06-11
33,"7 Variations on the Air Vien qua, Dorina bella by Bianchi, Op. 7, J. 53: Andante",Carl Maria von Weber,Weber: Piano Works,"{'danceability': 0.227, 'energy': 0.009, 'key': 0, 'loudness': -35.166, 'mode': 1, 'speechiness': 0.0649, 'acousticness': 0.995, 'instrumentalness': 0.856, 'liveness': 0.0981, 'valence': 0.243, 'tempo': 173.036, 'type': 'audio_features', 'id': '652xAJOQTkyKf7z6YaI1bf', 'uri': 'spotify:track:652xAJOQTkyKf7z6YaI1bf', 'track_href': 'https://api.spotify.com/v1/tracks/652xAJOQTkyKf7z6YaI1bf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/652xAJOQTkyKf7z6YaI1bf', 'duration_ms': 94040, 'time_signature': 4}",51,60,classical,94040,2011-03-01
34,"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio",Wolfgang Amadeus Mozart,"Mozart, W.A.: The Wind Concertos / Serenades / Divertimenti","{'danceability': 0.171, 'energy': 0.037, 'key': 3, 'loudness': -25.191, 'mode': 1, 'speechiness': 0.0409, 'acousticness': 0.991, 'instrumentalness': 0.898, 'liveness': 0.123, 'valence': 0.037, 'tempo': 67.89, 'type': 'audio_features', 'id': '0XkcuWNLacWDwEDmvq4CCy', 'uri': 'spotify:track:0XkcuWNLacWDwEDmvq4CCy', 'track_href': 'https://api.spotify.com/v1/tracks/0XkcuWNLacWDwEDmvq4CCy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0XkcuWNLacWDwEDmvq4CCy', 'duration_ms': 330000, 'time_signature': 4}",71,60,classical,330000,2001-01-01
