,track,artist,album,other,artist pop,track pop,track genre,duration,release date
10,Every Breath You Take,The Police,Synchronicity (Remastered 2003),"{'danceability': 0.82, 'energy': 0.452, 'key': 1, 'loudness': -9.796, 'mode': 1, 'speechiness': 0.0348, 'acousticness': 0.543, 'instrumentalness': 0.00294, 'liveness': 0.0714, 'valence': 0.74, 'tempo': 117.401, 'type': 'audio_features', 'id': '1JSTJqkT5qHq8MDJnJbRE1', 'uri': 'spotify:track:1JSTJqkT5qHq8MDJnJbRE1', 'track_href': 'https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1', 'duration_ms': 253920, 'time_signature': 4}",74,88,album rock,253920,1983-06-17
11,Stand By Me,Ben E. King,Don't Play That Song (Mono),"{'danceability': 0.65, 'energy': 0.306, 'key': 9, 'loudness': -9.443, 'mode': 1, 'speechiness': 0.0393, 'acousticness': 0.57, 'instrumentalness': 7.07e-06, 'liveness': 0.0707, 'valence': 0.605, 'tempo': 118.068, 'type': 'audio_features', 'id': '3SdTKo2uVsxFblQjpScoHy', 'uri': 'spotify:track:3SdTKo2uVsxFblQjpScoHy', 'track_href': 'https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy', 'duration_ms': 180056, 'time_signature': 4}",63,78,rock-and-roll,180055,1962-08-20
12,Nothing Compares 2 U,Sinéad O'Connor,I Do Not Want What I Haven't Got,"{'danceability': 0.511, 'energy': 0.574, 'key': 5, 'loudness': -7.016, 'mode': 1, 'speechiness': 0.0273, 'acousticness': 0.0425, 'instrumentalness': 2.33e-05, 'liveness': 0.105, 'valence': 0.161, 'tempo': 119.917, 'type': 'audio_features', 'id': '3nvuPQTw2zuFAVuLsC9IYQ', 'uri': 'spotify:track:3nvuPQTw2zuFAVuLsC9IYQ', 'track_href': 'https://api.spotify.com/v1/tracks/3nvuPQTw2zuFAVuLsC9IYQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3nvuPQTw2zuFAVuLsC9IYQ', 'duration_ms': 280040, 'time_signature': 4}",59,2,lilith,280040,1990-07-01
13,Don't Stop Believin',Journey,Escape (Bonus Track Version),"{'danceability': 0.5, 'energy': 0.748, 'key': 4, 'loudness': -9.072, 'mode': 1, 'speechiness': 0.0363, 'acousticness': 0.127, 'instrumentalness': 0, 'liveness': 0.447, 'valence': 0.514, 'tempo': 118.852, 'type': 'audio_features', 'id': '4bHsxqR3GMrXTxEPLuK5ue', 'uri': 'spotify:track:4bHsxqR3GMrXTxEPLuK5ue', 'track_href': 'https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue', 'duration_ms': 250987, 'time_signature': 4}",72,27,album rock,250986,1981
14,Before Your Birth,The Vices,Looking For Faces,"{'danceability': 0.438, 'energy': 0.805, 'key': 5, 'loudness': -5.62, 'mode': 0, 'speechiness': 0.0366, 'acousticness': 0.00161, 'instrumentalness': 4.31e-05, 'liveness': 0.238, 'valence': 0.541, 'tempo': 138.664, 'type': 'audio_features', 'id': '0Qhp2Sd0JuxbFiWoATAcBV', 'uri': 'spotify:track:0Qhp2Sd0JuxbFiWoATAcBV', 'track_href': 'https://api.spotify.com/v1/tracks/0Qhp2Sd0JuxbFiWoATAcBV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Qhp2Sd0JuxbFiWoATAcBV', 'duration_ms': 217167, 'time_signature': 4}",35,14,dutch indie,217166,2021-03-12
15,Imagine - Remastered 2010,John Lennon,Imagine,"{'danceability': 0.547, 'energy': 0.257, 'key': 0, 'loudness': -12.358, 'mode': 1, 'speechiness': 0.0252, 'acousticness': 0.907, 'instrumentalness': 0.183, 'liveness': 0.0935, 'valence': 0.169, 'tempo': 75.752, 'type': 'audio_features', 'id': '7pKfPomDEeI4TPT6EOYjn9', 'uri': 'spotify:track:7pKfPomDEeI4TPT6EOYjn9', 'track_href': 'https://api.spotify.com/v1/tracks/7pKfPomDEeI4TPT6EOYjn9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7pKfPomDEeI4TPT6EOYjn9', 'duration_ms': 187867, 'time_signature': 4}",66,76,classic rock,187866,1971-09-09
16,I Was Made For Lovin' You,KISS,Dynasty,"{'danceability': 0.768, 'energy': 0.852, 'key': 4, 'loudness': -6.215, 'mode': 1, 'speechiness': 0.038, 'acousticness': 0.214, 'instrumentalness': 7.36e-05, 'liveness': 0.0723, 'valence': 0.867, 'tempo': 128.373, 'type': 'audio_features', 'id': '07q0QVgO56EorrSGHC48y3', 'uri': 'spotify:track:07q0QVgO56EorrSGHC48y3', 'track_href': 'https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3', 'duration_ms': 271240, 'time_signature': 4}",69,82,glam rock,271240,1979-03-23
17,Beat It,Michael Jackson,Thriller 25 Super Deluxe Edition,"{'danceability': 0.776, 'energy': 0.867, 'key': 3, 'loudness': -3.704, 'mode': 0, 'speechiness': 0.0479, 'acousticness': 0.0495, 'instrumentalness': 7.92e-06, 'liveness': 0.197, 'valence': 0.918, 'tempo': 138.827, 'type': 'audio_features', 'id': '1OOtq8tRnDM8kG2gqUPjAj', 'uri': 'spotify:track:1OOtq8tRnDM8kG2gqUPjAj', 'track_href': 'https://api.spotify.com/v1/tracks/1OOtq8tRnDM8kG2gqUPjAj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1OOtq8tRnDM8kG2gqUPjAj', 'duration_ms': 258040, 'time_signature': 4}",80,75,r&b,258040,2008-02-08
18,Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II (1994 Remaster),"{'danceability': 0.412, 'energy': 0.902, 'key': 9, 'loudness': -11.6, 'mode': 1, 'speechiness': 0.405, 'acousticness': 0.0484, 'instrumentalness': 0.131, 'liveness': 0.405, 'valence': 0.422, 'tempo': 89.74, 'type': 'audio_features', 'id': '0hCB0YR03f6AmQaHbwWDe8', 'uri': 'spotify:track:0hCB0YR03f6AmQaHbwWDe8', 'track_href': 'https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8', 'duration_ms': 333893, 'time_signature': 4}",73,75,album rock,333893,1969-10-22
19,Take on Me,a-ha,Hunting High and Low,"{'danceability': 0.573, 'energy': 0.902, 'key': 6, 'loudness': -7.638, 'mode': 0, 'speechiness': 0.054, 'acousticness': 0.018, 'instrumentalness': 0.00125, 'liveness': 0.0928, 'valence': 0.876, 'tempo': 84.412, 'type': 'audio_features', 'id': '2WfaOiMkCvy7F5fcp2zZ8L', 'uri': 'spotify:track:2WfaOiMkCvy7F5fcp2zZ8L', 'track_href': 'https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L', 'duration_ms': 225280, 'time_signature': 4}",69,87,new romantic,225280,1985-06-01
20,Under the Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),"{'danceability': 0.559, 'energy': 0.345, 'key': 4, 'loudness': -13.496, 'mode': 1, 'speechiness': 0.0459, 'acousticness': 0.0576, 'instrumentalness': 0.000105, 'liveness': 0.141, 'valence': 0.458, 'tempo': 84.581, 'type': 'audio_features', 'id': '3d9DChrdc6BOeFsbrZ3Is0', 'uri': 'spotify:track:3d9DChrdc6BOeFsbrZ3Is0', 'track_href': 'https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0', 'duration_ms': 264307, 'time_signature': 4}",80,83,alternative rock,264306,1991-09-24
21,Gangsta's Paradise,Coolio,Gangsta's Paradise,"{'danceability': 0.647, 'energy': 0.514, 'key': 8, 'loudness': -10.05, 'mode': 1, 'speechiness': 0.0593, 'acousticness': 0.0655, 'instrumentalness': 0, 'liveness': 0.398, 'valence': 0.387, 'tempo': 79.974, 'type': 'audio_features', 'id': '7lQWRAjyhTpCWFC0jmclT4', 'uri': 'spotify:track:7lQWRAjyhTpCWFC0jmclT4', 'track_href': 'https://api.spotify.com/v1/tracks/7lQWRAjyhTpCWFC0jmclT4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7lQWRAjyhTpCWFC0jmclT4', 'duration_ms': 240693, 'time_signature': 4}",66,4,g funk,240693,1995-11-07
22,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,"{'danceability': 0.454, 'energy': 0.91, 'key': 6, 'loudness': -7.766, 'mode': 1, 'speechiness': 0.0448, 'acousticness': 0.0866, 'instrumentalness': 0.0996, 'liveness': 0.116, 'valence': 0.629, 'tempo': 125.116, 'type': 'audio_features', 'id': '7o2CTH4ctstm8TNelqjb51', 'uri': 'spotify:track:7o2CTH4ctstm8TNelqjb51', 'track_href': 'https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51', 'duration_ms': 354520, 'time_signature': 4}",77,10,glam metal,354520,1987-07-21
23,I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,"{'danceability': 0.332, 'energy': 0.214, 'key': 4, 'loudness': -12.518, 'mode': 1, 'speechiness': 0.0349, 'acousticness': 0.845, 'instrumentalness': 5.62e-06, 'liveness': 0.0839, 'valence': 0.11, 'tempo': 67.531, 'type': 'audio_features', 'id': '4eHbdreAnSOrDDsFfc4Fpm', 'uri': 'spotify:track:4eHbdreAnSOrDDsFfc4Fpm', 'track_href': 'https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm', 'duration_ms': 271093, 'time_signature': 4}",73,78,dance pop,271093,1992-11-17
24,Fast Car,Tracy Chapman,Tracy Chapman,"{'danceability': 0.711, 'energy': 0.292, 'key': 4, 'loudness': -15.523, 'mode': 0, 'speechiness': 0.037, 'acousticness': 0.313, 'instrumentalness': 0, 'liveness': 0.131, 'valence': 0.194, 'tempo': 103.951, 'type': 'audio_features', 'id': '2M9ro2krNb7nr7HSprkEgo', 'uri': 'spotify:track:2M9ro2krNb7nr7HSprkEgo', 'track_href': 'https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo', 'duration_ms': 296800, 'time_signature': 4}",69,83,folk,296800,1988-04-05
25,(What A) Wonderful World,Sam Cooke,The Man Who Invented Soul,"{'danceability': 0.691, 'energy': 0.507, 'key': 11, 'loudness': -10.23, 'mode': 1, 'speechiness': 0.0343, 'acousticness': 0.627, 'instrumentalness': 0, 'liveness': 0.457, 'valence': 0.885, 'tempo': 128.518, 'type': 'audio_features', 'id': '2g2GkH3vZHk4lWzBjgQ6nY', 'uri': 'spotify:track:2g2GkH3vZHk4lWzBjgQ6nY', 'track_href': 'https://api.spotify.com/v1/tracks/2g2GkH3vZHk4lWzBjgQ6nY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2g2GkH3vZHk4lWzBjgQ6nY', 'duration_ms': 125440, 'time_signature': 4}",65,65,classic soul,125440,2000-09-26
26,Purple Rain,Prince,Purple Rain,"{'danceability': 0.367, 'energy': 0.452, 'key': 10, 'loudness': -10.422, 'mode': 1, 'speechiness': 0.0307, 'acousticness': 0.0353, 'instrumentalness': 0.00228, 'liveness': 0.689, 'valence': 0.189, 'tempo': 113.066, 'type': 'audio_features', 'id': '54X78diSLoUDI3joC2bjMz', 'uri': 'spotify:track:54X78diSLoUDI3joC2bjMz', 'track_href': 'https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz', 'duration_ms': 520787, 'time_signature': 4}",68,74,funk,520786,1984-06-25
27,Hound Dog,Elvis Presley,Elvis' Golden Records,"{'danceability': 0.494, 'energy': 0.756, 'key': 0, 'loudness': -8.492, 'mode': 1, 'speechiness': 0.0499, 'acousticness': 0.733, 'instrumentalness': 0.00505, 'liveness': 0.76, 'valence': 0.949, 'tempo': 86.895, 'type': 'audio_features', 'id': '64Ny7djQ6rNJspquof2KoX', 'uri': 'spotify:track:64Ny7djQ6rNJspquof2KoX', 'track_href': 'https://api.spotify.com/v1/tracks/64Ny7djQ6rNJspquof2KoX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/64Ny7djQ6rNJspquof2KoX', 'duration_ms': 136027, 'time_signature': 4}",75,65,rock-and-roll,136026,1958-03-21
28,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,"{'danceability': 0.71, 'energy': 0.799, 'key': 6, 'loudness': -4.897, 'mode': 1, 'speechiness': 0.0328, 'acousticness': 0.22, 'instrumentalness': 0.000602, 'liveness': 0.349, 'valence': 0.725, 'tempo': 120.372, 'type': 'audio_features', 'id': '4y1LsJpmMti1PfRQV9AWWe', 'uri': 'spotify:track:4y1LsJpmMti1PfRQV9AWWe', 'track_href': 'https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe', 'duration_ms': 238267, 'time_signature': 4}",71,85,dance pop,238266,1983-10-14
29,Black Mountain,The Naked Grace Missionaries,Sacred Heart Hotel,"{'danceability': 0.438, 'energy': 0.426, 'key': 6, 'loudness': -7.43, 'mode': 0, 'speechiness': 0.0332, 'acousticness': 0.668, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.342, 'tempo': 103.365, 'type': 'audio_features', 'id': '02qcqW37vfu2hLIf8IdgqP', 'uri': 'spotify:track:02qcqW37vfu2hLIf8IdgqP', 'track_href': 'https://api.spotify.com/v1/tracks/02qcqW37vfu2hLIf8IdgqP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/02qcqW37vfu2hLIf8IdgqP', 'duration_ms': 166430, 'time_signature': 4}",11,28,,166430,2024-04-26
30,Hey Jude - Remastered 2015,The Beatles,1 (Remastered),"{'danceability': 0.386, 'energy': 0.607, 'key': 10, 'loudness': -7.7, 'mode': 1, 'speechiness': 0.0261, 'acousticness': 0.0112, 'instrumentalness': 1.38e-05, 'liveness': 0.088, 'valence': 0.532, 'tempo': 147.207, 'type': 'audio_features', 'id': '0aym2LBJBk9DAYuHHutrIl', 'uri': 'spotify:track:0aym2LBJBk9DAYuHHutrIl', 'track_href': 'https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl', 'duration_ms': 425653, 'time_signature': 4}",82,71,british invasion,425653,2000-11-13
31,Sweet Caroline,Neil Diamond,Sweet Caroline,"{'danceability': 0.529, 'energy': 0.127, 'key': 11, 'loudness': -16.066, 'mode': 1, 'speechiness': 0.0274, 'acousticness': 0.614, 'instrumentalness': 0.000133, 'liveness': 0.237, 'valence': 0.579, 'tempo': 63.05, 'type': 'audio_features', 'id': '62AuGbAkt8Ox2IrFFb8GKV', 'uri': 'spotify:track:62AuGbAkt8Ox2IrFFb8GKV', 'track_href': 'https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV', 'duration_ms': 203573, 'time_signature': 4}",65,77,adult standards,203573,1969-06-06
32,Ain't No Mountain High Enough,Marvin Gaye,United,"{'danceability': 0.663, 'energy': 0.6, 'key': 7, 'loudness': -10.87, 'mode': 1, 'speechiness': 0.032, 'acousticness': 0.43, 'instrumentalness': 0, 'liveness': 0.184, 'valence': 0.797, 'tempo': 129.987, 'type': 'audio_features', 'id': '7tqhbajSfrz2F7E1Z75ASX', 'uri': 'spotify:track:7tqhbajSfrz2F7E1Z75ASX', 'track_href': 'https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX', 'duration_ms': 151667, 'time_signature': 4}",71,84,classic soul,151666,1967-08-29
33,The Power,Cabela and Schmitt,The Power,"{'danceability': 0.656, 'energy': 0.388, 'key': 7, 'loudness': -12.792, 'mode': 1, 'speechiness': 0.0257, 'acousticness': 0.114, 'instrumentalness': 0, 'liveness': 0.0808, 'valence': 0.541, 'tempo': 99.991, 'type': 'audio_features', 'id': '724MPRdLNGekuIXfrI7HnS', 'uri': 'spotify:track:724MPRdLNGekuIXfrI7HnS', 'track_href': 'https://api.spotify.com/v1/tracks/724MPRdLNGekuIXfrI7HnS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/724MPRdLNGekuIXfrI7HnS', 'duration_ms': 300639, 'time_signature': 4}",42,47,,300639,2024-04-06
34,Losing My Religion,R.E.M.,Out Of Time (25th Anniversary Edition),"{'danceability': 0.666, 'energy': 0.855, 'key': 9, 'loudness': -5.051, 'mode': 0, 'speechiness': 0.0295, 'acousticness': 0.179, 'instrumentalness': 1.2e-06, 'liveness': 0.0987, 'valence': 0.803, 'tempo': 125.639, 'type': 'audio_features', 'id': '31AOj9sFz2gM0O3hMARRBx', 'uri': 'spotify:track:31AOj9sFz2gM0O3hMARRBx', 'track_href': 'https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx', 'duration_ms': 268427, 'time_signature': 4}",70,84,alternative rock,268426,1991-03-12
35,Respect,Aretha Franklin,I Never Loved a Man the Way I Love You,"{'danceability': 0.805, 'energy': 0.558, 'key': 0, 'loudness': -5.226, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.164, 'instrumentalness': 2.2e-05, 'liveness': 0.0546, 'valence': 0.965, 'tempo': 114.95, 'type': 'audio_features', 'id': '7s25THrKz86DM225dOYwnr', 'uri': 'spotify:track:7s25THrKz86DM225dOYwnr', 'track_href': 'https://api.spotify.com/v1/tracks/7s25THrKz86DM225dOYwnr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7s25THrKz86DM225dOYwnr', 'duration_ms': 147600, 'time_signature': 4}",67,76,classic soul,147600,1967-03-10
36,Here Comes The Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),"{'danceability': 0.557, 'energy': 0.54, 'key': 9, 'loudness': -10.484, 'mode': 1, 'speechiness': 0.0347, 'acousticness': 0.0339, 'instrumentalness': 0.00248, 'liveness': 0.179, 'valence': 0.394, 'tempo': 129.177, 'type': 'audio_features', 'id': '6dGnYIeXmHdcikdzNNDMm2', 'uri': 'spotify:track:6dGnYIeXmHdcikdzNNDMm2', 'track_href': 'https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2', 'duration_ms': 185733, 'time_signature': 4}",82,85,british invasion,185733,1969-09-26
37,Curfew,MOONWOOD,Curfew Hours,"{'danceability': 0.606, 'energy': 0.931, 'key': 2, 'loudness': -5.424, 'mode': 1, 'speechiness': 0.0402, 'acousticness': 0.00142, 'instrumentalness': 0.00407, 'liveness': 0.21, 'valence': 0.654, 'tempo': 128.014, 'type': 'audio_features', 'id': '12lsjWmEQcMwZXpGh64nbV', 'uri': 'spotify:track:12lsjWmEQcMwZXpGh64nbV', 'track_href': 'https://api.spotify.com/v1/tracks/12lsjWmEQcMwZXpGh64nbV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/12lsjWmEQcMwZXpGh64nbV', 'duration_ms': 264456, 'time_signature': 4}",15,35,,264456,2023-10-20
